bom_id,product_id,part_id,qty_per_unit,bom_version,effective_date,is_optional
BOM-019377,TIL-03,SC-819,1,v1.0,2023-02-15,False
BOM-019378,TIL-03,TR-1021,2,v2.1,2023-02-03,False
BOM-019379,TIL-03,ST-1289,1,v1.0,2024-04-12,False
BOM-019380,TIL-03,FT-342,1,v3.1,2023-07-23,False
BOM-019381,TIL-03,TR-918,1,v1.2,2025-04-16,False
BOM-019382,TIL-03,EN-700,2,v2.2,2025-06-04,False
BOM-019383,TIL-03,ST-921,3,v1.1,2024-08-18,False
BOM-019384,TIL-03,FL-738,3,v1.1,2024-12-21,True
BOM-019385,TIL-03,FL-527,2,v1.2,2025-03-13,False
BOM-019386,TIL-03,EL-1250,1,v3.2,2025-01-04,False
BOM-019387,TIL-03,EC-522,6,v3.2,2025-01-09,False
BOM-019388,TIL-03,SC-1072,2,,2023-10-22,False
BOM-019389,TIL-03,CB-751,1,v1.2,,False
BOM-019390,TIL-03,EC-1202,1,v3.2,2023-06-11,False
BOM-019391,TIL-03,ST-196,2,v1.1,,True
BOM-019392,TIL-03,SC-1120,1,v1.1,2025-05-24,False
BOM-019393,TIL-03,CB-516,2,v2.0,2024-10-18,False
BOM-019394,TIL-03,EL-1333,4,v3.1,2025-02-05,False
BOM-019395,TIL-03,FT-1256,1,v2.1,2023-06-09,False
BOM-019396,TIL-03,ST-781,4,v3.2,2024-02-14,False
BOM-019397,TIL-03,FT-1116,2,v2.2,,False
BOM-019398,TIL-03,ST-951,1,,2024-12-18,False
BOM-019399,TIL-03,SC-360,1,v1.2,2024-07-28,False
BOM-019400,TIL-03,CB-979,1,v3.0,2025-04-27,True
BOM-019401,TIL-03,FT-661,1,v2.0,2023-07-10,False
BOM-019402,TIL-03,EC-498,3,,2025-04-13,True
BOM-019403,TIL-03,HY-191,12,v2.2,2023-10-08,False
BOM-019404,TIL-03,HY-1161,4,v1.0,2024-07-07,False
BOM-019405,TIL-03,EN-278,1,v1.0,2023-12-03,False
BOM-019406,TIL-03,SC-1096,1,v3.1,,False
BOM-019407,TIL-03,TR-1123,2,v3.1,2023-03-03,False
BOM-019408,TIL-03,EN-118,1,v1.2,2023-05-05,False
BOM-019409,TIL-03,EC-866,4,v2.0,2023-06-25,False
BOM-019410,TIL-03,FT-362,1,v1.0,2024-11-19,False
BOM-019411,TIL-03,HY-833,1,v1.2,2024-07-25,False
BOM-019412,TIL-03,SC-741,1,v1.1,2024-02-09,False
BOM-019413,TIL-03,FT-814,4,v2.2,2023-09-18,False
BOM-019414,TIL-03,FT-143,3,v3.0,2024-11-03,False
BOM-019415,TIL-03,EL-898,1,v1.0,2023-07-03,False
BOM-019416,TIL-03,HY-389,1,v2.1,2023-06-15,False
BOM-019417,TIL-03,FL-791,2,,2024-04-23,False
BOM-019418,TIL-03,SC-117,2,,2023-06-09,False
BOM-019419,TIL-03,CH-811,1,v3.2,,False
BOM-019420,TIL-03,BR-937,1,v3.0,2025-06-12,False
BOM-019421,TIL-03,FT-897,1,v2.0,2024-09-16,False
BOM-019422,TIL-03,SC-1159,3,v2.1,2023-12-07,False
BOM-019423,TIL-03,CB-891,2,v3.1,2023-09-05,False
BOM-019424,TIL-03,FT-1272,2,v2.0,2024-05-14,False
BOM-019425,TIL-03,CH-693,1,v1.1,2024-10-15,False
BOM-019426,TIL-03,SC-953,1,v1.0,2024-12-11,False
BOM-019427,TIL-03,HY-605,1,v1.1,2023-08-17,False
BOM-019428,TIL-03,EC-495,1,v3.1,2024-01-23,False
BOM-019429,TIL-03,CH-1218,1,,2025-02-04,False
BOM-019430,TIL-03,ST-962,1,v3.0,2023-04-28,False
BOM-019431,TIL-03,FL-281,1,v2.2,,True
BOM-019432,TIL-03,FL-358,1,v1.1,2024-11-14,True
BOM-019433,TIL-03,TR-1265,2,v2.2,2024-08-27,False
BOM-019434,TIL-03,TR-968,3,v3.2,2024-08-23,False
BOM-019435,TIL-03,FT-542,2,v3.2,2024-09-08,True
BOM-019436,TIL-03,BR-356,1,v1.1,2023-10-06,False
BOM-019437,TIL-03,ST-978,1,v1.0,2023-01-12,False
BOM-019438,TIL-03,BR-915,8,,2024-12-31,False
BOM-019439,TIL-03,EL-731,2,v1.1,2024-06-15,False
BOM-019440,TIL-03,EC-582,2,v3.1,2024-07-19,False
BOM-019441,TIL-03,EN-913,1,v1.2,2024-01-04,True
BOM-019442,TIL-03,TR-461,1,v2.1,2023-05-18,False
BOM-019443,TIL-03,CB-1017,1,v2.1,2023-08-07,False
BOM-019444,TIL-03,FT-454,1,v1.2,2024-05-25,False
BOM-019445,TIL-03,FT-850,3,v3.0,,False
BOM-019446,TIL-03,EN-753,3,v3.2,2024-09-14,False
BOM-019447,TIL-03,CH-436,8,v1.0,2023-05-02,False
BOM-019448,TIL-03,EL-1077,6,v3.1,2024-02-08,True
BOM-019449,TIL-03,TR-613,1,v3.2,2025-03-16,False
BOM-019450,TIL-03,CB-419,1,v3.1,2024-06-24,False
BOM-019451,TIL-03,FT-176,6,v3.2,2023-11-24,False
BOM-019452,TIL-03,HY-406,1,v3.2,2024-05-30,False
BOM-019453,TIL-03,CH-163,4,v2.2,2023-07-13,False
BOM-019454,TIL-03,EL-1128,1,v2.1,2024-04-15,False
BOM-019455,TIL-03,CB-488,1,v2.1,2023-08-28,False
BOM-019456,TIL-03,CB-1321,2,v1.0,2023-12-06,True
BOM-019457,TIL-03,HY-452,1,v2.2,2024-03-19,False
BOM-019458,TIL-03,CB-869,2,v2.2,2025-02-28,False
BOM-019459,TIL-03,EN-303,3,v1.0,,False
BOM-019460,TIL-03,SC-991,1,v1.1,2024-12-23,False
BOM-019461,TIL-03,HY-1043,1,v2.0,2024-12-17,True
BOM-019462,TIL-03,FT-611,1,v1.2,2025-05-05,False
BOM-019463,TIL-03,FL-706,2,v2.2,2023-05-15,False
BOM-019464,TIL-03,FL-517,1,v1.1,2024-09-08,False
BOM-019465,TIL-04,EL-334,1,v2.1,2023-09-23,False
BOM-019466,TIL-04,EN-494,1,v1.2,2025-02-05,False
BOM-019467,TIL-04,EN-572,1,v2.0,2024-05-29,False
BOM-019468,TIL-04,BR-310,2,v2.1,2023-09-02,False
BOM-019469,TIL-04,CB-1331,2,v3.0,2025-05-23,False
BOM-019470,TIL-04,FT-934,1,v1.0,2025-05-13,False
BOM-019471,TIL-04,EN-999,1,v2.1,2024-08-22,False
BOM-019472,TIL-04,EL-216,2,v1.1,2023-11-13,False
BOM-019473,TIL-04,BR-888,1,v1.0,2024-11-11,False
BOM-019474,TIL-04,EC-464,2,v1.1,2025-06-15,False
BOM-019475,TIL-04,BR-980,1,v3.1,2023-02-01,False
BOM-019476,TIL-04,EC-291,6,v2.2,2024-12-09,False
BOM-019477,TIL-04,SC-237,2,v1.0,2025-05-27,False
BOM-019478,TIL-04,ST-182,1,v1.2,2025-04-21,False
BOM-019479,TIL-04,CB-536,1,v3.0,2024-12-16,False
BOM-019480,TIL-04,FT-1022,1,v1.2,2023-06-11,False
BOM-019481,TIL-04,CB-713,2,v1.2,2024-07-09,False
BOM-019482,TIL-04,EL-869,2,v2.1,2024-08-13,False
BOM-019483,TIL-04,FL-952,4,,2024-10-30,False
BOM-019484,TIL-04,HY-300,2,v2.0,2023-02-09,False
BOM-019485,TIL-04,EN-372,1,v3.2,2025-01-16,False
BOM-019486,TIL-04,ST-1116,1,v2.0,2023-05-16,False
BOM-019487,TIL-04,TR-1128,1,v3.0,2024-11-24,False
BOM-019488,TIL-04,EC-857,1,v2.2,2024-03-25,True
BOM-019489,TIL-04,CB-1209,4,v1.1,2023-05-25,False
BOM-019490,TIL-04,ST-1281,2,v1.0,2024-07-25,False
BOM-019491,TIL-04,FL-149,3,v3.1,2025-06-15,False
BOM-019492,TIL-04,FT-245,2,v2.1,2024-05-16,False
BOM-019493,TIL-04,EC-511,2,v2.1,2024-01-20,False
BOM-019494,TIL-04,TR-1105,1,v1.1,,False
BOM-019495,TIL-04,EC-419,2,v3.1,2024-03-31,True
BOM-019496,TIL-04,ST-1053,2,v1.0,2024-09-08,False
BOM-019497,TIL-04,CH-220,1,v2.2,2023-07-14,False
BOM-019498,TIL-04,HY-600,1,v1.2,2023-07-22,False
BOM-019499,TIL-04,EN-557,1,v3.1,2024-04-13,False
BOM-019500,TIL-04,EC-913,1,v1.1,2024-10-31,False
BOM-019501,TIL-04,EN-591,2,v3.1,2025-03-07,False
BOM-019502,TIL-04,EN-1243,1,v2.1,2024-06-02,False
BOM-019503,TIL-04,FT-593,1,v2.0,2024-06-02,False
BOM-019504,TIL-04,HY-767,1,v1.1,2025-02-17,False
BOM-019505,TIL-04,EL-296,3,v2.2,2023-05-28,True
BOM-019506,TIL-04,EN-319,2,v2.2,2023-09-20,False
BOM-019507,TIL-04,EL-116,1,v3.0,2025-01-08,False
BOM-019508,TIL-04,ST-1022,1,v2.1,2023-06-27,False
BOM-019509,TIL-04,TR-1101,1,v2.0,2023-06-08,True
BOM-019510,TIL-04,EC-1196,8,v3.0,2024-11-18,False
BOM-019511,TIL-04,SC-1223,2,v2.1,,False
BOM-019512,TIL-04,FL-1241,2,v1.0,2024-03-26,False
BOM-019513,TIL-04,FT-1075,1,v2.1,2023-11-08,False
BOM-019514,TIL-04,EL-199,8,,2023-08-03,False
BOM-019515,TIL-04,CB-1042,4,v1.1,2023-05-12,False
BOM-019516,TIL-04,CB-717,2,v1.2,2025-05-18,False
BOM-019517,TIL-04,EC-1259,1,v1.0,2024-02-26,False
BOM-019518,TIL-04,FL-1084,2,v3.2,2023-03-19,False
BOM-019519,TIL-04,EL-970,2,,2025-04-20,False
BOM-019520,TIL-04,TR-236,12,v2.1,2025-04-26,False
BOM-019521,TIL-04,CH-1260,1,,2023-11-06,False
BOM-019522,TIL-04,TR-1184,1,v1.1,2023-08-15,False
BOM-019523,TIL-04,HY-320,1,v3.0,2024-01-15,False
BOM-019524,TIL-04,EN-445,12,v2.2,2023-04-12,False
BOM-019525,TIL-04,EL-1231,1,v3.0,2023-07-19,False
BOM-019526,TIL-04,ST-432,2,v3.0,2023-01-04,False
BOM-019527,TIL-04,FT-793,1,v1.1,2024-01-05,False
BOM-019528,TIL-04,EN-856,1,v3.2,2025-05-09,False
BOM-019529,TIL-04,EL-455,1,v3.0,2024-11-03,False
BOM-019530,TIL-04,EN-688,1,v2.2,2023-04-24,False
BOM-019531,TIL-04,EL-990,1,v2.1,2023-09-06,False
BOM-019532,TIL-04,CH-1276,1,v3.0,2023-12-08,False
BOM-019533,TIL-04,CH-735,1,,2024-04-23,False
BOM-019534,TIL-04,EC-218,1,v3.0,2023-12-09,False
BOM-019535,TIL-04,SC-1264,1,v2.0,,False
BOM-019536,TIL-04,TR-1237,1,v3.2,2024-11-21,False
BOM-019537,TIL-04,HY-899,1,v2.1,2023-10-16,False
BOM-019538,TIL-04,CB-891,8,v1.2,2025-04-23,False
BOM-019539,TIL-04,TR-724,1,v1.1,2024-03-18,False
BOM-019540,TIL-04,CB-585,2,v3.0,,False
BOM-019541,TIL-04,ST-151,1,,2025-03-12,False
BOM-019542,TIL-04,HY-849,1,v3.1,2025-03-27,False
BOM-019543,TIL-04,EC-1087,3,v2.2,2023-09-18,False
BOM-019544,TIL-04,SC-993,2,,2024-09-20,False
BOM-019545,TIL-04,ST-1333,1,v3.0,2024-01-30,False
BOM-019546,TIL-04,HY-1128,2,v2.2,2023-09-26,False
BOM-019547,TIL-04,ST-920,1,v1.1,2023-01-21,False
BOM-019548,TIL-04,ST-1038,1,v1.0,,False
BOM-019549,TIL-04,EN-465,1,v3.0,2024-11-14,False
BOM-019550,TIL-04,BR-966,3,v3.1,2023-02-24,False
BOM-019551,TIL-04,EL-217,12,v1.1,2024-12-01,False
BOM-019552,TIL-04,EC-774,1,v1.0,2025-04-15,False
BOM-019553,TIL-04,EC-478,1,v3.2,2023-07-04,False
BOM-019554,TIL-04,EL-133,1,v1.1,2024-12-08,False
BOM-019555,TIL-04,EC-1293,1,v1.2,2024-01-05,False
BOM-019556,TIL-04,EN-944,1,v3.2,2024-11-11,True
BOM-019557,TIL-04,EC-1226,1,v2.0,2023-12-04,False
BOM-019558,TIL-04,FT-689,2,v2.0,2025-03-29,True
BOM-019559,TIL-04,EN-249,2,v3.1,2024-01-30,False
BOM-019560,TIL-04,EC-902,1,v2.0,2024-07-18,False
BOM-019561,TIL-04,CH-496,2,v3.2,2025-01-19,False
BOM-019562,TIL-04,ST-930,1,v1.2,2023-04-23,False
BOM-019563,TIL-04,SC-585,2,v1.0,2025-06-07,False
BOM-019564,TIL-04,EC-1307,3,v2.0,2024-10-05,False
BOM-019565,TIL-04,EN-493,1,v3.2,2025-06-03,False
BOM-019566,TIL-04,CB-611,4,v2.2,2023-12-03,False
BOM-019567,TIL-04,FL-120,1,v1.1,2024-01-02,False
BOM-019568,TIL-04,FL-1033,1,v3.1,,False
BOM-019569,TIL-04,HY-868,1,v1.1,2023-06-19,True
BOM-019570,TIL-04,FT-544,3,v3.1,2024-05-02,False
BOM-019571,TIL-04,EN-926,3,v2.2,2025-06-14,False
BOM-019572,TIL-04,FL-759,1,v3.0,2023-08-14,True
BOM-019573,TIL-04,HY-978,1,v2.1,2024-05-16,False
BOM-019574,TIL-04,ST-629,1,v1.1,2023-08-02,True
BOM-019575,TIL-04,BR-879,1,,2023-08-24,False
BOM-019576,TIL-04,HY-341,1,v1.2,2025-05-27,False
BOM-019577,TIL-04,TR-544,2,v1.1,2024-12-26,False
BOM-019578,TIL-04,CH-783,2,v2.0,2024-01-24,False
BOM-019579,TIL-04,SC-794,1,v2.0,2023-01-07,False
BOM-019580,TIL-04,EL-1289,1,v2.1,2023-03-04,False
BOM-019581,TIL-04,BR-179,1,v1.2,2024-03-22,False
BOM-019582,TIL-04,FL-214,1,v1.0,2024-11-08,False
BOM-019583,TIL-04,FT-591,2,v1.0,2024-12-29,False
BOM-019584,TIL-04,CH-1030,1,v3.2,2025-03-20,False
BOM-019585,TIL-04,TR-372,2,v3.0,2024-12-29,False
BOM-019586,TIL-04,TR-1052,1,v3.1,2025-01-17,False
BOM-019587,TIL-04,ST-686,3,v1.1,2023-02-13,False
BOM-019588,TIL-04,EC-1107,2,v3.1,2023-10-31,False
BOM-019589,TIL-04,CB-385,1,v1.1,2023-11-07,False
BOM-019590,TIL-04,TR-125,6,v3.0,2023-04-22,False
BOM-019591,TIL-04,SC-855,6,v2.1,2024-01-07,False
BOM-019592,TIL-04,CH-691,1,v1.0,2024-04-14,False
BOM-019593,TIL-04,BR-1344,2,v1.1,2024-07-19,False
BOM-019594,TIL-04,EC-593,1,v1.0,2025-03-05,False
BOM-019595,TIL-04,SC-325,2,v2.0,2023-07-27,False
BOM-019596,TIL-04,HY-742,1,v1.2,2025-06-02,True
BOM-019597,TIL-04,EN-1300,2,v3.1,2025-01-22,False
BOM-019598,TIL-04,CH-845,1,v3.2,2024-11-21,False
BOM-019599,TIL-04,HY-892,2,v2.0,2023-10-18,False
BOM-019600,TIL-04,EC-1144,2,v1.1,2023-11-27,False
BOM-019601,TIL-04,ST-980,2,v2.2,2023-01-29,True
BOM-019602,TIL-04,BR-1040,1,v1.1,2024-04-02,False
BOM-019603,TIL-04,EN-117,1,v2.0,2024-04-30,False
BOM-019604,TIL-04,EC-989,1,v2.2,2024-01-26,True
BOM-019605,TIL-04,FL-611,6,v3.0,2024-10-20,False
BOM-019606,TIL-04,FL-1244,1,v1.1,2023-11-13,False
BOM-019607,TIL-04,HY-734,1,v1.1,2024-02-13,False
BOM-019608,TIL-04,SC-983,1,v3.1,2023-11-19,False
BOM-019609,TIL-04,EL-983,1,v3.0,2024-03-23,False
BOM-019610,TIL-04,BR-1005,2,v2.1,2023-08-13,False
BOM-019611,TIL-04,TR-598,6,v3.1,2023-09-14,False
BOM-019612,TIL-04,EC-1319,1,v3.0,2025-03-29,False
BOM-019613,TIL-04,EN-599,1,v2.2,2023-11-10,True
BOM-019614,TIL-04,EN-522,1,v1.0,2025-05-24,False
BOM-019615,TIL-04,CB-721,1,v2.2,2023-04-03,False
BOM-019616,TIL-04,FL-776,1,v1.1,2023-01-13,False
BOM-019617,TIL-04,BR-1263,1,v3.2,2025-04-06,False
BOM-019618,TIL-04,EN-391,1,v3.0,2023-11-22,False
BOM-019619,TIL-04,TR-998,2,v3.1,2023-01-28,False
BOM-019620,TIL-04,HY-381,2,v3.2,2024-09-07,False
BOM-019621,TIL-04,EN-538,1,v1.0,2024-08-21,False
BOM-019622,TIL-04,ST-733,1,v2.0,,True
BOM-019623,TIL-04,EN-648,1,v1.1,2024-11-13,False
BOM-019624,TIL-04,TR-1130,2,v2.2,2024-01-19,False
BOM-019625,TIL-04,CH-882,1,v1.2,2023-11-20,False
BOM-019626,TIL-04,ST-384,1,v1.0,2024-07-04,False
BOM-019627,TIL-04,ST-388,2,v3.0,2023-05-26,False
BOM-019628,TIL-04,EC-572,1,v3.1,2023-01-23,False
BOM-019629,TIL-04,BR-504,4,v1.1,2024-10-07,False
BOM-019630,TIL-04,SC-432,1,v2.2,2023-12-01,False
BOM-019631,TIL-04,EL-412,2,,2023-10-29,False
BOM-019632,TIL-04,SC-617,2,v2.0,2025-04-19,False
BOM-019633,TIL-04,CH-510,2,v2.2,2024-12-19,False
BOM-019634,TIL-04,BR-1179,1,,2024-03-27,True
BOM-019635,TIL-04,EC-898,1,v1.2,2023-07-23,False
BOM-019636,TIL-04,FT-147,1,v3.2,2023-02-19,False
BOM-019637,TIL-04,EL-192,2,v2.1,2023-01-03,True
BOM-019638,TIL-04,BR-244,1,v2.1,2023-05-03,False
BOM-019639,TIL-04,CH-537,1,v3.2,2023-02-28,False
BOM-019640,TIL-04,FT-693,1,v2.0,2023-03-30,False
BOM-019641,TIL-04,FT-846,6,v1.2,2024-08-30,False
BOM-019642,TIL-04,FT-401,2,v1.2,2025-01-21,False
BOM-019643,TIL-04,FL-241,12,v3.0,2025-05-29,False
BOM-019644,TIL-04,CB-388,1,v3.2,2023-10-14,False
BOM-019645,TIL-04,EC-1241,3,v1.2,,False
BOM-019646,TIL-04,EN-637,1,v2.0,2024-06-11,False
BOM-019647,TIL-04,TR-339,1,,2023-07-13,False
BOM-019648,TIL-04,CH-285,1,v3.0,2023-08-07,False
BOM-019649,TIL-04,FL-531,1,v2.0,2023-11-23,True
BOM-019650,TIL-04,HY-231,3,v1.1,2025-03-22,False
BOM-019651,TIL-04,TR-846,1,v1.0,2023-04-18,False
BOM-019652,TIL-04,CH-344,1,v1.2,2025-03-28,False
BOM-019653,TIL-04,CB-1191,3,v2.1,2023-03-19,False
BOM-019654,TIL-04,BR-422,1,v2.2,2025-02-22,False
BOM-019655,TIL-04,EC-1285,3,v2.2,2024-05-24,False
BOM-019656,TIL-04,CB-628,1,v1.2,2023-01-06,False
BOM-019657,TIL-04,FL-213,1,v2.1,2023-08-18,False
BOM-019658,TIL-04,EL-207,1,v2.2,2023-09-01,False
BOM-019659,TIL-04,SC-1042,3,v1.2,2024-11-02,False
BOM-019660,TIL-04,EL-918,6,v2.1,2024-10-31,False
BOM-019661,TIL-04,TR-922,1,v3.2,2023-10-31,False
BOM-019662,TIL-04,FL-237,1,v1.2,2023-01-15,False
BOM-019663,TIL-04,EC-747,6,v2.2,2023-04-02,False
BOM-019664,TIL-04,ST-1051,4,v1.0,2025-05-16,False
BOM-019665,TIL-04,SC-310,1,v1.2,2023-03-06,False
BOM-019666,TIL-04,ST-368,1,,2024-09-20,False
BOM-019667,TIL-04,EC-1072,6,v2.0,2024-11-25,True
BOM-019668,TIL-04,TR-560,1,v2.2,2023-10-20,False
BOM-019669,TIL-04,ST-138,2,v3.1,2023-10-07,False
BOM-019670,TIL-04,BR-440,1,v1.2,2024-07-12,False
BOM-019671,TIL-04,SC-864,3,v3.1,2023-06-08,True
BOM-019672,TIL-04,EL-717,2,v3.0,2025-04-22,False
BOM-019673,TIL-04,BR-1249,4,v1.2,2023-08-08,True
BOM-019674,TIL-04,HY-1286,2,v3.0,2024-03-04,False
BOM-019675,TIL-04,BR-1153,1,v3.1,2024-11-18,False
BOM-019676,TIL-04,EL-794,4,v1.1,2023-03-20,False
BOM-019677,TIL-04,FL-729,2,v3.1,2024-10-29,False
BOM-019678,TIL-04,HY-182,2,v3.0,2024-03-23,False
BOM-019679,TIL-04,CB-588,4,v2.1,2023-02-07,False
BOM-019680,TIL-04,TR-119,1,v2.2,2024-04-23,False
BOM-019681,TIL-04,HY-1170,1,v3.1,2024-07-02,False
BOM-019682,TIL-04,BR-930,2,v3.1,2023-03-19,False
BOM-019683,TIL-04,EL-447,1,v3.2,2025-05-01,False
BOM-019684,TIL-04,FL-123,2,v3.0,2023-06-06,False
BOM-019685,TIL-04,ST-1100,2,v3.0,2025-05-01,True
BOM-019686,TIL-04,HY-588,1,v1.1,2024-03-10,False
BOM-019687,TIL-04,SC-406,3,v3.0,,False
BOM-019688,TIL-04,ST-211,4,v3.0,2023-04-03,False
BOM-019689,TIL-04,CB-1341,1,v3.0,2024-04-29,False
BOM-019690,TIL-04,EN-821,1,v1.0,2023-11-08,True
BOM-019691,TIL-04,FL-995,2,v3.1,2024-09-06,False
BOM-019692,TIL-04,CB-1055,1,v2.2,2023-08-12,False
BOM-019693,TIL-04,EC-764,1,v2.2,2024-07-29,True
BOM-019694,TIL-04,CH-922,2,v3.0,2024-11-11,False
BOM-019695,TIL-04,EN-993,1,v1.1,2024-06-26,False
BOM-019696,TIL-04,CH-631,1,v1.2,2023-12-11,False
BOM-019697,TIL-04,TR-387,3,v3.2,2024-12-16,True
BOM-019698,TIL-04,HY-658,2,v3.2,2024-10-31,False
BOM-019699,TIL-04,BR-842,1,v3.2,2023-07-03,False
BOM-019700,TIL-04,SC-1113,1,v1.0,2023-05-01,False
BOM-019701,TIL-04,CB-1028,2,,2023-11-17,False
BOM-019702,TIL-04,HY-798,4,v1.2,2024-02-13,False
BOM-019703,TIL-04,EN-1094,1,v1.2,2025-04-13,False
BOM-019704,TIL-04,FT-644,1,v1.1,,False
BOM-019705,TIL-04,EL-624,1,v3.2,2023-01-22,False
BOM-019706,TIL-04,TR-1308,12,v1.2,2024-07-03,False
BOM-019707,TIL-04,EL-322,2,v2.0,2025-05-12,False
BOM-019708,TIL-04,CH-134,2,v1.1,2023-09-03,False
BOM-019709,TIL-04,FT-393,6,v3.0,2023-12-17,False
BOM-019710,TIL-04,BR-103,1,,2024-08-13,False
BOM-019711,TIL-04,HY-449,2,v2.2,2024-01-01,False
BOM-019712,TIL-04,EL-954,4,v3.2,2024-10-11,False
BOM-019713,TIL-04,TR-334,2,v2.2,2023-11-30,False
BOM-019714,TIL-04,SC-536,1,v1.2,2023-08-10,False
BOM-019715,TIL-04,HY-1105,1,v2.1,2023-09-08,False
BOM-019716,TIL-04,EL-293,1,v3.0,2024-08-16,False
BOM-019717,TIL-04,BR-818,2,v1.2,2024-07-28,False
BOM-019718,TIL-04,FT-994,1,v3.0,2024-03-16,False
BOM-019719,TIL-04,EC-1205,1,v3.2,2023-03-27,False
BOM-019720,TIL-04,CH-369,1,v2.2,2023-08-11,False
BOM-019721,TIL-04,SC-1270,1,v3.1,2024-12-14,False
BOM-019722,TIL-04,EL-1206,1,v1.2,2025-06-17,False
BOM-019723,TIL-04,HY-942,3,v1.1,2023-12-16,False
BOM-019724,TIL-04,EL-462,1,v2.2,2024-04-25,False
BOM-019725,TIL-05,CB-474,6,v2.1,2023-10-27,False
BOM-019726,TIL-05,TR-571,1,v1.2,2025-02-13,False
BOM-019727,TIL-05,EL-929,1,v1.0,2025-01-11,False
BOM-019728,TIL-05,FT-460,3,v2.2,2024-02-04,False
BOM-019729,TIL-05,FL-920,1,v3.2,2024-09-04,False
BOM-019730,TIL-05,TR-468,1,v3.0,2023-03-13,False
BOM-019731,TIL-05,EN-405,1,v3.2,2025-02-23,True
BOM-019732,TIL-05,TR-1192,3,v1.1,2025-04-28,False
BOM-019733,TIL-05,FT-1124,1,v3.2,2023-08-13,False
BOM-019734,TIL-05,BR-507,1,v2.0,2025-05-29,False
BOM-019735,TIL-05,CB-448,4,v2.2,2024-04-24,False
BOM-019736,TIL-05,SC-809,1,v2.1,2025-01-04,False
BOM-019737,TIL-05,HY-1098,4,v3.2,2025-02-03,False
BOM-019738,TIL-05,HY-527,1,v2.0,2024-06-05,False
BOM-019739,TIL-05,CH-781,2,v1.2,2025-05-15,False
BOM-019740,TIL-05,EL-1058,1,v2.2,2024-02-27,False
BOM-019741,TIL-05,EL-101,1,v2.0,2023-05-02,True
BOM-019742,TIL-05,EL-302,1,v3.0,2025-05-30,False
BOM-019743,TIL-05,CB-1169,2,,2023-02-02,False
BOM-019744,TIL-05,HY-1200,2,v3.0,2023-06-30,False
BOM-019745,TIL-05,EL-1154,2,v3.2,2023-05-26,False
BOM-019746,TIL-05,CB-647,1,v3.1,,False
BOM-019747,TIL-05,TR-324,3,v3.1,2023-12-10,False
BOM-019748,TIL-05,EL-558,1,v3.2,2023-05-07,False
BOM-019749,TIL-05,TR-672,3,v1.2,2025-03-05,False
BOM-019750,TIL-05,EC-373,2,,2024-12-18,True
BOM-019751,TIL-05,CB-776,1,v3.2,2025-04-16,False
BOM-019752,TIL-05,EL-301,2,v1.1,2023-07-27,True
BOM-019753,TIL-05,CB-716,2,v1.0,2025-03-04,False
BOM-019754,TIL-05,HY-132,1,v1.2,2023-09-13,False
BOM-019755,TIL-05,TR-437,1,v3.2,2023-04-25,False
BOM-019756,TIL-05,FT-610,1,v3.0,2024-12-22,False
BOM-019757,TIL-05,FT-849,1,,2023-06-15,False
BOM-019758,TIL-05,HY-189,3,v1.2,,False
BOM-019759,TIL-05,EN-258,3,v2.2,2024-12-16,False
BOM-019760,TIL-05,FL-790,1,v2.1,2024-07-09,False
BOM-019761,TIL-05,FL-260,1,,2023-09-30,False
BOM-019762,TIL-05,EC-189,1,v2.2,2023-02-27,True
BOM-019763,TIL-05,EL-1025,1,v3.1,2023-02-09,False
BOM-019764,TIL-05,SC-1297,1,v3.2,2025-03-02,False
BOM-019765,TIL-05,EL-282,1,v2.0,2023-07-06,False
BOM-019766,TIL-05,FL-840,1,v3.1,2024-03-13,False
BOM-019767,TIL-05,EN-1237,4,v2.2,2024-02-24,False
BOM-019768,TIL-05,HY-1187,1,v2.0,2024-08-14,False
BOM-019769,TIL-05,HY-119,8,v3.2,2023-04-13,False
BOM-019770,TIL-05,EN-1323,1,v2.0,2023-06-06,False
BOM-019771,TIL-05,FL-1206,1,v1.1,,False
BOM-019772,TIL-05,HY-227,1,v3.1,2025-01-16,False
BOM-019773,TIL-05,TR-1283,1,v1.1,2025-01-25,False
BOM-019774,TIL-05,FL-228,2,v3.0,2023-10-02,False
BOM-019775,TIL-05,EN-508,2,v1.1,2025-01-02,False
BOM-019776,TIL-05,HY-828,1,v3.2,2023-08-02,False
BOM-019777,TIL-05,EL-1161,2,v3.0,2024-09-20,False
BOM-019778,TIL-05,BR-331,1,v1.2,2023-10-03,False
BOM-019779,TIL-05,CB-731,3,v3.1,2023-06-28,False
BOM-019780,TIL-05,EN-650,1,v3.0,2024-12-28,False
BOM-019781,TIL-05,HY-464,1,v1.0,2023-09-21,False
BOM-019782,TIL-05,EL-531,1,v2.0,2023-09-08,False
BOM-019783,TIL-05,CB-578,2,v1.2,2024-12-08,False
BOM-019784,TIL-05,FT-1191,1,v2.0,2024-11-18,False
BOM-019785,TIL-05,EN-1245,1,v2.1,2023-12-15,True
BOM-019786,TIL-05,ST-194,2,v2.0,2023-10-31,False
BOM-019787,TIL-05,ST-1274,1,v1.0,2023-03-15,True
BOM-019788,TIL-05,TR-691,1,v3.0,2024-08-16,False
BOM-019789,TIL-05,CH-400,2,v1.0,2025-01-14,False
BOM-019790,TIL-05,EL-507,2,v1.2,,False
