capacity_id,supplier_id,part_id,period,capacity_units,committed_units,utilization_pct,capacity_notes
CAP-025727,SUP-08470,CH-1235,2025-11,420,341.0,81.2,
CAP-025728,SUP-08470,CH-1235,2025-12,393,269.0,68.4,
CAP-025729,SUP-08470,CH-1235,2026-01,413,351.0,85.0,
CAP-025730,SUP-08470,CH-1235,2026-02,410,233.0,56.8,
CAP-025731,SUP-08470,CH-1235,2026-03,411,371.0,90.3,
CAP-025732,SUP-08470,CH-1235,2026-04,376,254.0,67.6,
CAP-025733,SUP-09510,FL-662,2024-01,2049,1393.0,68.0,
CAP-025734,SUP-09510,FL-662,2024-02,1901,1193.0,62.8,
CAP-025735,SUP-09510,FL-662,2024-03,2258,1581.0,70.0,
CAP-025736,SUP-09510,FL-662,2024-04,2034,1596.0,,
CAP-025737,SUP-09510,FL-662,2024-05,2263,2122.0,93.8,
CAP-025738,SUP-09510,FL-662,2024-06,2184,2103.0,96.3,
CAP-025739,SUP-09510,FL-662,2024-07,2045,1758.0,86.0,
CAP-025740,SUP-09510,FL-662,2024-08,2079,1625.0,78.2,
CAP-025741,SUP-09510,FL-662,2024-09,2200,1697.0,77.1,
CAP-025742,SUP-09510,FL-662,2024-10,2275,2231.0,98.1,
CAP-025743,SUP-09510,FL-662,2024-11,2116,1628.0,76.9,
CAP-025744,SUP-09510,FL-662,2024-12,2191,1457.0,66.5,
CAP-025745,SUP-09510,FL-662,2025-01,2241,1651.0,73.7,
CAP-025746,SUP-09510,FL-662,2025-02,2403,2401.0,99.9,
CAP-025747,SUP-09510,FL-662,2025-03,2125,2194.0,100.0,
CAP-025748,SUP-09510,FL-662,2025-04,2382,1694.0,71.1,
CAP-025749,SUP-09510,FL-662,2025-05,2263,2145.0,94.8,
CAP-025750,SUP-09510,FL-662,2025-06,2309,2140.0,92.7,
CAP-025751,SUP-09510,FL-662,2025-07,2436,2215.0,90.9,
CAP-025752,SUP-09510,FL-662,2025-08,2428,1809.0,74.5,
CAP-025753,SUP-09510,FL-662,2025-09,2536,,57.5,
CAP-025754,SUP-09510,FL-662,2025-10,2600,1807.0,69.5,
CAP-025755,SUP-09510,FL-662,2025-11,2503,2344.0,93.6,
CAP-025756,SUP-09510,FL-662,2025-12,2569,2037.0,79.3,
CAP-025757,SUP-09510,FL-662,2026-01,2461,2423.0,98.5,
CAP-025758,SUP-09510,FL-662,2026-02,2432,2002.0,82.3,
CAP-025759,SUP-09510,FL-662,2026-03,2393,2167.0,90.6,
CAP-025760,SUP-09510,FL-662,2026-04,2568,2194.0,85.4,
CAP-025761,SUP-14759,TR-705,2024-01,821,523.0,63.7,
CAP-025762,SUP-14759,TR-705,2024-02,807,622.0,77.1,
CAP-025763,SUP-14759,TR-705,2024-03,812,464.0,57.1,
CAP-025764,SUP-14759,TR-705,2024-04,828,623.0,75.2,
CAP-025765,SUP-14759,TR-705,2024-05,875,878.0,100.0,
CAP-025766,SUP-14759,TR-705,2024-06,872,868.0,99.5,
CAP-025767,SUP-14759,TR-705,2024-07,866,746.0,86.1,
CAP-025768,SUP-14759,TR-705,2024-08,914,736.0,80.5,
CAP-025769,SUP-14759,TR-705,2024-09,940,,88.6,
CAP-025770,SUP-14759,TR-705,2024-10,821,523.0,63.7,
CAP-025771,SUP-14759,TR-705,2024-11,854,611.0,71.5,
CAP-025772,SUP-14759,TR-705,2024-12,894,654.0,73.2,
CAP-025773,SUP-14759,TR-705,2025-01,855,874.0,100.0,
CAP-025774,SUP-14759,TR-705,2025-02,926,757.0,81.7,
CAP-025775,SUP-14759,TR-705,2025-03,914,592.0,64.8,
CAP-025776,SUP-14759,TR-705,2025-04,971,808.0,83.2,
CAP-025777,SUP-14759,TR-705,2025-05,969,581.0,60.0,
CAP-025778,SUP-14759,TR-705,2025-06,899,689.0,76.6,
CAP-025779,SUP-14759,TR-705,2025-07,977,973.0,99.6,
CAP-025780,SUP-14759,TR-705,2025-08,1006,833.0,82.8,
CAP-025781,SUP-14759,TR-705,2025-09,1038,976.0,94.0,
CAP-025782,SUP-14759,TR-705,2025-10,968,690.0,71.3,
CAP-025783,SUP-14759,TR-705,2025-11,903,646.0,71.5,
CAP-025784,SUP-14759,TR-705,2025-12,992,746.0,,
CAP-025785,SUP-14759,TR-705,2026-01,975,814.0,83.5,
CAP-025786,SUP-14759,TR-705,2026-02,1026,1037.0,100.0,
CAP-025787,SUP-14759,TR-705,2026-03,1013,665.0,,
CAP-025788,SUP-14759,TR-705,2026-04,1051,591.0,56.2,
CAP-025789,SUP-09295,FL-1251,2024-01,2098,2198.0,100.0,
CAP-025790,SUP-09295,FL-1251,2024-02,2033,1372.0,67.5,
CAP-025791,SUP-09295,FL-1251,2024-03,2014,1551.0,77.0,
CAP-025792,SUP-09295,FL-1251,2024-04,2058,1941.0,94.3,
CAP-025793,SUP-09295,FL-1251,2024-05,1990,1282.0,64.4,
CAP-025794,SUP-09295,FL-1251,2024-06,1912,1220.0,63.8,
CAP-025795,SUP-09295,FL-1251,2024-07,2120,1591.0,75.0,
CAP-025796,SUP-09295,FL-1251,2024-08,2215,1273.0,57.5,
CAP-025797,SUP-09295,FL-1251,2024-09,2169,2182.0,100.0,
CAP-025798,SUP-09295,FL-1251,2024-10,1925,1632.0,84.8,
CAP-025799,SUP-09295,FL-1251,2024-11,2195,1840.0,83.8,
CAP-025800,SUP-09295,FL-1251,2024-12,2053,1428.0,69.6,
CAP-025801,SUP-09295,FL-1251,2025-01,2009,,87.6,
CAP-025802,SUP-09295,FL-1251,2025-02,2032,1121.0,55.2,
CAP-025803,SUP-09295,FL-1251,2025-03,2072,1296.0,62.5,
CAP-025804,SUP-09295,FL-1251,2025-04,1941,1105.0,56.9,
CAP-025805,SUP-09295,FL-1251,2025-05,2032,1663.0,81.8,
CAP-025806,SUP-09295,FL-1251,2025-06,2075,1417.0,68.3,
CAP-025807,SUP-09295,FL-1251,2025-07,1977,1338.0,67.7,
CAP-025808,SUP-09295,FL-1251,2025-08,1937,1222.0,63.1,
CAP-025809,SUP-09295,FL-1251,2025-09,1930,,62.0,
CAP-025810,SUP-09295,FL-1251,2025-10,2048,2132.0,100.0,
CAP-025811,SUP-09295,FL-1251,2025-11,2009,1163.0,57.9,
CAP-025812,SUP-09295,FL-1251,2025-12,2040,1191.0,58.4,
CAP-025813,SUP-09295,FL-1251,2026-01,2028,2005.0,98.9,
CAP-025814,SUP-09295,FL-1251,2026-02,1953,,80.7,
CAP-025815,SUP-09295,FL-1251,2026-03,2245,1855.0,82.6,
CAP-025816,SUP-09295,FL-1251,2026-04,1965,1406.0,71.6,
CAP-025817,SUP-11039,BR-1200,2024-01,869,607.0,69.9,
CAP-025818,SUP-11039,BR-1200,2024-02,839,546.0,65.1,
CAP-025819,SUP-11039,BR-1200,2024-03,787,705.0,89.6,
CAP-025820,SUP-11039,BR-1200,2024-04,774,719.0,92.9,
CAP-025821,SUP-11039,BR-1200,2024-05,805,564.0,70.1,
CAP-025822,SUP-11039,BR-1200,2024-06,810,650.0,80.2,
CAP-025823,SUP-11039,BR-1200,2024-07,805,656.0,81.5,
CAP-025824,SUP-11039,BR-1200,2024-08,787,624.0,79.3,
CAP-025825,SUP-11039,BR-1200,2024-09,744,499.0,67.1,
CAP-025826,SUP-11039,BR-1200,2024-10,809,784.0,,
CAP-025827,SUP-11039,BR-1200,2024-11,809,,92.7,
CAP-025828,SUP-11039,BR-1200,2024-12,807,731.0,90.6,
CAP-025829,SUP-11039,BR-1200,2025-01,874,673.0,77.0,
CAP-025830,SUP-11039,BR-1200,2025-02,826,815.0,98.7,
CAP-025831,SUP-11039,BR-1200,2025-03,808,662.0,81.9,
CAP-025832,SUP-11039,BR-1200,2025-04,742,643.0,86.7,
CAP-025833,SUP-11039,BR-1200,2025-05,800,617.0,77.1,
CAP-025834,SUP-11039,BR-1200,2025-06,833,770.0,92.4,
CAP-025835,SUP-11039,BR-1200,2025-07,882,578.0,65.5,
CAP-025836,SUP-11039,BR-1200,2025-08,717,535.0,74.6,
CAP-025837,SUP-11039,BR-1200,2025-09,749,483.0,64.5,
CAP-025838,SUP-11039,BR-1200,2025-10,776,482.0,62.1,
CAP-025839,SUP-11039,BR-1200,2025-11,902,919.0,100.0,
CAP-025840,SUP-11039,BR-1200,2025-12,783,758.0,96.8,
CAP-025841,SUP-11039,BR-1200,2026-01,730,700.0,95.9,
CAP-025842,SUP-11039,BR-1200,2026-02,818,693.0,84.7,
CAP-025843,SUP-11039,BR-1200,2026-03,807,516.0,63.9,
CAP-025844,SUP-11039,BR-1200,2026-04,845,506.0,59.9,
CAP-025845,SUP-06326,EC-622,2024-01,393,351.0,89.3,
CAP-025846,SUP-06326,EC-622,2024-02,412,320.0,,
CAP-025847,SUP-06326,EC-622,2024-03,411,409.0,99.5,
CAP-025848,SUP-06326,EC-622,2024-04,416,233.0,56.0,
CAP-025849,SUP-06326,EC-622,2024-05,421,328.0,77.9,
CAP-025850,SUP-06326,EC-622,2024-06,410,317.0,77.3,
CAP-025851,SUP-06326,EC-622,2024-07,392,267.0,68.1,
CAP-025852,SUP-06326,EC-622,2024-08,382,387.0,100.0,
CAP-025853,SUP-06326,EC-622,2024-09,404,276.0,68.3,
CAP-025854,SUP-06326,EC-622,2024-10,396,376.0,,
CAP-025855,SUP-06326,EC-622,2024-11,369,301.0,81.6,
CAP-025856,SUP-06326,EC-622,2024-12,403,244.0,60.5,
CAP-025857,SUP-06326,EC-622,2025-01,385,393.0,100.0,
CAP-025858,SUP-06326,EC-622,2025-02,428,299.0,69.9,
CAP-025859,SUP-06326,EC-622,2025-03,434,344.0,79.3,
CAP-025860,SUP-06326,EC-622,2025-04,420,358.0,85.2,
CAP-025861,SUP-06326,EC-622,2025-05,392,308.0,78.6,
CAP-025862,SUP-06326,EC-622,2025-06,415,262.0,63.1,
CAP-025863,SUP-06326,EC-622,2025-07,405,391.0,96.5,
CAP-025864,SUP-06326,EC-622,2025-08,388,377.0,97.2,
CAP-025865,SUP-06326,EC-622,2025-09,419,,100.0,
CAP-025866,SUP-06326,EC-622,2025-10,384,341.0,88.8,
CAP-025867,SUP-06326,EC-622,2025-11,416,,92.8,
CAP-025868,SUP-06326,EC-622,2025-12,391,384.0,98.2,
CAP-025869,SUP-06326,EC-622,2026-01,401,243.0,60.6,
CAP-025870,SUP-06326,EC-622,2026-02,384,257.0,66.9,
CAP-025871,SUP-06326,EC-622,2026-03,329,309.0,93.9,
CAP-025872,SUP-06326,EC-622,2026-04,399,381.0,,
CAP-025873,SUP-06907,SC-1329,2024-01,1176,659.0,56.0,
CAP-025874,SUP-06907,SC-1329,2024-02,1262,1093.0,86.6,
CAP-025875,SUP-06907,SC-1329,2024-03,1143,826.0,72.3,
CAP-025876,SUP-06907,SC-1329,2024-04,1163,997.0,85.7,
CAP-025877,SUP-06907,SC-1329,2024-05,1187,,90.0,
CAP-025878,SUP-06907,SC-1329,2024-06,1098,941.0,85.7,
CAP-025879,SUP-06907,SC-1329,2024-07,1258,1120.0,89.0,
CAP-025880,SUP-06907,SC-1329,2024-08,1114,804.0,72.2,
CAP-025881,SUP-06907,SC-1329,2024-09,1221,864.0,70.8,
CAP-025882,SUP-06907,SC-1329,2024-10,1202,846.0,,
CAP-025883,SUP-06907,SC-1329,2024-11,1265,1146.0,90.6,
CAP-025884,SUP-06907,SC-1329,2024-12,1256,1091.0,86.9,
CAP-025885,SUP-06907,SC-1329,2025-01,1249,1148.0,91.9,
CAP-025886,SUP-06907,SC-1329,2025-02,1207,667.0,55.3,
CAP-025887,SUP-06907,SC-1329,2025-03,1207,1146.0,94.9,
CAP-025888,SUP-06907,SC-1329,2025-04,1300,1314.0,100.0,
CAP-025889,SUP-06907,SC-1329,2025-05,1187,825.0,69.5,
CAP-025890,SUP-06907,SC-1329,2025-06,1287,1018.0,79.1,
CAP-025891,SUP-06907,SC-1329,2025-07,1182,1031.0,87.2,
CAP-025892,SUP-06907,SC-1329,2025-08,1223,1260.0,100.0,
CAP-025893,SUP-06907,SC-1329,2025-09,1220,881.0,72.2,
CAP-025894,SUP-06907,SC-1329,2025-10,1179,1175.0,99.7,
CAP-025895,SUP-06907,SC-1329,2025-11,1364,1111.0,81.5,
CAP-025896,SUP-06907,SC-1329,2025-12,1078,896.0,83.1,
CAP-025897,SUP-06907,SC-1329,2026-01,1283,1209.0,94.2,
CAP-025898,SUP-06907,SC-1329,2026-02,1226,801.0,65.3,
CAP-025899,SUP-06907,SC-1329,2026-03,1211,759.0,62.7,
CAP-025900,SUP-06907,SC-1329,2026-04,1106,1000.0,90.4,
CAP-025901,SUP-11550,EL-587,2024-01,2009,1689.0,84.1,
CAP-025902,SUP-11550,EL-587,2024-02,1956,1918.0,98.1,
CAP-025903,SUP-11550,EL-587,2024-03,2153,2166.0,100.0,
CAP-025904,SUP-11550,EL-587,2024-04,1894,,82.6,
CAP-025905,SUP-11550,EL-587,2024-05,1843,1207.0,65.5,
CAP-025906,SUP-11550,EL-587,2024-06,2022,1460.0,72.2,
CAP-025907,SUP-11550,EL-587,2024-07,2118,1297.0,61.2,
CAP-025908,SUP-11550,EL-587,2024-08,2043,1333.0,65.2,
CAP-025909,SUP-11550,EL-587,2024-09,1909,1151.0,60.3,
CAP-025910,SUP-11550,EL-587,2024-10,2002,1470.0,73.4,
CAP-025911,SUP-11550,EL-587,2024-11,1977,1388.0,70.2,
CAP-025912,SUP-11550,EL-587,2024-12,1780,1650.0,92.7,
CAP-025913,SUP-11550,EL-587,2025-01,1931,1239.0,64.2,
CAP-025914,SUP-11550,EL-587,2025-02,1954,1591.0,81.4,
CAP-025915,SUP-11550,EL-587,2025-03,2099,1878.0,,
CAP-025916,SUP-11550,EL-587,2025-04,2107,1734.0,82.3,
CAP-025917,SUP-11550,EL-587,2025-05,2031,1971.0,97.0,
CAP-025918,SUP-11550,EL-587,2025-06,1986,1145.0,57.7,
CAP-025919,SUP-11550,EL-587,2025-07,2038,1407.0,69.0,
CAP-025920,SUP-11550,EL-587,2025-08,2108,1800.0,85.4,
CAP-025921,SUP-11550,EL-587,2025-09,1930,1268.0,65.7,
CAP-025922,SUP-11550,EL-587,2025-10,2193,1255.0,57.2,
CAP-025923,SUP-11550,EL-587,2025-11,2115,1530.0,,
CAP-025924,SUP-11550,EL-587,2025-12,2039,1485.0,72.8,
CAP-025925,SUP-11550,EL-587,2026-01,2031,1616.0,79.6,
CAP-025926,SUP-11550,EL-587,2026-02,1888,1195.0,63.3,
CAP-025927,SUP-11550,EL-587,2026-03,2091,1247.0,59.6,
CAP-025928,SUP-11550,EL-587,2026-04,1936,1294.0,66.8,
CAP-025929,SUP-14227,EC-1332,2024-01,1868,1527.0,81.7,
CAP-025930,SUP-14227,EC-1332,2024-02,1850,1407.0,76.1,
CAP-025931,SUP-14227,EC-1332,2024-03,2039,,75.0,
CAP-025932,SUP-14227,EC-1332,2024-04,2092,1241.0,59.3,
CAP-025933,SUP-14227,EC-1332,2024-05,2094,1767.0,84.4,
CAP-025934,SUP-14227,EC-1332,2024-06,1851,1392.0,75.2,
CAP-025935,SUP-14227,EC-1332,2024-07,2062,,90.6,
CAP-025936,SUP-14227,EC-1332,2024-08,2055,1225.0,59.6,
CAP-025937,SUP-14227,EC-1332,2024-09,1989,1230.0,61.8,
CAP-025938,SUP-14227,EC-1332,2024-10,2159,2085.0,96.6,
CAP-025939,SUP-14227,EC-1332,2024-11,2096,1219.0,58.2,
CAP-025940,SUP-14227,EC-1332,2024-12,2264,1716.0,75.8,
CAP-025941,SUP-14227,EC-1332,2025-01,1921,1473.0,76.7,
CAP-025942,SUP-14227,EC-1332,2025-02,1975,1343.0,68.0,
CAP-025943,SUP-14227,EC-1332,2025-03,2012,1351.0,67.1,
CAP-025944,SUP-14227,EC-1332,2025-04,2012,1500.0,74.6,
CAP-025945,SUP-14227,EC-1332,2025-05,1907,1787.0,93.7,
CAP-025946,SUP-14227,EC-1332,2025-06,1815,1659.0,91.4,
CAP-025947,SUP-14227,EC-1332,2025-07,2074,1433.0,69.1,
CAP-025948,SUP-14227,EC-1332,2025-08,1889,1702.0,90.1,
CAP-025949,SUP-14227,EC-1332,2025-09,2118,1282.0,60.5,
CAP-025950,SUP-14227,EC-1332,2025-10,1857,1615.0,87.0,
CAP-025951,SUP-14227,EC-1332,2025-11,1973,1857.0,,
CAP-025952,SUP-14227,EC-1332,2025-12,1982,1813.0,91.5,
CAP-025953,SUP-14227,EC-1332,2026-01,2052,1670.0,81.4,
CAP-025954,SUP-14227,EC-1332,2026-02,2162,1463.0,67.7,
CAP-025955,SUP-14227,EC-1332,2026-03,2078,1441.0,69.3,
CAP-025956,SUP-14227,EC-1332,2026-04,1935,,65.7,
CAP-025957,SUP-14542,FT-492,2024-01,740,551.0,74.5,
CAP-025958,SUP-14542,FT-492,2024-02,817,793.0,97.1,
CAP-025959,SUP-14542,FT-492,2024-03,826,813.0,98.4,
CAP-025960,SUP-14542,FT-492,2024-04,803,669.0,83.3,
CAP-025961,SUP-14542,FT-492,2024-05,841,509.0,60.5,
CAP-025962,SUP-14542,FT-492,2024-06,795,754.0,94.8,
CAP-025963,SUP-14542,FT-492,2024-07,818,523.0,63.9,
CAP-025964,SUP-14542,FT-492,2024-08,885,782.0,88.4,
CAP-025965,SUP-14542,FT-492,2024-09,846,625.0,73.9,
CAP-025966,SUP-14542,FT-492,2024-10,907,706.0,77.8,
CAP-025967,SUP-14542,FT-492,2024-11,867,736.0,84.9,
CAP-025968,SUP-14542,FT-492,2024-12,902,692.0,76.7,
CAP-025969,SUP-14542,FT-492,2025-01,884,694.0,78.5,
CAP-025970,SUP-14542,FT-492,2025-02,828,,80.2,
CAP-025971,SUP-14542,FT-492,2025-03,910,580.0,,
CAP-025972,SUP-14542,FT-492,2025-04,895,,73.1,
CAP-025973,SUP-14542,FT-492,2025-05,961,733.0,76.3,
CAP-025974,SUP-14542,FT-492,2025-06,908,807.0,88.9,
CAP-025975,SUP-14542,FT-492,2025-07,928,693.0,74.7,
CAP-025976,SUP-14542,FT-492,2025-08,843,,57.3,
CAP-025977,SUP-14542,FT-492,2025-09,973,581.0,59.7,
CAP-025978,SUP-14542,FT-492,2025-10,917,890.0,97.1,
CAP-025979,SUP-14542,FT-492,2025-11,1014,,93.8,
CAP-025980,SUP-14542,FT-492,2025-12,993,746.0,75.1,
CAP-025981,SUP-14542,FT-492,2026-01,927,642.0,69.3,
CAP-025982,SUP-14542,FT-492,2026-02,959,895.0,93.3,
CAP-025983,SUP-14542,FT-492,2026-03,1023,725.0,70.9,
CAP-025984,SUP-14542,FT-492,2026-04,1003,612.0,61.0,
CAP-025985,SUP-00645,EL-611,2024-01,195,176.0,90.3,
CAP-025986,SUP-00645,EL-611,2024-02,199,193.0,97.0,
CAP-025987,SUP-00645,EL-611,2024-03,190,117.0,61.6,
CAP-025988,SUP-00645,EL-611,2024-04,211,132.0,62.6,
CAP-025989,SUP-00645,EL-611,2024-05,213,221.0,100.0,
CAP-025990,SUP-00645,EL-611,2024-06,191,180.0,94.2,
CAP-025991,SUP-00645,EL-611,2024-07,182,128.0,70.3,
CAP-025992,SUP-00645,EL-611,2024-08,195,162.0,83.1,
CAP-025993,SUP-00645,EL-611,2024-09,203,204.0,100.0,
CAP-025994,SUP-00645,EL-611,2024-10,205,141.0,68.8,
CAP-025995,SUP-00645,EL-611,2024-11,198,167.0,84.3,
CAP-025996,SUP-00645,EL-611,2024-12,211,195.0,92.4,
CAP-025997,SUP-00645,EL-611,2025-01,194,147.0,75.8,
CAP-025998,SUP-00645,EL-611,2025-02,205,204.0,99.5,
CAP-025999,SUP-00645,EL-611,2025-03,191,142.0,74.3,
CAP-026000,SUP-00645,EL-611,2025-04,222,171.0,77.0,
CAP-026001,SUP-00645,EL-611,2025-05,209,149.0,71.3,
CAP-026002,SUP-00645,EL-611,2025-06,211,125.0,59.2,
CAP-026003,SUP-00645,EL-611,2025-07,198,197.0,,
CAP-026004,SUP-00645,EL-611,2025-08,193,151.0,78.2,
CAP-026005,SUP-00645,EL-611,2025-09,191,128.0,67.0,
CAP-026006,SUP-00645,EL-611,2025-10,223,164.0,73.5,
CAP-026007,SUP-00645,EL-611,2025-11,196,127.0,64.8,
CAP-026008,SUP-00645,EL-611,2025-12,192,144.0,75.0,
CAP-026009,SUP-00645,EL-611,2026-01,202,176.0,87.1,
CAP-026010,SUP-00645,EL-611,2026-02,204,181.0,88.7,
CAP-026011,SUP-00645,EL-611,2026-03,195,144.0,73.8,
CAP-026012,SUP-00645,EL-611,2026-04,210,206.0,98.1,
CAP-026013,SUP-14689,CH-572,2024-01,456,375.0,82.2,
CAP-026014,SUP-14689,CH-572,2024-02,395,388.0,98.2,
CAP-026015,SUP-14689,CH-572,2024-03,362,298.0,82.3,
CAP-026016,SUP-14689,CH-572,2024-04,419,290.0,69.2,
CAP-026017,SUP-14689,CH-572,2024-05,432,293.0,67.8,
CAP-026018,SUP-14689,CH-572,2024-06,433,256.0,59.1,
CAP-026019,SUP-14689,CH-572,2024-07,367,,60.8,
CAP-026020,SUP-14689,CH-572,2024-08,383,309.0,80.7,
CAP-026021,SUP-14689,CH-572,2024-09,449,469.0,100.0,
CAP-026022,SUP-14689,CH-572,2024-10,426,,69.0,
CAP-026023,SUP-14689,CH-572,2024-11,415,367.0,88.4,
CAP-026024,SUP-14689,CH-572,2024-12,388,374.0,96.4,
CAP-026025,SUP-14689,CH-572,2025-01,398,336.0,84.4,
CAP-026026,SUP-14689,CH-572,2025-02,391,375.0,95.9,
CAP-026027,SUP-14689,CH-572,2025-03,361,229.0,63.4,
CAP-026028,SUP-14689,CH-572,2025-04,381,341.0,89.5,
CAP-026029,SUP-14689,CH-572,2025-05,399,222.0,55.6,
CAP-026030,SUP-14689,CH-572,2025-06,371,251.0,67.7,
CAP-026031,SUP-14689,CH-572,2025-07,417,259.0,62.1,
CAP-026032,SUP-14689,CH-572,2025-08,394,,91.4,
CAP-026033,SUP-14689,CH-572,2025-09,383,236.0,61.6,
CAP-026034,SUP-14689,CH-572,2025-10,416,272.0,65.4,
CAP-026035,SUP-14689,CH-572,2025-11,378,336.0,88.9,
CAP-026036,SUP-14689,CH-572,2025-12,436,321.0,73.6,
CAP-026037,SUP-14689,CH-572,2026-01,345,228.0,,
CAP-026038,SUP-14689,CH-572,2026-02,395,364.0,92.2,
CAP-026039,SUP-14689,CH-572,2026-03,412,355.0,86.2,
CAP-026040,SUP-14689,CH-572,2026-04,397,295.0,74.3,
CAP-026041,SUP-11928,EN-908,2024-01,2013,1726.0,85.7,
CAP-026042,SUP-11928,EN-908,2024-02,2052,1180.0,57.5,
CAP-026043,SUP-11928,EN-908,2024-03,1813,1477.0,81.5,
CAP-026044,SUP-11928,EN-908,2024-04,1983,1141.0,57.5,
CAP-026045,SUP-11928,EN-908,2024-05,1807,1343.0,74.3,
CAP-026046,SUP-11928,EN-908,2024-06,1832,1343.0,73.3,
CAP-026047,SUP-11928,EN-908,2024-07,1823,1872.0,100.0,
CAP-026048,SUP-11928,EN-908,2024-08,2010,1396.0,69.5,
CAP-026049,SUP-11928,EN-908,2024-09,1849,1334.0,72.1,
CAP-026050,SUP-11928,EN-908,2024-10,1715,1799.0,,
CAP-026051,SUP-11928,EN-908,2024-11,1659,950.0,57.3,
CAP-026052,SUP-11928,EN-908,2024-12,1929,1187.0,61.5,
CAP-026053,SUP-11928,EN-908,2025-01,1748,1129.0,64.6,
CAP-026054,SUP-11928,EN-908,2025-02,1782,1693.0,95.0,
CAP-026055,SUP-11928,EN-908,2025-03,1872,1758.0,93.9,
CAP-026056,SUP-11928,EN-908,2025-04,1618,1484.0,91.7,
CAP-026057,SUP-11928,EN-908,2025-05,1497,1211.0,80.9,
CAP-026058,SUP-11928,EN-908,2025-06,1611,,100.0,
CAP-026059,SUP-11928,EN-908,2025-07,1530,1032.0,67.5,
CAP-026060,SUP-11928,EN-908,2025-08,1654,1238.0,74.8,
CAP-026061,SUP-11928,EN-908,2025-09,1681,1248.0,74.2,
CAP-026062,SUP-11928,EN-908,2025-10,1565,1572.0,100.0,
CAP-026063,SUP-11928,EN-908,2025-11,1474,1460.0,99.1,
CAP-026064,SUP-11928,EN-908,2025-12,1499,1266.0,84.5,
CAP-026065,SUP-11928,EN-908,2026-01,1486,1082.0,72.8,
CAP-026066,SUP-11928,EN-908,2026-02,1579,1430.0,90.6,
CAP-026067,SUP-11928,EN-908,2026-03,1563,1416.0,90.6,
CAP-026068,SUP-11928,EN-908,2026-04,1330,1351.0,100.0,
CAP-026069,SUP-10753,TR-1037,2024-01,797,674.0,84.6,
CAP-026070,SUP-10753,TR-1037,2024-02,767,671.0,87.5,
CAP-026071,SUP-10753,TR-1037,2024-03,828,597.0,72.1,
CAP-026072,SUP-10753,TR-1037,2024-04,799,620.0,77.6,
CAP-026073,SUP-10753,TR-1037,2024-05,789,563.0,71.4,
CAP-026074,SUP-10753,TR-1037,2024-06,777,668.0,86.0,
CAP-026075,SUP-10753,TR-1037,2024-07,866,901.0,100.0,
CAP-026076,SUP-10753,TR-1037,2024-08,822,642.0,78.1,
CAP-026077,SUP-10753,TR-1037,2024-09,854,816.0,95.6,
CAP-026078,SUP-10753,TR-1037,2024-10,764,656.0,85.9,
CAP-026079,SUP-10753,TR-1037,2024-11,783,523.0,66.8,
CAP-026080,SUP-10753,TR-1037,2024-12,791,710.0,89.8,
CAP-026081,SUP-10753,TR-1037,2025-01,766,,73.0,
CAP-026082,SUP-10753,TR-1037,2025-02,830,564.0,68.0,
CAP-026083,SUP-10753,TR-1037,2025-03,842,469.0,55.7,
CAP-026084,SUP-10753,TR-1037,2025-04,847,872.0,100.0,
CAP-026085,SUP-10753,TR-1037,2025-05,819,822.0,100.0,
CAP-026086,SUP-10753,TR-1037,2025-06,834,701.0,84.1,
CAP-026087,SUP-10753,TR-1037,2025-07,714,427.0,59.8,
CAP-026088,SUP-10753,TR-1037,2025-08,732,621.0,84.8,
CAP-026089,SUP-10753,TR-1037,2025-09,830,673.0,81.1,
CAP-026090,SUP-10753,TR-1037,2025-10,867,483.0,55.7,
CAP-026091,SUP-10753,TR-1037,2025-11,722,673.0,93.2,
CAP-026092,SUP-10753,TR-1037,2025-12,861,876.0,100.0,
CAP-026093,SUP-10753,TR-1037,2026-01,835,539.0,64.6,
CAP-026094,SUP-10753,TR-1037,2026-02,813,477.0,58.7,
CAP-026095,SUP-10753,TR-1037,2026-03,799,467.0,58.4,
CAP-026096,SUP-10753,TR-1037,2026-04,810,535.0,66.0,
CAP-026097,SUP-00502,EL-1313,2024-01,797,532.0,66.8,
CAP-026098,SUP-00502,EL-1313,2024-02,803,602.0,75.0,
CAP-026099,SUP-00502,EL-1313,2024-03,749,429.0,57.3,
CAP-026100,SUP-00502,EL-1313,2024-04,767,480.0,62.6,
CAP-026101,SUP-00502,EL-1313,2024-05,802,636.0,79.3,
CAP-026102,SUP-00502,EL-1313,2024-06,778,698.0,89.7,
CAP-026103,SUP-00502,EL-1313,2024-07,757,510.0,67.4,
CAP-026104,SUP-00502,EL-1313,2024-08,841,678.0,80.6,
CAP-026105,SUP-00502,EL-1313,2024-09,804,697.0,86.7,
CAP-026106,SUP-00502,EL-1313,2024-10,775,668.0,86.2,
CAP-026107,SUP-00502,EL-1313,2024-11,779,615.0,78.9,
CAP-026108,SUP-00502,EL-1313,2024-12,815,836.0,100.0,
CAP-026109,SUP-00502,EL-1313,2025-01,820,556.0,,
CAP-026110,SUP-00502,EL-1313,2025-02,787,722.0,91.7,
CAP-026111,SUP-00502,EL-1313,2025-03,829,752.0,90.7,
CAP-026112,SUP-00502,EL-1313,2025-04,744,615.0,82.7,
CAP-026113,SUP-00502,EL-1313,2025-05,768,,83.9,
CAP-026114,SUP-00502,EL-1313,2025-06,786,549.0,69.8,
