quality_event_id,part_id,supplier_id,batch_id,event_date,event_type,severity,disposition_status,affected_qty
QE-0015333,CH-974,SUP-08755,BATCH-CH-974-20260411-2,2026-04-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015334,CH-251,SUP-13036,BATCH-CH-251-20241016-7,2024-10-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015335,EL-982,SUP-12881,BATCH-EL-982-20240421-7,2024-04-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015336,FL-302,SUP-09680,BATCH-FL-302-20260806-1,2026-08-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015337,EC-980,SUP-00007,BATCH-EC-980-20240702-4,2024-07-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015338,BR-430,SUP-02772,BATCH-BR-430-20260807-5,2026-08-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015339,EN-794,SUP-09000,BATCH-EN-794-20250104-7,2025-01-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015340,ST-1033,SUP-07339,BATCH-ST-1033-20240720-5,2024-07-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015341,BR-532,SUP-02650,BATCH-BR-532-20251222-5,2025-12-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015342,CH-282,SUP-04859,BATCH-CH-282-20260222-4,2026-02-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015343,FT-480,SUP-01935,BATCH-FT-480-20240318-1,2024-03-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015344,ST-975,SUP-11513,BATCH-ST-975-20241118-7,2024-11-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015345,BR-985,SUP-12159,BATCH-BR-985-20250523-2,2025-05-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015346,HY-764,SUP-14537,BATCH-HY-764-20260630-4,2026-06-30,Deviation Approved,Medium,Approved for Use,100
QE-0015347,TR-856,SUP-13999,BATCH-TR-856-20241126-6,2024-11-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015348,CH-547,SUP-01699,BATCH-CH-547-20240210-5,2024-02-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015349,FT-666,SUP-11932,BATCH-FT-666-20240412-5,2024-04-12,Defect,Low,Approved for Use,100
QE-0015350,TR-136,SUP-02105,BATCH-TR-136-20260119-1,2026-01-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015351,ST-120,SUP-06531,BATCH-ST-120-20240221-4,2024-02-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015352,FL-820,SUP-11593,BATCH-FL-820-20250310-1,2025-03-10,Incoming Inspection Pass,Not Applicable,,0
QE-0015353,TR-1203,SUP-10458,BATCH-TR-1203-20260216-6,2026-02-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015354,CH-185,SUP-10464,BATCH-CH-185-20251107-3,2025-11-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015355,ST-1154,SUP-04816,BATCH-ST-1154-20260426-4,2026-04-26,Hold,Medium,,0
QE-0015356,FL-915,SUP-01090,BATCH-FL-915-20251021-4,2025-10-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015357,HY-1001,SUP-00781,BATCH-HY-1001-20240710-8,2024-07-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015358,FL-757,SUP-07414,BATCH-FL-757-20240718-4,2024-07-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015359,TR-623,SUP-07892,BATCH-TR-623-20251017-4,2025-10-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015360,FL-1206,SUP-07037,BATCH-FL-1206-20250916-5,2025-09-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015361,EL-1184,SUP-08436,BATCH-EL-1184-20260425-3,2026-04-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015362,ST-559,SUP-04403,BATCH-ST-559-20260221-4,2026-02-21,Incoming Inspection Pass,Not Applicable,,0
QE-0015363,CB-563,SUP-02691,BATCH-CB-563-20251202-4,2025-12-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015364,HY-864,SUP-13752,BATCH-HY-864-20240219-3,2024-02-19,Recall,High,Approved for Use,25
QE-0015365,CB-570,SUP-02448,BATCH-CB-570-20240817-1,2024-08-17,Deviation Approved,Medium,Under Investigation,100
QE-0015366,SC-442,SUP-12043,BATCH-SC-442-20240622-2,2024-06-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015367,BR-1196,SUP-10385,BATCH-BR-1196-20251001-1,2025-10-01,Hold,Low,Closed,500
QE-0015368,TR-288,SUP-08509,BATCH-TR-288-20260224-6,2026-02-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015369,FL-700,SUP-05931,BATCH-FL-700-20260804-2,2026-08-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015370,HY-831,SUP-04485,BATCH-HY-831-20260111-8,2026-01-11,Hold,Low,Closed,0
QE-0015371,EC-142,SUP-11792,BATCH-EC-142-20240416-3,2024-04-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015372,EN-691,SUP-01616,BATCH-EN-691-20241227-6,2024-12-27,Incoming Inspection Pass,Not Applicable,,0
QE-0015373,FT-1071,SUP-14635,BATCH-FT-1071-20260512-2,2026-05-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015374,FT-347,SUP-03952,BATCH-FT-347-20251031-4,2025-10-31,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015375,FL-338,SUP-14685,BATCH-FL-338-20241207-2,2024-12-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015376,CH-440,SUP-09426,BATCH-CH-440-20260807-2,2026-08-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015377,HY-1296,SUP-05693,BATCH-HY-1296-20260205-6,2026-02-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015378,SC-1229,SUP-10794,BATCH-SC-1229-20240208-6,2024-02-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015379,BR-933,SUP-08628,BATCH-BR-933-20240918-5,2024-09-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015380,CH-385,SUP-07778,BATCH-CH-385-20260716-4,2026-07-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015381,HY-722,SUP-13182,BATCH-HY-722-20240515-2,2024-05-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015382,ST-1264,SUP-03778,BATCH-ST-1264-20241222-4,2024-12-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015383,EN-507,SUP-08277,BATCH-EN-507-20251027-1,2025-10-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015384,HY-127,SUP-04375,BATCH-HY-127-20250919-3,2025-09-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015385,FT-178,SUP-08827,BATCH-FT-178-20260715-5,2026-07-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015386,FT-113,SUP-03733,BATCH-FT-113-20260123-4,2026-01-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015387,ST-231,SUP-04019,BATCH-ST-231-20250329-1,2025-03-29,Incoming Inspection Pass,Not Applicable,,0
QE-0015388,TR-139,SUP-08742,BATCH-TR-139-20240210-2,2024-02-10,Incoming Inspection Pass,Not Applicable,,0
QE-0015389,ST-1063,SUP-12760,BATCH-ST-1063-20250216-6,2025-02-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015390,EC-927,SUP-06210,BATCH-EC-927-20250925-4,2025-09-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015391,EC-1201,SUP-13328,BATCH-EC-1201-20250719-5,2025-07-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015392,HY-900,SUP-13573,BATCH-HY-900-20250717-6,2025-07-17,Defect,Low,Closed,25
QE-0015393,EN-523,SUP-06292,BATCH-EN-523-20250720-5,2025-07-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015394,EC-363,SUP-05778,BATCH-EC-363-20260503-8,2026-05-03,Defect,Medium,Approved for Use,100
QE-0015395,FL-880,SUP-05335,BATCH-FL-880-20240605-1,2024-06-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015396,ST-444,SUP-12325,BATCH-ST-444-20260809-6,2026-08-09,Incoming Inspection Pass,Not Applicable,,0
QE-0015397,BR-770,SUP-06001,BATCH-BR-770-20260803-2,2026-08-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015398,HY-858,SUP-07718,BATCH-HY-858-20240410-6,2024-04-10,Incoming Inspection Pass,Not Applicable,,0
QE-0015399,FL-479,SUP-03631,BATCH-FL-479-20250529-2,2025-05-29,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015400,FT-111,SUP-06651,BATCH-FT-111-20240217-7,2024-02-17,Incoming Inspection Pass,Not Applicable,,0
QE-0015401,FT-1127,SUP-06864,BATCH-FT-1127-20250930-5,2025-09-30,Hold,Low,Closed,0
QE-0015402,CH-448,SUP-03967,BATCH-CH-448-20250712-3,2025-07-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015403,SC-1011,SUP-10732,BATCH-SC-1011-20250531-7,2025-05-31,Deviation Approved,Medium,Closed,100
QE-0015404,EN-493,SUP-00333,BATCH-EN-493-20251220-4,2025-12-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015405,HY-811,SUP-00251,BATCH-HY-811-20251005-7,2025-10-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015406,BR-920,SUP-09535,BATCH-BR-920-20241231-3,2024-12-31,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015407,BR-270,SUP-09296,BATCH-BR-270-20241225-5,2024-12-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015408,FT-690,SUP-12101,BATCH-FT-690-20250906-3,2025-09-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015409,ST-640,SUP-03827,BATCH-ST-640-20241205-3,2024-12-05,Hold,Low,Closed,25
QE-0015410,TR-864,SUP-09445,BATCH-TR-864-20240518-4,2024-05-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015411,ST-612,SUP-04505,BATCH-ST-612-20260505-5,2026-05-05,Hold,Medium,Closed,25
QE-0015412,SC-384,SUP-14881,BATCH-SC-384-20250511-7,2025-05-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015413,BR-527,SUP-13764,BATCH-BR-527-20250520-1,2025-05-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015414,HY-852,SUP-06226,BATCH-HY-852-20240627-8,2024-06-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015415,SC-724,SUP-10976,BATCH-SC-724-20250318-8,2025-03-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015416,CH-488,SUP-12042,BATCH-CH-488-20240511-7,2024-05-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015417,SC-456,SUP-01500,BATCH-SC-456-20250716-8,2025-07-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015418,EC-1260,SUP-00880,BATCH-EC-1260-20260320-4,2026-03-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015419,HY-1233,SUP-07426,BATCH-HY-1233-20240227-3,2024-02-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015420,CH-921,SUP-12661,BATCH-CH-921-20240222-5,2024-02-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015421,BR-982,SUP-11555,BATCH-BR-982-20251020-6,2025-10-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015422,FT-1221,SUP-03380,BATCH-FT-1221-20241107-8,2024-11-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015423,TR-1191,SUP-12811,BATCH-TR-1191-20250908-2,2025-09-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015424,EN-255,SUP-13563,BATCH-EN-255-20250107-4,2025-01-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015425,HY-732,SUP-06481,BATCH-HY-732-20250831-3,2025-08-31,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015426,SC-1246,SUP-12682,BATCH-SC-1246-20260412-3,2026-04-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015427,BR-651,SUP-08394,BATCH-BR-651-20240228-6,2024-02-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015428,FT-214,SUP-07427,BATCH-FT-214-20240217-4,2024-02-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015429,TR-197,SUP-10931,BATCH-TR-197-20240612-5,2024-06-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015430,ST-969,SUP-11784,BATCH-ST-969-20240510-5,2024-05-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015431,EN-551,SUP-08568,BATCH-EN-551-20240406-5,2024-04-06,Incoming Inspection Pass,Not Applicable,,0
QE-0015432,BR-149,SUP-04154,BATCH-BR-149-20260519-1,2026-05-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015433,FL-218,SUP-08368,BATCH-FL-218-20260825-1,2026-08-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015434,CH-218,SUP-12350,BATCH-CH-218-20250728-8,2025-07-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015435,EC-578,SUP-02360,BATCH-EC-578-20260515-4,2026-05-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015436,BR-394,SUP-11088,BATCH-BR-394-20240719-8,2024-07-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015437,HY-799,SUP-01476,BATCH-HY-799-20240407-5,2024-04-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015438,HY-458,SUP-02835,BATCH-HY-458-20251103-7,2025-11-03,Deviation Approved,Medium,Approved for Use,50
QE-0015439,SC-307,SUP-00421,BATCH-SC-307-20250130-5,2025-01-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015440,HY-709,SUP-03203,BATCH-HY-709-20251217-7,2025-12-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015441,EC-441,SUP-06610,BATCH-EC-441-20260218-7,2026-02-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015442,ST-269,SUP-09449,BATCH-ST-269-20250308-2,2025-03-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015443,EC-1027,SUP-10479,BATCH-EC-1027-20241114-6,2024-11-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015444,SC-712,SUP-09647,BATCH-SC-712-20240303-5,2024-03-03,Incoming Inspection Pass,Not Applicable,,0
QE-0015445,EC-701,SUP-10318,BATCH-EC-701-20240807-5,2024-08-07,Hold,Medium,Under Investigation,500
QE-0015446,EN-458,SUP-00141,BATCH-EN-458-20260808-5,2026-08-08,Defect,Medium,Closed,0
QE-0015447,SC-1265,SUP-06614,BATCH-SC-1265-20240314-3,2024-03-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015448,FT-1141,SUP-08141,BATCH-FT-1141-20250806-4,2025-08-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015449,BR-1316,SUP-13099,BATCH-BR-1316-20241001-5,2024-10-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015450,FL-1055,SUP-10284,BATCH-FL-1055-20240519-6,2024-05-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015451,SC-1055,SUP-13343,BATCH-SC-1055-20240330-8,2024-03-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015452,CH-813,SUP-08821,BATCH-CH-813-20260423-3,2026-04-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015453,SC-622,SUP-08154,BATCH-SC-622-20241122-1,2024-11-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015454,EL-386,SUP-03812,BATCH-EL-386-20260107-5,2026-01-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015455,HY-728,SUP-00507,BATCH-HY-728-20250207-2,2025-02-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015456,EN-1026,SUP-05151,BATCH-EN-1026-20241022-3,2024-10-22,Hold,Low,Under Investigation,0
QE-0015457,EN-134,SUP-12540,BATCH-EN-134-20240401-5,2024-04-01,Hold,Medium,,50
QE-0015458,CH-877,SUP-02598,BATCH-CH-877-20260402-4,2026-04-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015459,EC-1302,SUP-12674,BATCH-EC-1302-20260805-4,2026-08-05,Defect,Critical,Closed,10
QE-0015460,FL-541,SUP-06577,BATCH-FL-541-20260511-1,2026-05-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015461,SC-767,SUP-00798,BATCH-SC-767-20251018-3,2025-10-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015462,EC-842,SUP-01553,BATCH-EC-842-20250225-3,2025-02-25,Incoming Inspection Pass,Not Applicable,,0
QE-0015463,CB-219,SUP-12736,BATCH-CB-219-20260103-6,2026-01-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015464,EN-1096,SUP-11664,BATCH-EN-1096-20250811-4,2025-08-11,Deviation Approved,Low,Closed,10
QE-0015465,EC-493,SUP-05577,BATCH-EC-493-20240503-2,2024-05-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015466,BR-290,SUP-05629,BATCH-BR-290-20240928-4,2024-09-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015467,EN-990,SUP-01091,BATCH-EN-990-20260204-6,2026-02-04,Defect,Medium,Under Investigation,0
QE-0015468,FT-144,SUP-11003,BATCH-FT-144-20260428-3,2026-04-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015469,EC-1026,SUP-09218,BATCH-EC-1026-20260131-1,2026-01-31,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015470,EC-1103,SUP-09610,BATCH-EC-1103-20250318-6,2025-03-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015471,HY-774,SUP-01736,BATCH-HY-774-20240216-2,2024-02-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015472,CH-258,SUP-12233,BATCH-CH-258-20260502-4,2026-05-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015473,ST-682,SUP-03876,BATCH-ST-682-20260423-5,2026-04-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015474,FT-594,SUP-02941,BATCH-FT-594-20240902-5,2024-09-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015475,CB-1268,SUP-05530,BATCH-CB-1268-20240304-6,2024-03-04,Hold,Low,Under Investigation,0
QE-0015476,EC-1102,SUP-05534,BATCH-EC-1102-20240113-5,2024-01-13,Incoming Inspection Pass,Not Applicable,,0
QE-0015477,BR-1268,SUP-09279,BATCH-BR-1268-20250524-6,2025-05-24,Recall,Medium,Approved for Use,0
QE-0015478,CB-130,SUP-14336,BATCH-CB-130-20241015-6,2024-10-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015479,FL-1133,SUP-01852,BATCH-FL-1133-20260425-8,2026-04-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015480,ST-519,SUP-13546,BATCH-ST-519-20250428-1,2025-04-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015481,CH-550,SUP-01909,BATCH-CH-550-20250111-6,2025-01-11,Hold,Critical,Closed,100
QE-0015482,TR-849,SUP-14402,BATCH-TR-849-20250528-2,2025-05-28,Hold,Medium,Scrapped,25
QE-0015483,EL-461,SUP-10618,BATCH-EL-461-20250405-1,2025-04-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015484,CH-527,SUP-13097,BATCH-CH-527-20240205-7,2024-02-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015485,FL-372,SUP-14913,BATCH-FL-372-20260607-1,2026-06-07,Recall,Low,,100
QE-0015486,FL-664,SUP-13042,BATCH-FL-664-20250815-6,2025-08-15,Incoming Inspection Pass,Not Applicable,,0
QE-0015487,HY-1247,SUP-04245,BATCH-HY-1247-20250811-1,2025-08-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015488,HY-568,SUP-06966,BATCH-HY-568-20241013-8,2024-10-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015489,EL-239,SUP-08049,BATCH-EL-239-20240209-3,2024-02-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015490,TR-1027,SUP-10841,BATCH-TR-1027-20240821-2,2024-08-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015491,BR-553,SUP-10648,BATCH-BR-553-20251118-2,2025-11-18,Defect,Low,,500
QE-0015492,EL-1127,SUP-04069,BATCH-EL-1127-20260429-6,2026-04-29,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015493,EL-955,SUP-03215,BATCH-EL-955-20250804-3,2025-08-04,Hold,Medium,Under Investigation,10
QE-0015494,EL-1004,SUP-06084,BATCH-EL-1004-20240303-1,2024-03-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015495,CB-398,SUP-05826,BATCH-CB-398-20250122-4,2025-01-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015496,FT-686,SUP-12546,BATCH-FT-686-20241027-6,2024-10-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015497,EN-941,SUP-02785,BATCH-EN-941-20241018-2,2024-10-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015498,ST-1287,SUP-00707,BATCH-ST-1287-20250509-2,2025-05-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015499,FT-972,SUP-08521,BATCH-FT-972-20240325-8,2024-03-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015500,FL-666,SUP-10656,BATCH-FL-666-20240427-5,2024-04-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015501,TR-405,SUP-03793,BATCH-TR-405-20260302-6,2026-03-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015502,ST-186,SUP-02351,BATCH-ST-186-20240221-7,2024-02-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015503,CH-363,SUP-01064,BATCH-CH-363-20260503-7,2026-05-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015504,CH-503,SUP-14256,BATCH-CH-503-20260320-3,2026-03-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015505,EC-821,SUP-06579,BATCH-EC-821-20240108-6,2024-01-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015506,EL-851,SUP-00936,BATCH-EL-851-20251104-5,2025-11-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015507,SC-114,SUP-11413,BATCH-SC-114-20260116-6,2026-01-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015508,HY-978,SUP-12894,BATCH-HY-978-20251014-1,2025-10-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015509,SC-499,SUP-11722,BATCH-SC-499-20260802-7,2026-08-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015510,ST-207,SUP-10235,BATCH-ST-207-20250406-6,2025-04-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015511,CB-100,SUP-08918,BATCH-CB-100-20240804-8,2024-08-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015512,EN-811,SUP-13551,BATCH-EN-811-20240731-6,2024-07-31,Hold,High,Under Investigation,500
QE-0015513,BR-1153,SUP-00560,BATCH-BR-1153-20260810-3,2026-08-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015514,ST-501,SUP-04742,BATCH-ST-501-20260626-5,2026-06-26,Hold,Low,Closed,10
QE-0015515,CH-929,SUP-00695,BATCH-CH-929-20240320-4,2024-03-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015516,CB-628,SUP-09415,BATCH-CB-628-20251023-4,2025-10-23,Deviation Approved,Medium,Scrapped,100
QE-0015517,HY-1201,SUP-14820,BATCH-HY-1201-20260820-3,2026-08-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015518,FL-757,SUP-09907,BATCH-FL-757-20250131-6,2025-01-31,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015519,BR-172,SUP-01936,BATCH-BR-172-20260211-5,2026-02-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015520,EC-899,SUP-12955,BATCH-EC-899-20260618-6,2026-06-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015521,CH-731,SUP-02954,BATCH-CH-731-20240908-1,2024-09-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015522,CH-413,SUP-00729,BATCH-CH-413-20240719-2,2024-07-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015523,EN-767,SUP-00382,BATCH-EN-767-20250418-8,2025-04-18,Recall,Medium,Under Investigation,25
QE-0015524,FL-1002,SUP-11286,BATCH-FL-1002-20260304-6,2026-03-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015525,ST-172,SUP-02437,BATCH-ST-172-20240617-6,2024-06-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015526,HY-991,SUP-06134,BATCH-HY-991-20240311-7,2024-03-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015527,TR-1322,SUP-12346,BATCH-TR-1322-20251225-7,2025-12-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015528,CB-333,SUP-04557,BATCH-CB-333-20240815-8,2024-08-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015529,FT-995,SUP-10127,BATCH-FT-995-20250606-3,2025-06-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015530,TR-368,SUP-02704,BATCH-TR-368-20260205-6,2026-02-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015531,CH-976,SUP-01553,BATCH-CH-976-20260507-1,2026-05-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015532,BR-998,SUP-00765,BATCH-BR-998-20251209-2,2025-12-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015533,BR-834,SUP-03251,BATCH-BR-834-20250201-2,2025-02-01,Hold,Low,Closed,50
QE-0015534,FT-808,SUP-02801,BATCH-FT-808-20240301-2,2024-03-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0015535,CB-923,SUP-06695,BATCH-CB-923-20241210-3,2024-12-10,Incoming Inspection Pass,Not Applicable,Closed,0
