shipment_id,po_id,lane_id,carrier,ship_date,eta_date,actual_arrival_date,shipment_qty,shipment_status
SHP-0014994,PO-0025625,LANE-014835,Pacific Rim Shipping,2026-06-17,2026-06-27,,100,In Transit
SHP-0014995,PO-0000449,LANE-014328,BlueLine Transport,2024-07-07,2024-07-11,2024-07-10,500,Delivered
SHP-0014996,PO-0021451,LANE-009539,Meridian Logistics,2024-11-19,2024-11-21,2024-11-23,200,Delivered
SHP-0014997,PO-0024543,LANE-015115,Pacific Rim Shipping,2024-11-22,2024-11-26,2024-11-24,100,Delivered
SHP-0014998,PO-0006597,LANE-002848,Ironhide Trucking,2025-02-28,2025-03-02,2025-03-05,300,Delivered
SHP-0014999,PO-0009969,LANE-005187,Continental Cargo,2024-01-14,2024-02-15,2024-02-14,300,Delivered
SHP-0015000,PO-0018790,LANE-005265,Atlas Intermodal,2025-09-20,2025-10-11,2025-10-11,50,Delivered
SHP-0015001,PO-0008058,LANE-001722,Atlas Intermodal,2025-09-24,2025-10-16,,50,Delayed
SHP-0015002,PO-0000824,LANE-003796,BlueLine Transport,2026-05-01,2026-05-05,2026-05-05,1200,Delivered
SHP-0015003,PO-0005723,LANE-016880,EuroFreight Express,2026-07-08,2026-07-31,2026-07-30,50,Delivered
SHP-0015004,PO-0012354,LANE-003427,Continental Cargo,2024-11-20,2024-12-18,,50,In Transit
SHP-0015005,PO-0026636,LANE-013680,Atlas Intermodal,2025-09-14,2025-10-15,2025-10-16,1200,Delivered
SHP-0015006,PO-0020552,LANE-003368,Atlas Intermodal,2024-08-05,2024-08-10,,200,Delayed
SHP-0015007,PO-0000944,LANE-000260,TransGlobal Freight,2024-09-01,,2024-09-26,800,Delivered
SHP-0015008,PO-0006914,LANE-006699,Continental Cargo,2025-07-23,2025-08-21,2025-08-24,500,Delivered
SHP-0015009,PO-0010846,LANE-007977,Continental Cargo,2025-02-03,2025-02-08,2025-02-11,300,Delivered
SHP-0015010,PO-0010019,LANE-007377,EuroFreight Express,2026-07-16,2026-08-11,2026-08-13,50,Delivered
SHP-0015011,PO-0013359,LANE-011518,Pacific Rim Shipping,2024-02-14,2024-03-07,2024-03-07,1200,Delivered
SHP-0015012,PO-0001681,LANE-016017,Pacific Rim Shipping,2025-07-15,2025-07-26,,300,Delayed
SHP-0015013,PO-0019070,LANE-001153,Meridian Logistics,2024-01-24,2024-02-19,2024-02-22,500,Delivered
SHP-0015014,PO-0006459,LANE-016776,Pacific Rim Shipping,2026-02-07,2026-02-16,2026-02-17,200,Delivered
SHP-0015015,PO-0018480,LANE-002984,EuroFreight Express,2026-02-11,2026-02-21,2026-02-23,1200,Delivered
SHP-0015016,PO-0011940,LANE-001829,Continental Cargo,2025-11-09,2025-11-14,2025-11-11,500,Delivered
SHP-0015017,PO-0024253,LANE-007353,Pacific Rim Shipping,2025-08-23,2025-08-30,,200,Delayed
SHP-0015018,PO-0024959,LANE-009522,EuroFreight Express,2024-11-08,,2024-11-25,300,Delivered
SHP-0015019,PO-0017261,LANE-010886,Atlas Intermodal,2025-05-03,2025-05-08,2025-05-09,1200,Delivered
SHP-0015020,PO-0023310,LANE-015239,TransGlobal Freight,2024-09-11,2024-10-07,2024-10-05,800,Delivered
SHP-0015021,PO-0018951,LANE-016785,BlueLine Transport,2026-01-28,2026-02-12,2026-02-15,500,Delivered
SHP-0015022,PO-0021051,LANE-008421,BlueLine Transport,2026-02-01,2026-02-13,,100,Delayed
SHP-0015023,PO-0009335,LANE-014938,EuroFreight Express,2025-10-04,2025-10-15,,1200,In Transit
SHP-0015024,PO-0000469,LANE-005959,Continental Cargo,2024-09-10,2024-09-24,,200,Delayed
SHP-0015025,PO-0022538,LANE-007523,BlueLine Transport,2025-08-17,2025-08-26,2025-08-25,500,Delivered
SHP-0015026,PO-0001158,LANE-003634,Meridian Logistics,2025-08-18,2025-08-24,2025-08-26,300,Delivered
SHP-0015027,PO-0005099,LANE-014065,Ironhide Trucking,2025-09-04,,2025-09-06,800,Delivered
SHP-0015028,PO-0010640,LANE-011349,Meridian Logistics,2024-07-18,2024-07-31,2024-08-02,800,Delivered
SHP-0015029,PO-0012697,LANE-005752,EuroFreight Express,2024-07-24,2024-07-27,2024-07-28,50,Delivered
SHP-0015030,PO-0024070,LANE-009877,Continental Cargo,2025-02-11,2025-02-14,2025-02-13,50,Delivered
SHP-0015031,PO-0015204,LANE-002512,Pacific Rim Shipping,2025-10-22,2025-11-18,2025-11-16,800,Delivered
SHP-0015032,PO-0025688,LANE-008643,TransGlobal Freight,2025-05-25,2025-05-30,,200,Delayed
SHP-0015033,PO-0009780,LANE-007573,Ironhide Trucking,2025-06-04,2025-06-16,2025-06-19,800,Delivered
SHP-0015034,PO-0003792,LANE-003784,Continental Cargo,2025-01-10,2025-02-07,2025-02-06,300,Delivered
SHP-0015035,PO-0009110,LANE-014256,BlueLine Transport,2026-01-12,2026-01-15,2026-01-14,300,Delivered
SHP-0015036,PO-0018958,LANE-004303,Atlas Intermodal,2025-12-01,2025-12-02,2025-12-03,800,Delivered
SHP-0015037,PO-0013663,LANE-005948,Atlas Intermodal,2025-04-14,2025-04-28,2025-04-30,500,Partial
SHP-0015038,PO-0010196,LANE-002570,Atlas Intermodal,2024-12-02,2024-12-15,2024-12-12,50,Delivered
SHP-0015039,PO-0021112,LANE-008710,,2026-06-19,2026-06-21,2026-06-20,50,Delivered
SHP-0015040,PO-0022774,LANE-007558,Ironhide Trucking,2025-06-19,2025-06-23,,300,Delayed
SHP-0015041,PO-0004500,LANE-002526,EuroFreight Express,2026-01-03,2026-02-02,,200,In Transit
SHP-0015042,PO-0026529,LANE-000961,Atlas Intermodal,2025-03-28,,2025-03-31,1200,Delivered
SHP-0015043,PO-0014438,LANE-008008,BlueLine Transport,2025-03-21,2025-04-01,,200,Delayed
SHP-0015044,PO-0006342,LANE-013988,Atlas Intermodal,2024-08-22,2024-09-17,2024-09-17,1200,Delivered
SHP-0015045,PO-0007576,LANE-005670,EuroFreight Express,2024-06-16,2024-06-19,2024-06-22,1200,Delivered
SHP-0015046,PO-0002575,LANE-008026,Atlas Intermodal,2024-03-22,,,300,In Transit
SHP-0015047,PO-0015678,LANE-004711,TransGlobal Freight,2025-07-20,2025-07-24,2025-07-24,500,Delivered
SHP-0015048,PO-0005970,LANE-013093,Ironhide Trucking,2025-09-20,2025-10-01,2025-10-02,1200,Partial
SHP-0015049,PO-0011691,LANE-016496,TransGlobal Freight,2025-04-16,2025-04-20,,500,Delayed
SHP-0015050,PO-0025325,LANE-007609,Meridian Logistics,2024-05-02,2024-06-07,2024-06-07,800,Delivered
SHP-0015051,PO-0003061,LANE-002595,Meridian Logistics,2025-01-04,2025-01-28,2025-01-28,1200,Delivered
SHP-0015052,PO-0007401,LANE-010160,BlueLine Transport,2025-08-28,2025-08-31,2025-08-29,1200,Delivered
SHP-0015053,PO-0000570,LANE-004598,TransGlobal Freight,2024-02-21,2024-03-04,2024-03-05,200,Delivered
SHP-0015054,PO-0024504,LANE-011597,Pacific Rim Shipping,2024-10-31,2024-11-29,2024-11-29,300,Delivered
SHP-0015055,PO-0022390,LANE-000597,EuroFreight Express,2025-03-23,2025-03-27,,300,Delayed
SHP-0015056,PO-0024294,LANE-006896,Atlas Intermodal,2025-08-06,2025-08-08,,500,In Transit
SHP-0015057,PO-0010393,LANE-010027,,2024-02-18,2024-02-22,2024-02-21,300,Delivered
SHP-0015058,PO-0016860,LANE-006585,Pacific Rim Shipping,2025-09-18,2025-09-22,2025-09-21,1200,Delivered
SHP-0015059,PO-0015333,LANE-006659,,2024-12-14,2024-12-17,2024-12-14,100,Delivered
SHP-0015060,PO-0012408,LANE-012692,BlueLine Transport,2026-01-09,2026-01-14,2026-01-13,500,Delivered
SHP-0015061,PO-0001394,LANE-001306,Ironhide Trucking,2026-02-18,2026-03-24,,800,Delayed
SHP-0015062,PO-0017982,LANE-014797,Continental Cargo,2026-05-13,2026-05-15,2026-05-19,800,Partial
SHP-0015063,PO-0018111,LANE-016589,TransGlobal Freight,2025-05-24,2025-06-03,2025-06-05,50,Delivered
SHP-0015064,PO-0002045,LANE-006009,Pacific Rim Shipping,2025-07-16,2025-07-18,2025-07-18,100,Delivered
SHP-0015065,PO-0006503,LANE-008963,EuroFreight Express,2026-02-17,2026-02-20,2026-02-19,100,Delivered
SHP-0015066,PO-0011170,LANE-002187,Ironhide Trucking,2024-11-05,2024-11-10,2024-11-07,100,Delivered
SHP-0015067,PO-0011951,LANE-013847,Meridian Logistics,2024-12-05,2024-12-07,2024-12-10,800,Delivered
SHP-0015068,PO-0024182,LANE-013994,Meridian Logistics,2026-06-16,2026-06-21,2026-06-18,200,Delivered
SHP-0015069,PO-0023478,LANE-006606,Atlas Intermodal,2026-09-01,2026-09-12,,800,In Transit
SHP-0015070,PO-0005055,LANE-015936,BlueLine Transport,2025-04-04,2025-04-16,2025-04-15,1200,Delivered
SHP-0015071,PO-0005940,LANE-010496,Pacific Rim Shipping,2026-04-01,2026-04-14,2026-04-16,1200,Delivered
SHP-0015072,PO-0013747,LANE-015535,Continental Cargo,2024-06-24,2024-07-17,2024-07-20,800,Delivered
SHP-0015073,PO-0008340,LANE-016074,TransGlobal Freight,2026-08-09,2026-08-11,,100,In Transit
SHP-0015074,PO-0022132,LANE-000888,Ironhide Trucking,2026-06-20,2026-06-24,2026-06-24,50,Partial
SHP-0015075,PO-0005706,LANE-003593,,2025-03-31,2025-04-12,2025-04-15,800,Delivered
SHP-0015076,PO-0019534,LANE-003800,TransGlobal Freight,2025-09-30,2025-10-04,2025-10-07,800,Delivered
SHP-0015077,PO-0007348,LANE-001797,Continental Cargo,2025-04-13,2025-04-24,2025-04-21,1200,Delivered
SHP-0015078,PO-0003298,LANE-006334,Ironhide Trucking,2025-05-01,2025-05-04,2025-05-06,800,Delivered
SHP-0015079,PO-0012680,LANE-005103,Atlas Intermodal,2025-01-07,2025-02-05,2025-02-07,50,Delivered
SHP-0015080,PO-0001000,LANE-008589,Continental Cargo,2025-08-02,,2025-08-16,500,Delivered
SHP-0015081,PO-0006636,LANE-009909,BlueLine Transport,2024-10-28,2024-11-06,2024-11-07,300,Delivered
SHP-0015082,PO-0005000,LANE-006116,Ironhide Trucking,2026-07-31,2026-08-13,2026-08-15,800,Delivered
SHP-0015083,PO-0023211,LANE-016882,BlueLine Transport,2026-06-27,2026-07-22,2026-07-25,50,Delivered
SHP-0015084,PO-0004052,LANE-000263,TransGlobal Freight,2025-12-04,2026-01-05,2026-01-07,800,Delivered
SHP-0015085,PO-0004241,LANE-009548,Continental Cargo,2026-03-24,2026-03-26,2026-03-29,300,Delivered
SHP-0015086,PO-0018639,LANE-008479,Atlas Intermodal,2024-05-11,2024-05-15,2024-05-16,500,Delivered
SHP-0015087,PO-0025903,LANE-009450,,2024-08-03,2024-08-06,2024-08-06,300,Delivered
SHP-0015088,PO-0007116,LANE-005874,Continental Cargo,2024-07-02,2024-07-13,2024-07-12,300,Delivered
SHP-0015089,PO-0002247,LANE-016622,BlueLine Transport,2025-02-24,2025-03-27,,1200,Delayed
SHP-0015090,PO-0011131,LANE-007813,Continental Cargo,2025-02-24,2025-03-07,2025-03-10,100,Delivered
SHP-0015091,PO-0022502,LANE-008508,TransGlobal Freight,2024-12-16,2024-12-25,2024-12-25,100,Delivered
SHP-0015092,PO-0011892,LANE-015713,Continental Cargo,2025-05-15,2025-06-15,2025-06-16,300,Delivered
SHP-0015093,PO-0017430,LANE-015823,Meridian Logistics,2025-07-19,2025-07-23,2025-07-22,300,Delivered
SHP-0015094,PO-0014494,LANE-011080,Ironhide Trucking,2025-10-07,2025-10-09,2025-10-06,300,Delivered
SHP-0015095,PO-0025957,LANE-006791,Continental Cargo,2025-08-08,2025-09-09,2025-09-09,100,Delivered
SHP-0015096,PO-0017774,LANE-012595,Pacific Rim Shipping,2024-04-28,2024-06-01,,500,In Transit
SHP-0015097,PO-0020765,LANE-005044,Atlas Intermodal,2025-03-17,2025-03-21,2025-03-21,100,Delivered
SHP-0015098,PO-0010104,LANE-012636,Ironhide Trucking,2025-07-27,2025-08-11,,50,In Transit
SHP-0015099,PO-0014812,LANE-011184,Continental Cargo,2024-05-28,2024-06-02,2024-06-02,50,Delivered
SHP-0015100,PO-0009875,LANE-011428,Pacific Rim Shipping,2024-02-09,2024-02-17,2024-02-16,200,Delivered
SHP-0015101,PO-0013746,LANE-004751,Meridian Logistics,2026-07-03,2026-07-14,2026-07-16,500,Delivered
SHP-0015102,PO-0024438,LANE-012125,TransGlobal Freight,2025-05-23,2025-05-25,,200,Delayed
SHP-0015103,PO-0002954,LANE-009720,Ironhide Trucking,2024-05-22,2024-05-28,,500,In Transit
SHP-0015104,PO-0009826,LANE-003503,Pacific Rim Shipping,2025-02-03,2025-02-08,,300,In Transit
SHP-0015105,PO-0022750,LANE-007055,TransGlobal Freight,2025-05-30,,2025-06-23,1200,Delivered
SHP-0015106,PO-0022552,LANE-014501,Meridian Logistics,2024-05-25,2024-06-10,2024-06-08,800,Delivered
SHP-0015107,PO-0010940,LANE-009512,Pacific Rim Shipping,2025-04-07,2025-04-30,2025-05-02,500,Delivered
SHP-0015108,PO-0019690,LANE-003854,Ironhide Trucking,2026-04-06,2026-04-10,2026-04-07,800,Delivered
SHP-0015109,PO-0010952,LANE-011528,EuroFreight Express,2024-03-22,,2024-04-18,50,Delivered
SHP-0015110,PO-0021604,LANE-002824,Atlas Intermodal,2025-06-21,2025-07-22,2025-07-24,300,Delivered
SHP-0015111,PO-0022450,LANE-004616,TransGlobal Freight,2024-12-04,2025-01-07,2025-01-09,100,Delivered
SHP-0015112,PO-0014219,LANE-000854,Ironhide Trucking,2024-02-11,2024-03-06,2024-03-09,1200,Delivered
SHP-0015113,PO-0013582,LANE-011941,EuroFreight Express,2024-06-06,2024-07-05,2024-07-05,1200,Delivered
SHP-0015114,PO-0010560,LANE-001748,Pacific Rim Shipping,2025-07-15,2025-07-17,2025-07-17,200,Delivered
SHP-0015115,PO-0000941,LANE-010422,Pacific Rim Shipping,2024-10-21,2024-10-26,2024-10-27,500,Delivered
SHP-0015116,PO-0026364,LANE-001206,Meridian Logistics,2025-11-06,2025-11-18,2025-11-18,1200,Delivered
SHP-0015117,PO-0005788,LANE-002665,EuroFreight Express,2026-07-15,2026-08-03,2026-08-01,800,Delivered
SHP-0015118,PO-0021523,LANE-010843,Continental Cargo,2025-06-01,2025-06-11,2025-06-09,800,Delivered
SHP-0015119,PO-0007738,LANE-008353,BlueLine Transport,2025-09-09,2025-10-07,2025-10-07,100,Delivered
SHP-0015120,PO-0006107,LANE-000240,BlueLine Transport,2026-03-10,2026-03-20,2026-03-22,500,Partial
SHP-0015121,PO-0024564,LANE-005629,Meridian Logistics,2026-03-12,2026-03-19,2026-03-22,500,Delivered
SHP-0015122,PO-0020076,LANE-011032,Ironhide Trucking,2026-05-31,,2026-06-16,100,Delivered
SHP-0015123,PO-0010622,LANE-003986,BlueLine Transport,2026-01-09,2026-01-12,,800,In Transit
SHP-0015124,PO-0003694,LANE-015771,TransGlobal Freight,2026-01-18,2026-01-22,2026-01-25,500,Delivered
SHP-0015125,PO-0012597,LANE-001095,BlueLine Transport,2026-07-12,2026-08-07,2026-08-06,1200,Delivered
SHP-0015126,PO-0005638,LANE-016665,TransGlobal Freight,2026-01-10,2026-01-13,2026-01-18,200,Partial
SHP-0015127,PO-0006794,LANE-014748,Pacific Rim Shipping,2026-06-21,2026-07-04,2026-07-06,100,Delivered
SHP-0015128,PO-0012095,LANE-004339,EuroFreight Express,2025-03-06,2025-03-16,2025-03-16,1200,Delivered
SHP-0015129,PO-0010911,LANE-015558,Meridian Logistics,2025-10-06,2025-10-08,2025-10-10,500,Delivered
SHP-0015130,PO-0012729,LANE-007671,TransGlobal Freight,2026-07-03,2026-07-13,2026-07-15,100,Delivered
SHP-0015131,PO-0021369,LANE-007830,EuroFreight Express,2025-07-27,2025-08-08,,200,In Transit
SHP-0015132,PO-0016953,LANE-012122,Ironhide Trucking,2024-06-12,2024-07-06,,500,In Transit
SHP-0015133,PO-0010184,LANE-016970,Atlas Intermodal,2024-07-25,,2024-07-24,50,Delivered
SHP-0015134,PO-0009089,LANE-015125,EuroFreight Express,2026-03-18,2026-03-22,2026-03-24,50,Delivered
SHP-0015135,PO-0021533,LANE-009261,Atlas Intermodal,2025-10-25,2025-10-28,2025-10-25,800,Delivered
SHP-0015136,PO-0010699,LANE-002550,TransGlobal Freight,2024-10-24,2024-10-29,,800,In Transit
SHP-0015137,PO-0020612,LANE-011403,Meridian Logistics,2026-02-10,2026-02-11,2026-02-09,1200,Delivered
SHP-0015138,PO-0002437,LANE-009048,Continental Cargo,2025-05-09,2025-05-13,2025-05-10,200,Delivered
SHP-0015139,PO-0017733,LANE-003770,BlueLine Transport,2025-12-04,2026-01-04,2026-01-04,1200,Delivered
SHP-0015140,PO-0009198,LANE-011109,Atlas Intermodal,2024-05-30,2024-06-03,2024-06-03,300,Delivered
SHP-0015141,PO-0021990,LANE-008219,BlueLine Transport,2025-01-08,2025-01-11,2025-01-12,800,Delivered
SHP-0015142,PO-0022368,LANE-007141,Continental Cargo,2025-01-27,2025-02-21,2025-02-20,1200,Delivered
SHP-0015143,PO-0014520,LANE-011835,Continental Cargo,2026-01-19,2026-01-30,2026-01-28,500,Delivered
SHP-0015144,PO-0025621,LANE-006216,Pacific Rim Shipping,2024-03-19,2024-04-11,2024-04-09,1200,Delivered
SHP-0015145,PO-0008071,LANE-003011,BlueLine Transport,2025-03-13,2025-04-12,2025-04-13,500,Delivered
SHP-0015146,PO-0014505,LANE-008887,Atlas Intermodal,2024-05-09,2024-05-13,2024-05-15,200,Delivered
SHP-0015147,PO-0011121,LANE-008829,Meridian Logistics,2025-01-07,2025-02-08,2025-02-10,1200,Delivered
SHP-0015148,PO-0008062,LANE-004039,,2024-09-17,2024-10-02,,800,Delayed
SHP-0015149,PO-0019286,LANE-002094,,2024-11-04,2024-12-04,2024-12-01,100,Delivered
SHP-0015150,PO-0018851,LANE-003827,,2025-09-19,2025-09-30,2025-10-03,50,Delivered
SHP-0015151,PO-0001531,LANE-005016,Ironhide Trucking,2026-03-04,2026-03-15,,200,Delayed
SHP-0015152,PO-0007237,LANE-014592,Atlas Intermodal,2024-06-19,2024-07-17,,100,In Transit
SHP-0015153,PO-0026661,LANE-008150,Pacific Rim Shipping,2025-05-02,2025-05-13,2025-05-12,800,Delivered
SHP-0015154,PO-0011224,LANE-010218,EuroFreight Express,2025-12-20,2026-01-13,2026-01-10,500,Delivered
SHP-0015155,PO-0012951,LANE-015817,TransGlobal Freight,2024-06-23,2024-07-20,2024-07-19,300,Delivered
SHP-0015156,PO-0015712,LANE-009982,Ironhide Trucking,2025-01-12,2025-01-27,2025-01-29,1200,Delivered
SHP-0015157,PO-0007937,LANE-011782,Meridian Logistics,2026-06-15,2026-07-10,2026-07-11,300,Delivered
SHP-0015158,PO-0023994,LANE-016358,BlueLine Transport,2024-11-24,2024-12-05,2024-12-03,200,Delivered
SHP-0015159,PO-0009278,LANE-003893,Atlas Intermodal,2025-05-17,2025-06-01,2025-06-02,100,Delivered
SHP-0015160,PO-0020988,LANE-014704,Ironhide Trucking,2025-11-07,2025-11-10,,300,Delayed
SHP-0015161,PO-0001413,LANE-009627,Continental Cargo,2025-10-10,2025-10-12,2025-10-16,300,Partial
SHP-0015162,PO-0006625,LANE-008597,EuroFreight Express,2024-06-14,2024-06-25,,1200,In Transit
SHP-0015163,PO-0019025,LANE-004863,TransGlobal Freight,2026-06-04,2026-06-07,2026-06-04,200,Delivered
SHP-0015164,PO-0005848,LANE-003515,BlueLine Transport,2025-03-14,2025-03-19,2025-03-22,1200,Delivered
SHP-0015165,PO-0010188,LANE-014680,Continental Cargo,2026-01-03,2026-02-03,,200,Delayed
SHP-0015166,PO-0024802,LANE-015152,BlueLine Transport,2024-11-02,2024-11-12,2024-11-11,200,Delivered
SHP-0015167,PO-0026102,LANE-005820,Continental Cargo,2024-08-17,2024-09-07,2024-09-09,800,Delivered
SHP-0015168,PO-0024069,LANE-011590,Ironhide Trucking,2026-08-27,2026-09-06,2026-09-06,500,Delivered
SHP-0015169,PO-0018352,LANE-016590,TransGlobal Freight,2024-12-22,2025-01-03,2025-01-05,800,Delivered
SHP-0015170,PO-0025295,LANE-002492,BlueLine Transport,2025-06-01,2025-06-10,2025-06-07,500,Delivered
SHP-0015171,PO-0012857,LANE-013587,Pacific Rim Shipping,2025-11-07,2025-12-02,2025-12-05,50,Delivered
SHP-0015172,PO-0005665,LANE-000463,Atlas Intermodal,2024-06-05,2024-06-17,2024-06-15,500,Delivered
SHP-0015173,PO-0021450,LANE-000232,Pacific Rim Shipping,2024-04-28,2024-05-10,2024-05-12,500,Delivered
SHP-0015174,PO-0005595,LANE-012616,EuroFreight Express,2026-03-19,2026-03-24,,800,Delayed
SHP-0015175,PO-0017366,LANE-000272,BlueLine Transport,2026-08-03,2026-08-06,,500,In Transit
SHP-0015176,PO-0021368,LANE-012934,TransGlobal Freight,2024-09-04,2024-09-07,2024-09-10,800,Delivered
SHP-0015177,PO-0010540,LANE-009968,,2025-03-23,2025-04-02,2025-04-05,1200,Delivered
SHP-0015178,PO-0020958,LANE-002577,BlueLine Transport,2025-10-13,2025-11-12,2025-11-14,100,Delivered
SHP-0015179,PO-0001237,LANE-015068,Pacific Rim Shipping,2024-03-10,2024-03-13,2024-03-15,100,Delivered
SHP-0015180,PO-0018342,LANE-013778,Continental Cargo,2026-03-03,2026-03-06,2026-03-04,100,Delivered
SHP-0015181,PO-0003443,LANE-005757,Ironhide Trucking,2025-01-02,2025-01-05,2025-01-06,800,Delivered
SHP-0015182,PO-0015616,LANE-010126,Pacific Rim Shipping,2024-07-25,2024-08-23,,800,In Transit
SHP-0015183,PO-0024821,LANE-006163,,2024-08-28,2024-09-02,2024-09-05,50,Delivered
SHP-0015184,PO-0010524,LANE-010165,TransGlobal Freight,2025-11-27,2025-12-02,2025-12-02,300,Delivered
SHP-0015185,PO-0020367,LANE-010558,Continental Cargo,2024-12-26,2024-12-30,2024-12-31,200,Delivered
SHP-0015186,PO-0000983,LANE-014656,Continental Cargo,2025-08-21,2025-09-03,2025-09-04,300,Delivered
SHP-0015187,PO-0005463,LANE-011631,Ironhide Trucking,2024-03-18,2024-03-21,,800,In Transit
SHP-0015188,PO-0023969,LANE-007910,Meridian Logistics,2024-06-05,2024-06-11,2024-06-11,200,Delivered
SHP-0015189,PO-0001939,LANE-003717,Meridian Logistics,2024-11-25,2024-11-28,2024-11-25,500,Delivered
SHP-0015190,PO-0009782,LANE-008464,Pacific Rim Shipping,2024-11-30,2024-12-03,2024-12-06,200,Delivered
SHP-0015191,PO-0008013,LANE-005381,EuroFreight Express,2024-07-22,2024-08-21,,1200,Delayed
SHP-0015192,PO-0001243,LANE-005165,EuroFreight Express,2024-04-24,2024-05-06,,800,In Transit
SHP-0015193,PO-0008079,LANE-006478,TransGlobal Freight,2025-11-16,2025-11-19,2025-11-21,1200,Delivered
SHP-0015194,PO-0007271,LANE-013303,Ironhide Trucking,2025-05-28,2025-05-31,2025-05-28,800,Delivered
SHP-0015195,PO-0022233,LANE-001771,Ironhide Trucking,2026-08-05,2026-08-10,,300,Delayed
SHP-0015196,PO-0005752,LANE-003994,Atlas Intermodal,2025-01-30,,2025-02-01,500,Delivered
SHP-0015197,PO-0009351,LANE-009483,Meridian Logistics,2025-12-09,2025-12-24,2025-12-23,500,Delivered
SHP-0015198,PO-0026222,LANE-002202,Pacific Rim Shipping,2024-09-03,2024-09-14,2024-09-13,50,Delivered
SHP-0015199,PO-0013825,LANE-001771,Continental Cargo,2026-03-21,2026-03-26,,1200,In Transit
SHP-0015200,PO-0011851,LANE-006267,Atlas Intermodal,2026-07-24,2026-07-28,2026-07-30,50,Delivered
SHP-0015201,PO-0000138,LANE-013484,Continental Cargo,2024-04-11,2024-04-16,2024-04-17,100,Delivered
SHP-0015202,PO-0022959,LANE-006020,Ironhide Trucking,2025-12-10,2025-12-11,2025-12-13,100,Delivered
SHP-0015203,PO-0023079,LANE-005359,Continental Cargo,2024-10-29,2024-11-10,2024-11-07,500,Delivered
SHP-0015204,PO-0011590,LANE-000829,Ironhide Trucking,2026-05-07,2026-05-18,2026-05-20,100,Delivered
SHP-0015205,PO-0024147,LANE-009891,Meridian Logistics,2024-11-04,2024-11-09,2024-11-11,1200,Delivered
SHP-0015206,PO-0010116,LANE-005743,Continental Cargo,2026-01-09,2026-01-12,2026-01-13,300,Partial
SHP-0015207,PO-0023963,LANE-012227,BlueLine Transport,2024-03-22,2024-03-24,,800,Delayed
SHP-0015208,PO-0026845,LANE-016754,Meridian Logistics,2025-09-02,2025-09-06,2025-09-08,300,Delivered
SHP-0015209,PO-0000784,LANE-012310,Meridian Logistics,2026-04-01,2026-04-03,2026-04-03,200,Delivered
SHP-0015210,PO-0013779,LANE-007053,Pacific Rim Shipping,2024-03-29,2024-04-19,2024-04-16,800,Delivered
SHP-0015211,PO-0014078,LANE-001034,Pacific Rim Shipping,2025-09-12,2025-09-14,2025-09-14,50,Delivered
SHP-0015212,PO-0012044,LANE-008054,Pacific Rim Shipping,2026-03-25,2026-04-10,2026-04-08,300,Delivered
SHP-0015213,PO-0012466,LANE-002712,Ironhide Trucking,2026-02-22,2026-02-27,2026-02-26,200,Delivered
SHP-0015214,PO-0011136,LANE-002255,TransGlobal Freight,2024-03-17,,2024-03-20,100,Delivered
SHP-0015215,PO-0024631,LANE-015446,BlueLine Transport,2026-08-22,2026-09-25,,500,In Transit
