substitution_id,original_part_id,substitute_part_id,compatibility_scope,approval_status,approval_date,limited_compatibility_flag,compatibility_notes
SUB-014444,SC-1232,SC-615,All Platforms,Approved,2023-02-23,False,
SUB-014445,SC-1232,SC-1018,Tractor,Approved,2025-06-10,False,
SUB-014446,SC-1232,SC-180,Tractor,Rejected,2024-12-05,False,
SUB-014447,SC-1232,SC-664,Combine,Approved with Limited Compatibility,2024-11-05,True,
SUB-014448,BR-269,BR-373,Harvester,Pending,2025-07-11,False,
SUB-014449,BR-269,BR-1039,Combine,Approved,2025-03-16,False,
SUB-014450,BR-1344,BR-1247,Baler,Approved with Limited Compatibility,2024-04-29,True,
SUB-014451,BR-1344,BR-772,Baler,Rejected,2023-10-27,False,
SUB-014452,BR-1295,BR-1183,Combine,Approved with Limited Compatibility,2025-04-01,True,
SUB-014453,BR-1295,BR-612,All Platforms,Approved with Limited Compatibility,2024-04-21,True,
SUB-014454,BR-1295,BR-837,Combine,Approved,2023-12-03,False,
SUB-014455,BR-1295,BR-1034,Sprayer,Approved,2024-05-05,False,
SUB-014456,HY-842,HY-498,Planter,Pending,2025-06-13,False,
SUB-014457,CH-158,CH-1333,Baler,Approved with Limited Compatibility,,True,
SUB-014458,CH-158,CH-864,Combine,Approved with Limited Compatibility,2025-05-06,True,
SUB-014459,EN-1113,EN-856,Harvester,Approved,2025-04-12,False,
SUB-014460,CB-637,CB-1233,Planter,Approved,2024-01-30,False,
SUB-014461,CB-637,CB-1187,Baler,Approved,,False,
SUB-014462,CB-637,CB-890,Sprayer,Rejected,2025-01-08,False,
SUB-014463,EN-234,EN-357,Baler,Approved,,False,
SUB-014464,EN-234,EN-823,Harvester,Approved,2023-02-06,False,
SUB-014465,BR-1079,BR-1270,Tillage,Pending,2025-01-30,False,
SUB-014466,BR-1079,BR-1349,Planter,Approved,2024-11-23,False,
SUB-014467,BR-1079,BR-701,Baler,Pending,2024-12-10,False,
SUB-014468,BR-1079,BR-1013,Baler,Pending,2024-01-04,False,
SUB-014469,BR-569,BR-352,Tractor,Rejected,2024-10-29,False,
SUB-014470,FT-452,FT-522,Combine,Approved,2025-07-29,False,
SUB-014471,FT-452,FT-443,Harvester,Rejected,2023-06-16,False,
SUB-014472,FT-452,FT-1020,Sprayer,Pending,,False,
SUB-014473,FT-452,FT-1004,Tillage,Approved,2024-11-24,False,
SUB-014474,FT-1045,FT-1259,Tillage,Approved,2025-02-20,False,
SUB-014475,TR-916,TR-569,Harvester,Approved,2025-08-10,False,
SUB-014476,TR-916,TR-730,Baler,Approved,2024-04-26,False,
SUB-014477,TR-916,TR-372,Sprayer,Approved,2023-02-16,False,
SUB-014478,ST-416,ST-1112,Combine,Pending,2023-11-08,False,
SUB-014479,ST-416,ST-305,Combine,Pending,2024-07-11,False,
SUB-014480,ST-416,ST-1242,All Platforms,Approved,2025-07-30,False,
SUB-014481,CB-277,CB-589,All Platforms,Pending,2024-04-16,False,
SUB-014482,CB-277,CB-355,Tillage,Approved with Limited Compatibility,2023-03-03,True,
SUB-014483,CB-277,CB-1325,All Platforms,Approved with Limited Compatibility,2025-09-11,True,
SUB-014484,CB-277,CB-870,Sprayer,Approved,2024-07-10,False,
SUB-014485,TR-424,TR-906,Harvester,Approved with Limited Compatibility,2025-01-07,True,
SUB-014486,BR-575,BR-152,Harvester,Pending,2024-09-03,False,
SUB-014487,BR-575,BR-430,Sprayer,Rejected,2025-04-24,False,
SUB-014488,BR-575,BR-1204,Harvester,Pending,,False,
SUB-014489,BR-575,BR-275,Tractor,Approved with Limited Compatibility,2024-07-19,True,
SUB-014490,CH-970,CH-803,Tractor,Approved with Limited Compatibility,2023-04-17,True,
SUB-014491,FL-1012,FL-923,Planter,Approved,2024-02-10,False,
SUB-014492,TR-265,TR-563,Planter,Approved with Limited Compatibility,2024-03-11,True,
SUB-014493,FL-597,FL-1250,Planter,Approved,,False,
SUB-014494,FL-597,FL-644,Tractor,Approved,2023-01-03,False,
SUB-014495,ST-202,ST-361,Combine,Approved,2023-02-12,False,
SUB-014496,FL-841,FL-356,Tractor,Approved,2024-05-05,False,
SUB-014497,FL-841,FL-1291,Harvester,Approved with Limited Compatibility,2023-09-29,True,
SUB-014498,FL-841,FL-1214,Tractor,Pending,2025-01-01,False,
SUB-014499,ST-366,ST-295,Harvester,Rejected,2025-08-17,False,
SUB-014500,ST-366,ST-993,Combine,Approved with Limited Compatibility,2025-04-25,True,
SUB-014501,ST-366,ST-243,Harvester,Pending,2024-07-24,False,
SUB-014502,ST-366,ST-833,Combine,Approved,2024-09-28,False,
SUB-014503,EC-307,EC-909,Tillage,Approved with Limited Compatibility,2024-09-05,True,
SUB-014504,EC-307,EC-961,Baler,Approved,2023-10-21,False,
SUB-014505,EL-922,EL-1298,Sprayer,Approved with Limited Compatibility,2024-12-04,True,
SUB-014506,HY-565,HY-1081,Baler,Approved,2024-05-01,False,
SUB-014507,FL-647,FL-406,Planter,Approved,2024-11-14,False,
SUB-014508,TR-663,TR-1050,Combine,Approved,2024-01-23,False,
SUB-014509,TR-663,TR-792,Harvester,Approved with Limited Compatibility,2025-07-31,True,
SUB-014510,FT-943,FT-1079,Planter,Rejected,2023-11-28,False,
SUB-014511,FT-943,FT-639,Combine,Approved with Limited Compatibility,2024-04-06,True,
SUB-014512,EL-325,EL-1313,Baler,Approved,2025-08-31,False,
SUB-014513,EL-1231,EL-1257,Planter,Rejected,2024-07-24,False,
SUB-014514,SC-1246,SC-781,All Platforms,Approved,2025-07-11,False,
SUB-014515,BR-1176,BR-985,Planter,Approved,2023-11-09,False,
SUB-014516,EN-845,EN-885,Combine,Approved with Limited Compatibility,2023-04-23,True,
SUB-014517,EN-845,EN-668,Planter,Approved with Limited Compatibility,2023-08-05,True,
SUB-014518,EN-845,EN-867,Sprayer,Approved,2025-02-05,False,
SUB-014519,EN-1024,EN-829,Tractor,Approved with Limited Compatibility,2023-05-28,True,
SUB-014520,CH-670,CH-1238,Combine,Approved,2025-05-13,False,
SUB-014521,CH-670,CH-716,Tractor,Approved,2023-07-23,False,
SUB-014522,CH-670,CH-931,Planter,Approved,2024-05-26,False,
SUB-014523,ST-1033,ST-1335,Planter,Approved with Limited Compatibility,2024-07-20,True,
SUB-014524,ST-1033,ST-453,Tillage,Approved,2023-08-11,False,
SUB-014525,SC-1083,SC-1007,Baler,Approved,2024-04-27,False,
SUB-014526,SC-1083,SC-435,Planter,Approved,2024-09-15,False,
SUB-014527,TR-602,TR-524,All Platforms,Approved,,False,
SUB-014528,TR-602,TR-696,All Platforms,Approved with Limited Compatibility,2025-06-18,True,
SUB-014529,FL-535,FL-867,Planter,Approved,2023-04-22,False,
SUB-014530,BR-294,BR-773,Tillage,Pending,2025-03-17,False,
SUB-014531,BR-294,BR-1246,Planter,Pending,2024-09-06,False,
SUB-014532,TR-1115,TR-708,Harvester,Approved with Limited Compatibility,,True,
SUB-014533,TR-1115,TR-1290,Tractor,Approved,,False,
SUB-014534,EC-119,EC-411,Tractor,Approved,,False,
SUB-014535,EC-119,EC-495,Combine,Approved,2024-10-03,False,
SUB-014536,EC-119,EC-805,All Platforms,Approved,2023-09-19,False,
SUB-014537,EC-119,EC-800,Tractor,Pending,2023-09-29,False,
SUB-014538,FT-494,FT-1215,Baler,Rejected,2025-06-12,False,
SUB-014539,FT-494,FT-393,Planter,Approved with Limited Compatibility,2024-01-17,True,
SUB-014540,TR-1221,TR-640,Planter,Approved with Limited Compatibility,2024-07-21,True,
SUB-014541,TR-1221,TR-518,Tractor,Approved,2023-11-20,False,
SUB-014542,CH-344,CH-890,All Platforms,Approved,2023-09-21,False,
SUB-014543,CH-394,CH-1161,Tillage,Approved,2023-05-05,False,
SUB-014544,CH-394,CH-190,Baler,Approved,2023-10-30,False,
SUB-014545,CH-394,CH-402,Sprayer,Approved,2024-10-28,False,
SUB-014546,CH-394,CH-911,Tillage,Approved,2025-07-26,False,
SUB-014547,FT-1046,FT-1291,All Platforms,Approved,2024-07-15,False,
SUB-014548,FT-1046,FT-376,Tractor,Approved,2023-07-28,False,
SUB-014549,FT-1046,FT-1260,Tractor,Pending,,False,
SUB-014550,EC-207,EC-1204,Sprayer,Pending,2024-09-22,False,
SUB-014551,EC-207,EC-202,Tillage,Approved,2024-09-17,False,
SUB-014552,EC-207,EC-1166,Harvester,Pending,2024-07-19,False,
SUB-014553,FL-319,FL-914,Harvester,Rejected,2024-12-29,False,
SUB-014554,FL-319,FL-490,Sprayer,Approved,2023-10-20,False,
SUB-014555,TR-873,TR-417,Baler,Pending,2025-01-10,False,
SUB-014556,TR-873,TR-1161,Baler,Approved with Limited Compatibility,2023-04-07,True,
SUB-014557,TR-873,TR-558,Harvester,Pending,2023-11-11,False,
SUB-014558,EL-170,EL-511,Combine,Approved,2024-02-23,False,
SUB-014559,EL-170,EL-787,Tillage,Approved with Limited Compatibility,2024-04-04,True,
SUB-014560,EL-170,EL-319,Harvester,Approved,2025-08-13,False,
SUB-014561,EL-170,EL-916,Planter,Approved,2023-08-30,False,
SUB-014562,CH-304,CH-1162,Harvester,Rejected,2024-07-19,False,
SUB-014563,CH-304,CH-1272,Planter,Approved with Limited Compatibility,2024-06-06,True,
SUB-014564,CH-304,CH-718,Combine,Approved,2024-06-08,False,
SUB-014565,EC-1266,EC-1172,Baler,Rejected,2025-02-24,False,
SUB-014566,EC-1266,EC-1133,Planter,Approved,2025-07-25,False,
SUB-014567,EC-1266,EC-409,Baler,Pending,2024-12-09,False,
SUB-014568,EL-1295,EL-163,All Platforms,Approved with Limited Compatibility,2024-09-22,True,
SUB-014569,EL-1295,EL-1305,Tillage,Approved,2024-06-11,False,
SUB-014570,EL-1295,EL-1203,Tractor,Approved,2023-05-05,False,
SUB-014571,EL-1295,EL-895,Sprayer,Approved,2023-02-04,False,
SUB-014572,HY-1222,HY-666,Harvester,Pending,2024-01-04,False,
SUB-014573,HY-1222,HY-1301,Baler,Pending,2025-08-04,False,
SUB-014574,EL-1080,EL-962,All Platforms,Pending,2024-04-14,False,
SUB-014575,EL-1080,EL-1082,Harvester,Approved,2025-03-23,False,
SUB-014576,FL-1347,FL-293,Planter,Approved,2025-03-23,False,
SUB-014577,TR-1273,TR-1081,Sprayer,Approved,2025-09-01,False,
SUB-014578,ST-851,ST-799,Combine,Approved,2025-02-24,False,
SUB-014579,ST-851,ST-145,Baler,Rejected,2025-09-24,False,
SUB-014580,FL-625,FL-593,Baler,Approved,2024-03-31,False,
SUB-014581,FL-625,FL-894,Planter,Approved with Limited Compatibility,2024-11-09,True,
SUB-014582,FT-517,FT-756,Tillage,Rejected,2023-03-06,False,
SUB-014583,EN-556,EN-1114,Combine,Approved with Limited Compatibility,2024-12-21,True,
SUB-014584,SC-1166,SC-727,All Platforms,Approved with Limited Compatibility,2024-01-31,True,
SUB-014585,CH-106,CH-763,Harvester,Approved,2023-11-01,False,
SUB-014586,HY-1016,HY-833,Baler,Rejected,2025-01-18,False,
SUB-014587,BR-1196,BR-345,Planter,Approved,2023-04-24,False,
SUB-014588,TR-169,TR-1343,Baler,Approved with Limited Compatibility,2024-07-21,True,
SUB-014589,TR-169,TR-1310,All Platforms,Approved,2024-10-15,False,
SUB-014590,TR-169,TR-809,Planter,Approved,,False,
SUB-014591,TR-169,TR-309,Tractor,Approved,,False,
SUB-014592,CH-1092,CH-1125,Tillage,Approved,2023-11-09,False,
SUB-014593,CH-1092,CH-230,Baler,Approved with Limited Compatibility,2024-10-20,True,
SUB-014594,CH-1092,CH-610,Combine,Approved,2025-09-19,False,
SUB-014595,CB-434,CB-193,Sprayer,Approved,2023-11-30,False,
SUB-014596,CH-184,CH-914,Harvester,Approved with Limited Compatibility,2023-07-08,True,
SUB-014597,CH-184,CH-1280,Sprayer,Approved with Limited Compatibility,2025-06-11,True,
SUB-014598,HY-690,HY-174,Combine,Approved,2024-10-03,False,
SUB-014599,HY-690,HY-274,Combine,Approved,2025-04-04,False,
SUB-014600,HY-690,HY-575,Combine,Pending,,False,
SUB-014601,FT-116,FT-708,Sprayer,Approved,2023-02-14,False,
SUB-014602,FT-116,FT-229,All Platforms,Pending,2024-06-23,False,
SUB-014603,FT-116,FT-774,Combine,Approved,2023-05-16,False,
SUB-014604,EL-1279,EL-569,Combine,Approved,2023-10-19,False,
SUB-014605,EL-1279,EL-317,Sprayer,Approved,2023-02-10,False,
SUB-014606,EL-1279,EL-491,All Platforms,Approved,,False,
SUB-014607,CH-695,CH-989,Tillage,Approved,2023-02-17,False,
SUB-014608,HY-598,HY-910,Tillage,Approved,2023-02-11,False,
SUB-014609,HY-598,HY-744,Planter,Approved,2023-02-17,False,
SUB-014610,HY-428,HY-666,Tillage,Approved,2024-03-03,False,
SUB-014611,HY-428,HY-429,Tillage,Approved,2023-12-14,False,
SUB-014612,HY-428,HY-507,Harvester,Approved,2023-12-29,False,
SUB-014613,HY-428,HY-194,All Platforms,Approved with Limited Compatibility,2025-01-13,True,
SUB-014614,CH-1027,CH-1335,Combine,Approved,2025-02-20,False,
SUB-014615,CH-1027,CH-1067,Combine,Approved,2025-08-22,False,
SUB-014616,SC-1059,SC-892,All Platforms,Approved with Limited Compatibility,2024-06-19,True,
SUB-014617,SC-862,SC-815,Combine,Approved,,False,
SUB-014618,EN-202,EN-149,Harvester,Approved with Limited Compatibility,2024-01-04,True,
SUB-014619,EN-202,EN-869,Harvester,Approved,2025-07-03,False,
SUB-014620,EC-319,EC-1138,All Platforms,Approved,2024-04-21,False,
SUB-014621,BR-483,BR-1224,Combine,Rejected,2023-10-08,False,
SUB-014622,BR-1191,BR-676,Planter,Approved,2025-01-11,False,
SUB-014623,BR-1191,BR-1292,Sprayer,Approved with Limited Compatibility,2023-09-27,True,
SUB-014624,BR-1192,BR-435,Sprayer,Approved,2025-03-04,False,
SUB-014625,BR-1192,BR-338,Harvester,Approved,2025-05-18,False,
SUB-014626,BR-1192,BR-1312,Baler,Approved,2024-03-26,False,
SUB-014627,BR-1192,BR-531,All Platforms,Rejected,2024-07-31,False,
SUB-014628,FL-863,FL-878,Combine,Approved,2025-01-07,False,
SUB-014629,FL-863,FL-160,Sprayer,Approved,2023-01-11,False,
SUB-014630,ST-530,ST-273,Planter,Approved with Limited Compatibility,2023-06-21,True,
SUB-014631,ST-530,ST-1224,Tractor,Pending,2024-05-12,False,
SUB-014632,ST-530,ST-1095,Harvester,Approved,2025-04-21,False,
SUB-014633,ST-530,ST-283,Harvester,Approved,2024-01-03,False,
SUB-014634,HY-792,HY-1106,Planter,Approved,2025-08-19,False,
SUB-014635,HY-792,HY-265,Baler,Approved with Limited Compatibility,2024-03-31,True,
SUB-014636,HY-792,HY-1347,Sprayer,Approved,2024-05-15,False,
SUB-014637,HY-792,HY-967,Tractor,Pending,2025-08-18,False,
SUB-014638,CB-282,CB-819,Combine,Approved,2024-03-05,False,
SUB-014639,CB-282,CB-941,Baler,Approved with Limited Compatibility,2024-08-04,True,
SUB-014640,CB-282,CB-281,Baler,Approved,2023-03-30,False,
SUB-014641,CB-282,CB-521,Tractor,Approved,2024-12-30,False,
SUB-014642,EL-693,EL-393,Tillage,Approved,2023-08-02,False,
SUB-014643,EL-693,EL-892,Harvester,Approved,2025-08-31,False,
SUB-014644,SC-239,SC-271,Harvester,Approved,2025-06-11,False,
SUB-014645,SC-239,SC-1337,Planter,Approved,2023-09-21,False,
SUB-014646,SC-239,SC-149,All Platforms,Approved,2024-12-11,False,
SUB-014647,SC-239,SC-227,Baler,Approved,2024-01-15,False,
SUB-014648,CB-131,CB-1152,Combine,Rejected,2024-10-26,False,
SUB-014649,CB-131,CB-1161,Planter,Approved,2024-09-13,False,
SUB-014650,ST-472,ST-338,Planter,Approved,2025-05-06,False,
SUB-014651,ST-472,ST-501,Planter,Approved,2023-01-26,False,
SUB-014652,ST-472,ST-192,Planter,Approved,2023-10-15,False,
SUB-014653,CH-959,CH-165,Harvester,Approved with Limited Compatibility,2023-12-07,True,
SUB-014654,CH-959,CH-399,Planter,Approved,2025-04-27,False,
SUB-014655,CH-959,CH-101,Combine,Rejected,2024-06-28,False,
SUB-014656,HY-449,HY-1202,All Platforms,Approved,2023-09-04,False,
SUB-014657,CB-159,CB-1183,Tillage,Approved with Limited Compatibility,2024-05-28,True,
SUB-014658,CB-159,CB-450,Sprayer,Rejected,2025-08-16,False,
SUB-014659,CB-159,CB-1247,Harvester,Approved with Limited Compatibility,2025-01-10,True,
SUB-014660,CB-159,CB-852,Baler,Approved,2023-10-28,False,
SUB-014661,FL-324,FL-1215,Sprayer,Approved with Limited Compatibility,2023-10-13,True,
SUB-014662,FL-324,FL-260,Tillage,Approved,2023-02-03,False,
SUB-014663,FL-324,FL-743,Tractor,Approved with Limited Compatibility,2024-10-13,True,
SUB-014664,FL-324,FL-200,Sprayer,Rejected,2023-11-09,False,
SUB-014665,TR-458,TR-725,Tillage,Approved with Limited Compatibility,2023-09-08,True,
SUB-014666,TR-458,TR-614,Tractor,Approved,2025-03-06,False,
SUB-014667,EC-1267,EC-168,Baler,Approved with Limited Compatibility,2024-05-18,True,
SUB-014668,EC-1267,EC-170,Combine,Approved,2025-06-21,False,
SUB-014669,EC-1267,EC-411,Combine,Approved,2024-01-13,False,
SUB-014670,EC-1267,EC-660,Sprayer,Approved,2023-09-11,False,
SUB-014671,CB-1096,CB-1186,Combine,Approved,2024-11-17,False,
SUB-014672,CB-1096,CB-827,Harvester,Approved with Limited Compatibility,2025-02-17,True,
SUB-014673,FT-383,FT-1301,Combine,Approved with Limited Compatibility,2025-06-19,True,
SUB-014674,FT-383,FT-982,Tractor,Approved with Limited Compatibility,2024-03-05,True,
SUB-014675,FT-383,FT-935,Combine,Approved,2024-12-21,False,
SUB-014676,CB-306,CB-1022,All Platforms,Approved,2023-02-11,False,
SUB-014677,CB-306,CB-1115,Planter,Approved with Limited Compatibility,2024-06-23,True,
SUB-014678,BR-398,BR-694,Combine,Rejected,,False,
SUB-014679,BR-398,BR-181,Sprayer,Approved,2025-08-18,False,
SUB-014680,TR-927,TR-706,All Platforms,Approved with Limited Compatibility,2024-07-26,True,
SUB-014681,TR-927,TR-780,Combine,Pending,2024-09-01,False,
SUB-014682,TR-927,TR-893,Sprayer,Pending,,False,
SUB-014683,TR-927,TR-357,Tillage,Approved,2025-06-10,False,
SUB-014684,EL-1071,EL-1346,Sprayer,Approved,2024-01-14,False,
SUB-014685,EN-447,EN-1272,Harvester,Approved,2024-11-04,False,
SUB-014686,EN-447,EN-1282,Sprayer,Approved with Limited Compatibility,2023-03-05,True,
SUB-014687,EL-867,EL-408,Baler,Approved,2023-06-27,False,
SUB-014688,TR-1059,TR-661,Planter,Approved,2024-03-02,False,
SUB-014689,TR-1059,TR-843,Tillage,Rejected,2024-01-14,False,
SUB-014690,ST-857,ST-473,Tillage,Rejected,2025-02-14,False,
SUB-014691,EC-125,EC-328,Tractor,Approved,2024-03-17,False,
SUB-014692,CH-924,CH-705,All Platforms,Rejected,2025-05-09,False,
SUB-014693,CH-924,CH-1049,Baler,Approved,2025-08-21,False,
SUB-014694,CH-924,CH-1074,Baler,Approved,,False,
SUB-014695,EL-476,EL-120,Sprayer,Approved with Limited Compatibility,2025-04-05,True,
SUB-014696,EL-892,EL-204,Planter,Approved,2024-02-05,False,
SUB-014697,EL-892,EL-886,Sprayer,Approved with Limited Compatibility,2023-05-24,True,
SUB-014698,EL-892,EL-1037,Harvester,Approved,2024-07-15,False,
SUB-014699,SC-1240,SC-143,Baler,Rejected,2023-06-13,False,
SUB-014700,FL-295,FL-1076,Sprayer,Approved with Limited Compatibility,,True,
SUB-014701,HY-1118,HY-530,Sprayer,Approved,2023-01-11,False,
SUB-014702,EC-880,EC-1146,Combine,Pending,2025-01-19,False,
SUB-014703,EC-880,EC-897,Tractor,Approved with Limited Compatibility,2025-09-14,True,
SUB-014704,EC-880,EC-469,Tractor,Approved with Limited Compatibility,2024-02-24,True,
SUB-014705,EN-1088,EN-336,Tractor,Rejected,2024-02-15,False,
SUB-014706,EN-1088,EN-399,Harvester,Rejected,2024-08-14,False,
SUB-014707,EN-1088,EN-367,Planter,Approved with Limited Compatibility,2024-03-26,True,
SUB-014708,EN-1088,EN-755,Planter,Pending,2025-07-01,False,
SUB-014709,EN-475,EN-1209,Sprayer,Approved with Limited Compatibility,2025-01-16,True,
SUB-014710,EL-516,EL-526,Planter,Approved,2024-05-19,False,
SUB-014711,EL-516,EL-979,Harvester,Approved with Limited Compatibility,2023-07-21,True,
SUB-014712,EL-516,EL-433,All Platforms,Pending,2024-12-21,False,
SUB-014713,FT-634,FT-1076,All Platforms,Pending,2025-05-08,False,
SUB-014714,FT-634,FT-1141,Baler,Approved,2024-10-25,False,
SUB-014715,FT-634,FT-492,Planter,Approved,2025-02-06,False,
SUB-014716,FT-634,FT-903,All Platforms,Approved with Limited Compatibility,2024-10-21,True,
SUB-014717,FL-643,FL-408,All Platforms,Rejected,2025-02-23,False,
SUB-014718,FL-643,FL-656,Harvester,Approved,2025-06-24,False,
SUB-014719,FL-643,FL-810,Tillage,Approved,2025-07-22,False,
SUB-014720,FL-643,FL-734,Tractor,Approved with Limited Compatibility,2024-05-02,True,
SUB-014721,CH-1322,CH-1188,Combine,Pending,2025-04-01,False,
SUB-014722,CH-1322,CH-1327,All Platforms,Approved with Limited Compatibility,2023-09-21,True,
SUB-014723,ST-893,ST-769,Sprayer,Approved,2023-08-24,False,
SUB-014724,ST-893,ST-203,Harvester,Approved,2024-08-03,False,
SUB-014725,ST-893,ST-1013,Tractor,Approved,2025-02-14,False,
SUB-014726,CH-686,CH-230,Planter,Pending,2025-05-06,False,
SUB-014727,FL-719,FL-946,Harvester,Approved with Limited Compatibility,2024-05-19,True,
SUB-014728,EC-769,EC-687,Harvester,Approved,2023-01-19,False,
SUB-014729,EC-769,EC-1166,Planter,Approved with Limited Compatibility,2024-11-16,True,
SUB-014730,EC-769,EC-365,Combine,Approved,2024-09-19,False,
SUB-014731,EC-769,EC-218,Tractor,Approved,2023-07-26,False,
SUB-014732,BR-523,BR-270,Combine,Pending,2024-09-27,False,
SUB-014733,BR-523,BR-1224,Combine,Approved,2023-03-08,False,
SUB-014734,EC-1314,EC-821,Tractor,Approved,2023-04-03,False,
SUB-014735,EL-1176,EL-675,Tractor,Rejected,2025-04-26,False,
SUB-014736,EN-834,EN-690,Tillage,Approved,2025-06-19,False,
SUB-014737,EN-834,EN-212,Planter,Approved,2025-05-18,False,
SUB-014738,EN-834,EN-306,Planter,Approved,2023-05-01,False,
SUB-014739,SC-1198,SC-1066,Baler,Pending,2024-01-11,False,
SUB-014740,SC-1198,SC-778,All Platforms,Pending,2023-06-24,False,
SUB-014741,EL-1285,EL-271,Planter,Approved,2025-05-30,False,
SUB-014742,EL-1285,EL-1321,Baler,Approved with Limited Compatibility,,True,
SUB-014743,TR-1051,TR-1044,Sprayer,Approved,2025-04-13,False,
SUB-014744,TR-1051,TR-613,Harvester,Approved with Limited Compatibility,2023-09-21,True,
SUB-014745,TR-1051,TR-288,Combine,Approved,2024-11-26,False,
SUB-014746,SC-1226,SC-421,Harvester,Approved,2023-02-22,False,
SUB-014747,HY-520,HY-141,Sprayer,Approved with Limited Compatibility,2024-11-19,True,
SUB-014748,EC-911,EC-785,Sprayer,Approved,2023-07-31,False,
SUB-014749,EC-911,EC-631,Planter,Approved with Limited Compatibility,2023-06-02,True,
SUB-014750,EC-911,EC-943,Harvester,Pending,2025-06-30,False,
SUB-014751,EC-911,EC-1042,Planter,Approved,2024-06-12,False,
SUB-014752,SC-1228,SC-1185,Baler,Approved,2023-01-07,False,
SUB-014753,SC-1228,SC-1204,Tillage,Approved with Limited Compatibility,2024-12-19,True,
SUB-014754,SC-1228,SC-997,Tillage,Approved,2024-04-24,False,
