order_id,product_id,dealer_id,order_date,requested_qty,region,customer_segment,order_status
ORD-0027134,TIL-07,DLR-0646,2024-12-24,2,North America,Commercial Farm,Committed
ORD-0027135,TRC-10,DLR-0691,2026-01-16,2,South America,Commercial Farm,Committed
ORD-0027136,SPR-09,DLR-0561,2026-06-05,4,North America,Government,Shipped
ORD-0027137,CMB-05,DLR-0403,2026-04-28,5,North America,Commercial Farm,Shipped
ORD-0027138,HRV-02,DLR-0859,2025-06-08,3,Asia-Pacific,Commercial Farm,Open
ORD-0027139,PLN-07,DLR-0167,2024-01-16,2,North America,Commercial Farm,Committed
ORD-0027140,TIL-08,DLR-0222,2024-08-20,1,Asia-Pacific,Export,Committed
ORD-0027141,CMB-08,DLR-0151,2026-05-19,2,Europe,Commercial Farm,Shipped
ORD-0027142,SPR-10,DLR-0786,2025-03-27,5,Asia-Pacific,Dealer Stock,Committed
ORD-0027143,TRC-10,DLR-0150,2026-03-29,1,Europe,Commercial Farm,Shipped
ORD-0027144,BAL-05,DLR-0856,2025-11-17,8,Asia-Pacific,Dealer Stock,Shipped
ORD-0027145,CMB-10,DLR-0879,2025-02-27,1,North America,Commercial Farm,Committed
ORD-0027146,BAL-05,,2025-09-07,3,South America,Commercial Farm,Open
ORD-0027147,CMB-07,DLR-0416,2026-03-04,2,North America,Dealer Stock,Committed
ORD-0027148,PLN-06,DLR-0642,2026-03-27,1,Africa/Middle East,Commercial Farm,Committed
ORD-0027149,HRV-02,DLR-0732,2025-09-20,3,North America,Dealer Stock,Committed
ORD-0027150,TRC-04,DLR-0066,2024-01-08,1,North America,,Shipped
ORD-0027151,TIL-02,DLR-0581,2025-06-14,1,North America,Commercial Farm,Shipped
ORD-0027152,BAL-02,DLR-0812,2024-12-21,2,Africa/Middle East,Commercial Farm,Open
ORD-0027153,BAL-03,DLR-0049,2024-04-06,2,Africa/Middle East,Commercial Farm,Committed
ORD-0027154,TIL-08,DLR-0169,2025-04-28,1,Europe,Commercial Farm,Shipped
ORD-0027155,CMB-04,DLR-0075,2026-08-21,5,North America,Commercial Farm,Shipped
ORD-0027156,TRC-02,DLR-0485,2026-06-24,5,South America,,Committed
ORD-0027157,TRC-10,DLR-0715,2024-06-06,2,Asia-Pacific,Commercial Farm,Committed
ORD-0027158,TIL-03,DLR-0746,2024-12-08,2,North America,Commercial Farm,Committed
ORD-0027159,TIL-03,DLR-0422,2026-01-04,4,Europe,Government,Committed
ORD-0027160,TIL-02,DLR-0028,2024-12-12,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0027161,BAL-06,DLR-0461,2025-09-18,3,Europe,Commercial Farm,Committed
ORD-0027162,TRC-08,DLR-0258,2024-09-16,4,South America,Commercial Farm,Open
ORD-0027163,TIL-08,DLR-0365,2025-07-26,2,Asia-Pacific,Dealer Stock,Open
ORD-0027164,HRV-07,DLR-0153,2026-08-12,5,South America,Commercial Farm,Open
ORD-0027165,CMB-04,DLR-0334,2024-09-01,1,South America,Commercial Farm,Committed
ORD-0027166,HRV-05,DLR-0819,2025-05-03,2,North America,Export,Committed
ORD-0027167,BAL-06,DLR-0740,2025-01-05,3,Europe,Commercial Farm,Open
ORD-0027168,HRV-10,DLR-0810,2024-07-26,1,Europe,Dealer Stock,Open
ORD-0027169,HRV-08,DLR-0791,2025-04-27,4,Europe,Commercial Farm,Open
ORD-0027170,SPR-02,DLR-0407,2026-07-13,5,North America,Dealer Stock,Committed
ORD-0027171,TIL-01,DLR-0550,2026-02-19,2,Europe,Commercial Farm,Committed
ORD-0027172,BAL-02,DLR-0611,2026-06-24,2,Africa/Middle East,Dealer Stock,Committed
ORD-0027173,SPR-07,DLR-0506,2024-11-05,2,North America,Commercial Farm,Shipped
ORD-0027174,TRC-05,DLR-0235,2025-06-22,2,North America,Government,Shipped
ORD-0027175,PLN-03,DLR-0644,2024-12-31,20,South America,Dealer Stock,Open
ORD-0027176,BAL-07,DLR-0517,2026-03-13,3,Africa/Middle East,Dealer Stock,Shipped
ORD-0027177,HRV-10,DLR-0440,2024-11-07,4,Europe,Commercial Farm,Shipped
ORD-0027178,PLN-05,DLR-0255,2026-08-16,3,Asia-Pacific,Dealer Stock,Committed
ORD-0027179,BAL-07,DLR-0771,2025-05-26,1,North America,Dealer Stock,Shipped
ORD-0027180,CMB-03,DLR-0434,2024-12-10,2,Africa/Middle East,Commercial Farm,Open
ORD-0027181,TIL-09,DLR-0003,2026-07-05,5,North America,Dealer Stock,Shipped
ORD-0027182,TIL-06,DLR-0838,2025-11-27,2,South America,Dealer Stock,Committed
ORD-0027183,SPR-01,DLR-0657,2025-05-12,1,North America,Commercial Farm,Open
ORD-0027184,HRV-02,DLR-0795,2025-10-09,1,North America,Dealer Stock,Shipped
ORD-0027185,TRC-03,DLR-0308,2025-11-20,2,Asia-Pacific,Dealer Stock,Committed
ORD-0027186,SPR-03,DLR-0620,2025-12-12,8,Asia-Pacific,Commercial Farm,Committed
ORD-0027187,CMB-02,DLR-0778,2024-10-20,8,Europe,Commercial Farm,Committed
ORD-0027188,PLN-06,DLR-0388,2025-07-12,1,South America,,Open
ORD-0027189,SPR-10,DLR-0203,2026-02-14,1,North America,Dealer Stock,Open
ORD-0027190,TRC-08,DLR-0373,2024-04-11,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0027191,CMB-03,DLR-0598,2025-03-28,3,North America,Dealer Stock,Committed
ORD-0027192,TRC-01,DLR-0583,2026-08-01,4,Europe,Commercial Farm,Open
ORD-0027193,TRC-01,DLR-0024,2024-08-08,1,Europe,Commercial Farm,Shipped
ORD-0027194,PLN-02,DLR-0520,2025-05-11,2,Asia-Pacific,Dealer Stock,Committed
ORD-0027195,BAL-05,DLR-0425,2025-05-11,5,Europe,Commercial Farm,Shipped
ORD-0027196,CMB-09,DLR-0017,2026-06-16,5,Europe,Commercial Farm,Committed
ORD-0027197,SPR-07,DLR-0032,2024-04-30,3,Europe,Dealer Stock,Committed
ORD-0027198,TRC-01,DLR-0628,2024-12-12,3,Africa/Middle East,Government,Shipped
ORD-0027199,CMB-03,DLR-0670,2024-12-15,4,Europe,Commercial Farm,Open
ORD-0027200,PLN-02,DLR-0556,2024-03-20,2,Asia-Pacific,Dealer Stock,Shipped
ORD-0027201,SPR-09,DLR-0403,2024-06-20,5,North America,,Open
ORD-0027202,CMB-08,DLR-0370,2026-01-02,4,Europe,Commercial Farm,Open
ORD-0027203,TIL-07,DLR-0830,2025-02-14,1,Asia-Pacific,Dealer Stock,Committed
ORD-0027204,PLN-09,DLR-0145,2024-10-01,1,South America,Commercial Farm,Shipped
ORD-0027205,PLN-05,DLR-0200,2024-03-23,2,Europe,Commercial Farm,Committed
ORD-0027206,SPR-10,,2025-09-25,10,Europe,Government,Shipped
ORD-0027207,TIL-07,DLR-0895,2024-04-23,2,Asia-Pacific,Dealer Stock,Shipped
ORD-0027208,PLN-05,DLR-0003,2024-07-27,4,North America,Commercial Farm,Shipped
ORD-0027209,PLN-07,DLR-0862,2024-01-24,4,Asia-Pacific,Commercial Farm,Shipped
ORD-0027210,BAL-01,DLR-0702,2024-07-04,2,Asia-Pacific,,Shipped
ORD-0027211,TIL-09,DLR-0600,2025-01-07,3,North America,Dealer Stock,Committed
ORD-0027212,CMB-10,DLR-0476,2026-06-01,1,South America,Commercial Farm,Cancelled
ORD-0027213,PLN-07,DLR-0555,2025-08-09,2,North America,Dealer Stock,Committed
ORD-0027214,HRV-08,DLR-0366,2025-11-10,8,South America,Export,Cancelled
ORD-0027215,PLN-09,,2026-05-05,1,North America,Dealer Stock,Committed
ORD-0027216,PLN-09,DLR-0347,2025-09-14,1,Africa/Middle East,Dealer Stock,Shipped
ORD-0027217,PLN-10,DLR-0848,2026-05-22,1,Europe,Commercial Farm,Committed
ORD-0027218,BAL-06,DLR-0249,2025-04-17,1,Europe,Export,Shipped
ORD-0027219,PLN-05,DLR-0835,2025-09-06,1,North America,Commercial Farm,Shipped
ORD-0027220,HRV-05,DLR-0284,2024-07-12,5,Europe,Commercial Farm,Committed
ORD-0027221,HRV-08,DLR-0300,2024-05-18,1,South America,Commercial Farm,Shipped
ORD-0027222,CMB-04,DLR-0413,2025-02-19,1,North America,Commercial Farm,Cancelled
ORD-0027223,CMB-09,DLR-0420,2024-08-11,3,South America,Export,Shipped
ORD-0027224,TIL-04,DLR-0475,2024-09-20,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0027225,TRC-05,DLR-0001,2026-02-25,8,South America,Commercial Farm,Committed
ORD-0027226,HRV-01,DLR-0518,2024-06-29,1,North America,Dealer Stock,Committed
ORD-0027227,HRV-07,DLR-0289,2024-01-26,2,Asia-Pacific,Commercial Farm,Open
ORD-0027228,TIL-08,DLR-0097,2026-05-29,4,North America,Dealer Stock,Shipped
ORD-0027229,TRC-07,DLR-0280,2024-07-14,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0027230,TIL-01,DLR-0302,2024-10-04,2,Europe,,Committed
ORD-0027231,HRV-02,DLR-0002,2025-04-06,5,North America,Commercial Farm,Open
ORD-0027232,HRV-02,DLR-0121,2024-12-31,1,Europe,Commercial Farm,Open
ORD-0027233,PLN-08,DLR-0730,2026-06-28,1,Asia-Pacific,Dealer Stock,Open
ORD-0027234,SPR-05,DLR-0125,2025-03-16,3,Europe,Dealer Stock,Committed
ORD-0027235,TRC-10,DLR-0603,2026-02-02,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0027236,TIL-02,DLR-0490,2024-07-27,15,South America,Commercial Farm,Open
ORD-0027237,PLN-10,DLR-0197,2026-05-08,4,Europe,Commercial Farm,Committed
ORD-0027238,PLN-04,DLR-0616,2025-05-06,4,North America,Commercial Farm,Shipped
ORD-0027239,HRV-02,DLR-0617,2026-05-28,5,North America,Dealer Stock,Committed
ORD-0027240,TRC-10,DLR-0311,2025-12-13,2,Asia-Pacific,Commercial Farm,Committed
ORD-0027241,TIL-07,DLR-0230,2026-04-05,5,South America,Dealer Stock,Shipped
ORD-0027242,HRV-08,DLR-0878,2024-07-30,10,Europe,Commercial Farm,Shipped
ORD-0027243,CMB-02,DLR-0724,2024-03-31,1,Europe,Dealer Stock,Shipped
ORD-0027244,CMB-04,DLR-0583,2024-06-10,2,North America,Commercial Farm,Shipped
ORD-0027245,BAL-04,DLR-0264,2026-03-02,1,North America,Dealer Stock,Shipped
ORD-0027246,BAL-05,DLR-0077,2024-11-30,2,South America,Dealer Stock,Open
ORD-0027247,HRV-09,DLR-0749,2026-05-25,1,Asia-Pacific,Commercial Farm,Open
ORD-0027248,PLN-07,DLR-0880,2025-10-06,5,North America,Dealer Stock,Shipped
ORD-0027249,PLN-09,DLR-0274,2024-12-03,1,South America,Export,Shipped
ORD-0027250,HRV-01,DLR-0056,2024-10-05,8,South America,Commercial Farm,Shipped
ORD-0027251,PLN-09,DLR-0227,2025-06-12,1,North America,Government,Open
ORD-0027252,PLN-10,DLR-0098,2024-10-14,1,South America,Commercial Farm,Open
ORD-0027253,SPR-07,DLR-0489,2025-01-07,5,North America,Commercial Farm,Shipped
ORD-0027254,TRC-07,DLR-0058,2024-05-11,1,Europe,Commercial Farm,Shipped
ORD-0027255,CMB-10,DLR-0800,2024-05-22,10,North America,Commercial Farm,Shipped
ORD-0027256,TIL-06,DLR-0366,2024-07-21,1,North America,Government,Shipped
ORD-0027257,TIL-05,DLR-0182,2024-02-21,2,Europe,Export,Committed
ORD-0027258,BAL-07,DLR-0015,2024-10-22,10,North America,Commercial Farm,Shipped
ORD-0027259,TIL-04,DLR-0736,2024-06-23,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0027260,CMB-04,DLR-0813,2024-11-29,3,North America,Commercial Farm,Committed
ORD-0027261,TRC-03,DLR-0677,2025-02-09,10,South America,Commercial Farm,Committed
ORD-0027262,HRV-02,DLR-0157,2024-11-12,3,Europe,Dealer Stock,Shipped
ORD-0027263,CMB-04,,2024-02-10,4,North America,Commercial Farm,Open
ORD-0027264,PLN-01,DLR-0380,2024-01-23,1,North America,Commercial Farm,Committed
ORD-0027265,HRV-04,DLR-0585,2025-09-10,1,North America,Commercial Farm,Shipped
ORD-0027266,CMB-06,DLR-0032,2024-10-13,3,Europe,Dealer Stock,Committed
ORD-0027267,PLN-08,DLR-0303,2025-11-07,1,South America,Commercial Farm,Shipped
ORD-0027268,HRV-09,DLR-0394,2025-03-28,15,South America,Commercial Farm,Committed
ORD-0027269,CMB-06,DLR-0468,2025-10-27,2,Europe,Government,Shipped
ORD-0027270,TIL-06,DLR-0524,2024-04-12,15,South America,Commercial Farm,Open
ORD-0027271,CMB-01,DLR-0120,2024-08-10,1,Europe,Commercial Farm,Open
ORD-0027272,PLN-02,DLR-0306,2025-06-28,1,Europe,Commercial Farm,Shipped
ORD-0027273,HRV-01,DLR-0536,2025-06-13,2,North America,,Open
ORD-0027274,TRC-09,DLR-0304,2025-07-28,1,North America,Commercial Farm,Cancelled
ORD-0027275,TIL-09,DLR-0754,2025-01-08,2,South America,,Open
ORD-0027276,TIL-04,DLR-0592,2026-01-11,1,North America,Government,Open
ORD-0027277,PLN-03,DLR-0721,2025-03-14,2,Europe,Commercial Farm,Open
ORD-0027278,BAL-06,DLR-0356,2026-01-30,1,North America,Commercial Farm,Shipped
ORD-0027279,BAL-02,DLR-0837,2024-08-31,5,Africa/Middle East,Dealer Stock,Shipped
ORD-0027280,CMB-03,DLR-0525,2026-06-29,8,North America,Commercial Farm,Shipped
ORD-0027281,PLN-04,DLR-0895,2025-07-17,10,North America,Commercial Farm,Committed
ORD-0027282,PLN-06,DLR-0653,2024-03-08,2,Europe,Commercial Farm,Committed
ORD-0027283,BAL-09,DLR-0412,2026-01-15,1,North America,Commercial Farm,Shipped
ORD-0027284,CMB-04,DLR-0129,2024-11-27,3,North America,Dealer Stock,Committed
ORD-0027285,SPR-03,DLR-0632,2025-04-15,3,Europe,Dealer Stock,Shipped
ORD-0027286,SPR-10,DLR-0680,2025-05-07,1,Europe,Dealer Stock,Committed
ORD-0027287,SPR-06,DLR-0777,2025-04-27,3,North America,,Shipped
ORD-0027288,CMB-09,DLR-0264,2024-03-06,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0027289,CMB-06,,2024-03-17,4,Europe,Commercial Farm,Shipped
ORD-0027290,TIL-05,,2026-07-04,2,Europe,Commercial Farm,Shipped
ORD-0027291,PLN-09,DLR-0758,2026-05-26,1,Europe,Export,Open
ORD-0027292,PLN-04,DLR-0108,2026-01-01,1,North America,Commercial Farm,Committed
ORD-0027293,TRC-05,DLR-0816,2024-07-30,1,North America,Dealer Stock,Open
ORD-0027294,TIL-09,DLR-0363,2025-08-27,5,North America,Commercial Farm,Shipped
ORD-0027295,PLN-09,DLR-0021,2024-09-26,4,North America,Dealer Stock,Shipped
ORD-0027296,BAL-07,DLR-0564,2025-09-16,3,Asia-Pacific,Commercial Farm,Cancelled
ORD-0027297,TRC-07,DLR-0156,2024-09-14,1,South America,Export,Cancelled
ORD-0027298,BAL-08,DLR-0227,2026-02-28,1,Europe,Commercial Farm,Shipped
ORD-0027299,PLN-07,DLR-0140,2025-10-12,1,Africa/Middle East,Export,Open
ORD-0027300,SPR-03,DLR-0454,2025-06-27,1,North America,Export,Open
ORD-0027301,PLN-07,DLR-0226,2025-06-23,4,Europe,Commercial Farm,Open
ORD-0027302,BAL-03,DLR-0528,2024-11-01,2,South America,Commercial Farm,Shipped
ORD-0027303,SPR-03,DLR-0541,2024-09-02,1,North America,Commercial Farm,Shipped
ORD-0027304,BAL-06,DLR-0299,2024-06-06,3,Europe,Commercial Farm,Shipped
ORD-0027305,CMB-01,DLR-0617,2026-08-07,1,Africa/Middle East,Dealer Stock,Cancelled
ORD-0027306,SPR-08,DLR-0303,2024-09-20,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0027307,TIL-03,DLR-0501,2026-02-01,1,Europe,Export,Shipped
ORD-0027308,CMB-03,DLR-0072,2026-04-10,3,Asia-Pacific,,Open
ORD-0027309,CMB-09,DLR-0633,2025-01-01,2,Asia-Pacific,Dealer Stock,Open
ORD-0027310,SPR-10,DLR-0663,2025-06-02,1,North America,Commercial Farm,Open
ORD-0027311,BAL-05,DLR-0734,2024-11-07,1,North America,Commercial Farm,Shipped
ORD-0027312,SPR-02,DLR-0330,2026-01-04,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0027313,PLN-10,DLR-0715,2026-07-06,1,North America,Commercial Farm,Shipped
ORD-0027314,TRC-02,DLR-0109,2025-11-08,4,North America,Dealer Stock,Committed
ORD-0027315,TRC-06,,2024-02-08,3,Europe,Commercial Farm,Committed
ORD-0027316,TRC-02,DLR-0101,2024-08-09,2,South America,Commercial Farm,Open
ORD-0027317,SPR-08,DLR-0550,2025-10-30,4,Europe,Commercial Farm,Shipped
ORD-0027318,TIL-04,DLR-0073,2024-10-16,5,North America,Commercial Farm,Open
ORD-0027319,CMB-09,DLR-0837,2024-06-23,3,South America,Commercial Farm,Cancelled
ORD-0027320,TRC-10,DLR-0399,2025-06-13,5,South America,Export,Committed
ORD-0027321,TRC-05,DLR-0842,2026-01-29,2,Africa/Middle East,Commercial Farm,Cancelled
ORD-0027322,PLN-05,DLR-0791,2025-11-22,1,Asia-Pacific,,Cancelled
ORD-0027323,SPR-03,DLR-0058,2026-02-21,4,North America,,Shipped
ORD-0027324,HRV-06,DLR-0717,2024-05-08,2,North America,Export,Shipped
ORD-0027325,SPR-10,DLR-0363,2026-03-31,5,Europe,Dealer Stock,Open
ORD-0027326,HRV-07,DLR-0580,2024-07-04,1,North America,Commercial Farm,Committed
ORD-0027327,PLN-06,DLR-0828,2024-10-24,2,Asia-Pacific,Dealer Stock,Shipped
ORD-0027328,SPR-04,DLR-0309,2025-03-12,4,Europe,Commercial Farm,Committed
ORD-0027329,HRV-10,DLR-0378,2025-06-28,5,South America,Commercial Farm,Shipped
ORD-0027330,CMB-09,DLR-0159,2025-03-19,5,Asia-Pacific,Export,Committed
ORD-0027331,CMB-02,,2026-05-05,20,North America,Government,Open
ORD-0027332,TRC-06,DLR-0415,2025-04-12,5,Asia-Pacific,Export,Shipped
ORD-0027333,PLN-01,DLR-0501,2025-02-27,1,Europe,Export,Shipped
ORD-0027334,TRC-09,DLR-0574,2024-03-30,3,Asia-Pacific,Commercial Farm,Committed
ORD-0027335,PLN-04,DLR-0184,2026-07-25,2,North America,Commercial Farm,Open
ORD-0027336,BAL-06,DLR-0478,2024-09-04,3,Europe,Commercial Farm,Shipped
ORD-0027337,CMB-02,DLR-0126,2025-01-06,1,North America,Export,Open
ORD-0027338,TRC-03,DLR-0590,2026-01-31,1,Europe,Dealer Stock,Committed
ORD-0027339,TIL-07,DLR-0507,2025-07-07,2,Europe,Commercial Farm,Committed
ORD-0027340,CMB-08,DLR-0631,2025-04-19,2,North America,Commercial Farm,Committed
ORD-0027341,TIL-01,DLR-0775,2024-04-23,1,Asia-Pacific,Commercial Farm,Cancelled
ORD-0027342,SPR-08,DLR-0340,2024-11-22,2,North America,Dealer Stock,Committed
ORD-0027343,SPR-10,DLR-0196,2025-05-14,8,South America,Commercial Farm,Open
ORD-0027344,TRC-03,DLR-0346,2024-03-15,2,North America,Government,Shipped
ORD-0027345,PLN-08,DLR-0475,2024-12-17,3,Europe,Dealer Stock,Committed
ORD-0027346,SPR-09,DLR-0893,2026-03-29,3,Asia-Pacific,Export,Open
ORD-0027347,PLN-08,DLR-0592,2025-01-20,1,South America,Dealer Stock,Shipped
ORD-0027348,TRC-09,DLR-0844,2025-12-04,2,Europe,Dealer Stock,Open
ORD-0027349,HRV-05,DLR-0436,2026-04-30,4,Europe,Commercial Farm,Shipped
ORD-0027350,PLN-07,DLR-0524,2026-01-30,3,North America,Government,Open
ORD-0027351,SPR-01,DLR-0363,2024-02-18,5,North America,Commercial Farm,Committed
ORD-0027352,HRV-10,DLR-0325,2025-10-21,4,North America,Dealer Stock,Committed
ORD-0027353,TIL-02,DLR-0035,2025-03-28,5,Asia-Pacific,Government,Shipped
ORD-0027354,BAL-02,DLR-0493,2024-01-13,4,Asia-Pacific,Commercial Farm,Open
ORD-0027355,TIL-09,DLR-0444,2026-05-03,3,North America,Export,Committed
ORD-0027356,TIL-10,DLR-0474,2024-12-25,3,North America,Commercial Farm,Committed
ORD-0027357,CMB-06,DLR-0792,2024-01-23,10,Asia-Pacific,Commercial Farm,Shipped
ORD-0027358,SPR-03,DLR-0023,2024-07-27,2,North America,,Open
ORD-0027359,TRC-10,DLR-0125,2024-02-21,5,Asia-Pacific,Commercial Farm,Open
ORD-0027360,SPR-01,DLR-0562,2024-12-06,1,Europe,Dealer Stock,Committed
ORD-0027361,CMB-05,DLR-0354,2024-09-14,15,North America,Commercial Farm,Shipped
ORD-0027362,TRC-07,DLR-0084,2026-02-08,3,North America,Commercial Farm,Open
ORD-0027363,TRC-03,DLR-0311,2025-04-14,1,North America,Export,Committed
ORD-0027364,PLN-06,DLR-0585,2025-06-03,3,North America,Export,Shipped
ORD-0027365,HRV-06,DLR-0874,2026-02-21,3,Asia-Pacific,Dealer Stock,Shipped
ORD-0027366,PLN-04,DLR-0638,2025-05-28,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0027367,TRC-05,DLR-0637,2026-03-16,10,Europe,Commercial Farm,Cancelled
ORD-0027368,SPR-02,DLR-0351,2025-01-13,3,Europe,Dealer Stock,Committed
ORD-0027369,BAL-01,DLR-0687,2025-02-24,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0027370,PLN-02,DLR-0665,2026-06-19,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0027371,CMB-01,DLR-0670,2024-01-27,1,Europe,Dealer Stock,Shipped
ORD-0027372,SPR-05,DLR-0755,2025-11-06,1,Africa/Middle East,Commercial Farm,Committed
ORD-0027373,SPR-09,DLR-0896,2025-08-13,15,Asia-Pacific,Commercial Farm,Open
ORD-0027374,PLN-09,DLR-0618,2026-06-30,8,Europe,Commercial Farm,Open
ORD-0027375,HRV-02,DLR-0044,2026-03-13,2,South America,Commercial Farm,Shipped
ORD-0027376,BAL-08,DLR-0477,2026-02-06,4,Europe,Commercial Farm,Committed
ORD-0027377,CMB-03,DLR-0701,2026-05-28,1,North America,Dealer Stock,Shipped
ORD-0027378,BAL-04,DLR-0888,2026-02-18,1,North America,Export,Shipped
ORD-0027379,TRC-10,DLR-0537,2026-04-14,3,Africa/Middle East,Commercial Farm,Shipped
ORD-0027380,TIL-03,DLR-0277,2024-05-21,4,South America,Dealer Stock,Shipped
ORD-0027381,PLN-07,DLR-0629,2026-06-26,8,Asia-Pacific,Commercial Farm,Shipped
ORD-0027382,TRC-02,DLR-0156,2025-01-29,5,Africa/Middle East,Dealer Stock,Open
ORD-0027383,CMB-09,DLR-0372,2024-11-01,5,South America,Commercial Farm,Shipped
ORD-0027384,TIL-06,DLR-0639,2024-08-18,3,Europe,Dealer Stock,Shipped
ORD-0027385,TRC-08,DLR-0371,2024-02-25,5,Asia-Pacific,Commercial Farm,Committed
ORD-0027386,SPR-07,DLR-0009,2025-07-06,1,Europe,Commercial Farm,Open
ORD-0027387,CMB-08,DLR-0347,2024-07-15,5,North America,Dealer Stock,Shipped
ORD-0027388,PLN-01,DLR-0653,2026-08-21,1,Europe,Commercial Farm,Committed
ORD-0027389,HRV-06,DLR-0405,2025-02-15,2,Europe,Commercial Farm,Shipped
ORD-0027390,TIL-02,,2024-10-17,1,South America,Dealer Stock,Shipped
ORD-0027391,TRC-01,,2025-10-20,1,North America,Commercial Farm,Committed
ORD-0027392,CMB-05,DLR-0543,2024-11-08,4,North America,Dealer Stock,Open
ORD-0027393,PLN-02,DLR-0780,2026-04-05,2,Europe,Commercial Farm,Open
ORD-0027394,TRC-03,DLR-0060,2024-06-14,4,Asia-Pacific,Commercial Farm,Cancelled
ORD-0027395,SPR-01,DLR-0463,2024-11-06,2,Europe,Government,Open
ORD-0027396,TIL-02,DLR-0372,2025-10-14,8,Asia-Pacific,Dealer Stock,Shipped
ORD-0027397,PLN-07,DLR-0696,2025-06-25,4,Asia-Pacific,Commercial Farm,Open
ORD-0027398,CMB-03,DLR-0213,2026-06-14,8,Asia-Pacific,Commercial Farm,Committed
ORD-0027399,SPR-08,DLR-0892,2026-08-14,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0027400,HRV-02,DLR-0613,2025-06-25,4,Europe,,Committed
ORD-0027401,TIL-09,DLR-0294,2026-04-16,2,North America,Export,Cancelled
ORD-0027402,TRC-10,DLR-0328,2024-02-02,2,Asia-Pacific,Commercial Farm,Open
ORD-0027403,CMB-08,DLR-0758,2024-03-05,3,North America,Government,Shipped
ORD-0027404,HRV-09,DLR-0899,2025-01-04,1,North America,Commercial Farm,Shipped
ORD-0027405,TRC-05,DLR-0415,2025-11-26,3,North America,,Open
ORD-0027406,SPR-09,DLR-0185,2024-08-18,2,Asia-Pacific,Dealer Stock,Committed
ORD-0027407,TRC-04,DLR-0198,2025-12-15,20,Europe,Dealer Stock,Committed
ORD-0027408,PLN-02,DLR-0525,2026-07-30,3,South America,Commercial Farm,Open
ORD-0027409,TRC-09,DLR-0294,2026-02-20,1,Europe,Commercial Farm,Shipped
ORD-0027410,SPR-05,DLR-0661,2026-06-19,5,North America,Dealer Stock,Committed
ORD-0027411,TIL-06,DLR-0849,2026-03-13,2,North America,,Cancelled
ORD-0027412,BAL-09,DLR-0523,2025-07-09,4,Asia-Pacific,Dealer Stock,Shipped
ORD-0027413,TRC-07,DLR-0503,2026-08-01,3,Europe,Export,Shipped
ORD-0027414,SPR-03,DLR-0468,2024-01-08,2,North America,Commercial Farm,Shipped
ORD-0027415,HRV-10,DLR-0432,2024-01-20,1,North America,Export,Open
ORD-0027416,TRC-02,DLR-0653,2024-02-04,4,Asia-Pacific,Commercial Farm,Committed
ORD-0027417,HRV-02,DLR-0843,2026-06-10,1,Europe,Dealer Stock,Open
ORD-0027418,TIL-06,DLR-0019,2026-08-18,3,Europe,Commercial Farm,Open
ORD-0027419,TRC-04,DLR-0141,2026-07-05,1,Asia-Pacific,Export,Shipped
ORD-0027420,TRC-07,DLR-0773,2025-08-01,8,Africa/Middle East,Commercial Farm,Committed
ORD-0027421,HRV-09,DLR-0731,2025-09-11,2,Europe,Dealer Stock,Cancelled
ORD-0027422,CMB-09,DLR-0404,2026-02-18,3,Europe,Dealer Stock,Open
ORD-0027423,TIL-09,DLR-0364,2025-06-05,2,South America,Commercial Farm,Shipped
ORD-0027424,CMB-06,DLR-0081,2024-03-12,1,North America,Dealer Stock,Cancelled
ORD-0027425,BAL-01,DLR-0811,2024-09-03,2,Europe,Commercial Farm,Committed
ORD-0027426,TRC-05,DLR-0830,2025-02-26,2,Europe,Commercial Farm,Shipped
ORD-0027427,BAL-10,DLR-0430,2025-11-25,1,North America,Commercial Farm,Shipped
ORD-0027428,SPR-06,DLR-0083,2025-05-17,5,Asia-Pacific,Commercial Farm,Open
ORD-0027429,BAL-09,,2026-01-26,1,Asia-Pacific,Commercial Farm,Committed
ORD-0027430,TRC-09,DLR-0874,2025-08-25,2,Africa/Middle East,Commercial Farm,Committed
ORD-0027431,PLN-06,DLR-0752,2024-08-21,2,North America,Commercial Farm,Open
ORD-0027432,HRV-05,DLR-0440,2025-07-18,3,South America,Commercial Farm,Open
ORD-0027433,PLN-06,DLR-0474,2024-11-28,2,Asia-Pacific,Commercial Farm,Committed
ORD-0027434,TIL-08,DLR-0216,2025-10-15,5,North America,Commercial Farm,Committed
