forecast_id,product_id,period,region,forecast_qty,forecast_type,forecast_version,created_date,planner_id
FC-0018621,TIL-01,2024-03,South America,67,Baseline,v1,2024-01-05,PLN-018
FC-0018622,TIL-01,2024-04,South America,57,Baseline,v2,2024-03-06,
FC-0018623,TIL-01,2024-04,South America,35,Downside,v2,2024-03-02,PLN-059
FC-0018624,TIL-01,2024-05,South America,59,Baseline,v2,2024-03-15,PLN-046
FC-0018625,TIL-01,2024-05,South America,49,Downside,v1,2024-04-17,PLN-010
FC-0018626,TIL-01,2024-06,South America,60,Baseline,v1,2024-04-22,PLN-023
FC-0018627,TIL-01,2024-06,South America,40,Downside,v3,2024-05-14,PLN-016
FC-0018628,TIL-01,2024-07,South America,58,Baseline,v1,2024-05-21,PLN-010
FC-0018629,TIL-01,2024-08,South America,70,Baseline,v3,2024-06-12,PLN-034
FC-0018630,TIL-01,2024-09,South America,70,Baseline,v3,2024-07-19,PLN-047
FC-0018631,TIL-01,2024-09,South America,56,Downside,v2,2024-08-08,PLN-028
FC-0018632,TIL-01,2024-10,South America,65,Baseline,v1,2024-08-15,PLN-030
FC-0018633,TIL-01,2024-10,South America,88,Uplift,v2,2024-08-24,PLN-022
FC-0018634,TIL-01,2024-11,South America,60,Baseline,v2,2024-09-21,PLN-002
FC-0018635,TIL-01,2024-12,South America,73,Baseline,v1,2024-11-04,PLN-038
FC-0018636,TIL-01,2024-12,South America,61,Downside,v1,2024-10-29,PLN-011
FC-0018637,TIL-01,2025-01,South America,62,Baseline,v2,2024-11-19,PLN-005
FC-0018638,TIL-01,2025-02,South America,62,Baseline,v3,2024-12-16,PLN-018
FC-0018639,TIL-01,2025-03,South America,57,Baseline,v1,2025-01-06,PLN-026
FC-0018640,TIL-01,2025-04,South America,70,Baseline,v2,2025-03-04,PLN-058
FC-0018641,TIL-01,2025-04,South America,86,Uplift,v3,2025-02-28,PLN-002
FC-0018642,TIL-01,2025-04,South America,51,Downside,v1,2025-03-01,PLN-020
FC-0018643,TIL-01,2025-05,South America,67,Baseline,v2,2025-04-09,PLN-006
FC-0018644,TIL-01,2025-05,South America,77,Uplift,v1,2025-04-01,PLN-001
FC-0018645,TIL-01,2025-06,South America,62,Baseline,v2,2025-04-07,PLN-046
FC-0018646,TIL-01,2025-06,South America,81,Uplift,v2,2025-05-09,PLN-015
FC-0018647,TIL-01,2025-06,South America,41,Downside,v1,2025-05-03,PLN-012
FC-0018648,TIL-01,2025-07,South America,64,Baseline,v2,2025-05-08,PLN-028
FC-0018649,TIL-01,2025-07,South America,75,Uplift,v3,2025-06-17,PLN-019
FC-0018650,TIL-01,2025-07,South America,42,Downside,v3,2025-05-28,PLN-054
FC-0018651,TIL-01,2025-08,South America,65,Baseline,v2,2025-06-11,PLN-052
FC-0018652,TIL-01,2025-08,South America,83,Uplift,v2,2025-07-16,PLN-002
FC-0018653,TIL-01,2025-09,South America,59,Baseline,v2,2025-07-23,PLN-011
FC-0018654,TIL-01,2025-10,South America,56,Baseline,v3,2025-08-27,PLN-058
FC-0018655,TIL-01,2025-11,South America,63,Baseline,v1,2025-10-12,PLN-013
FC-0018656,TIL-01,2025-11,South America,84,Uplift,v3,2025-09-23,PLN-012
FC-0018657,TIL-01,2025-11,South America,41,Downside,v2,2025-10-02,PLN-045
FC-0018658,TIL-01,2025-12,South America,70,Baseline,v1,2025-11-06,PLN-031
FC-0018659,TIL-01,2026-01,South America,56,Baseline,v2,2025-12-01,PLN-027
FC-0018660,TIL-01,2026-01,South America,71,Uplift,v1,2025-12-19,PLN-044
FC-0018661,TIL-01,2026-02,South America,63,Baseline,v3,2025-12-08,PLN-042
FC-0018662,TIL-01,2026-03,South America,72,Baseline,v3,2026-01-19,PLN-029
FC-0018663,TIL-01,2026-04,South America,66,Baseline,v2,2026-02-13,
FC-0018664,TIL-01,2026-05,South America,57,Baseline,v2,2026-04-07,PLN-042
FC-0018665,TIL-01,2026-06,South America,64,Baseline,v2,2026-04-09,PLN-017
FC-0018666,TIL-01,2026-07,South America,65,Baseline,v1,2026-05-23,PLN-045
FC-0018667,TIL-01,2026-07,South America,46,Downside,v1,2026-06-06,PLN-010
FC-0018668,TIL-01,2026-08,South America,55,Baseline,v1,2026-07-01,PLN-025
FC-0018669,TIL-01,2026-08,South America,40,Downside,v3,2026-07-10,PLN-041
FC-0018670,TIL-01,2026-09,South America,74,Baseline,v2,2026-07-08,PLN-053
FC-0018671,TIL-01,2026-10,South America,71,Baseline,v2,2026-08-31,
FC-0018672,TIL-01,2026-10,South America,60,Downside,v2,2026-09-17,PLN-033
FC-0018673,TIL-01,2026-11,South America,71,Baseline,v3,2026-10-07,PLN-003
FC-0018674,TIL-01,2026-12,South America,58,Baseline,v3,2026-10-22,PLN-002
FC-0018675,TIL-01,2026-12,South America,74,Uplift,v2,2026-11-16,PLN-022
FC-0018676,TIL-01,2024-01,Europe,71,Baseline,v2,2023-11-22,PLN-045
FC-0018677,TIL-01,2024-02,Europe,88,Baseline,v2,2023-12-16,PLN-047
FC-0018678,TIL-01,2024-03,Europe,75,Baseline,v2,2024-02-02,PLN-045
FC-0018679,TIL-01,2024-03,Europe,85,Uplift,v2,2024-02-15,
FC-0018680,TIL-01,2024-03,Europe,51,Downside,v3,2024-01-27,PLN-006
FC-0018681,TIL-01,2024-04,Europe,67,Baseline,v3,2024-03-11,PLN-026
FC-0018682,TIL-01,2024-04,Europe,83,Uplift,v2,2024-03-09,PLN-051
FC-0018683,TIL-01,2024-05,Europe,88,Baseline,v2,2024-03-26,PLN-017
FC-0018684,TIL-01,2024-06,Europe,80,Baseline,v2,2024-04-30,PLN-047
FC-0018685,TIL-01,2024-07,Europe,71,Baseline,v2,2024-05-26,PLN-040
FC-0018686,TIL-01,2024-08,Europe,82,Baseline,v1,2024-07-01,PLN-040
FC-0018687,TIL-01,2024-09,Europe,89,Baseline,v3,2024-08-03,PLN-035
FC-0018688,TIL-01,2024-09,Europe,114,Uplift,v2,2024-08-22,PLN-045
FC-0018689,TIL-01,2024-10,Europe,88,Baseline,,2024-09-03,PLN-019
FC-0018690,TIL-01,2024-11,Europe,75,Baseline,v1,2024-10-11,PLN-022
FC-0018691,TIL-01,2024-12,Europe,85,Baseline,v3,2024-10-03,PLN-040
FC-0018692,TIL-01,2024-12,Europe,108,Uplift,,2024-11-02,PLN-004
FC-0018693,TIL-01,2025-01,Europe,81,Baseline,v2,2024-12-04,PLN-039
FC-0018694,TIL-01,2025-01,Europe,69,Downside,v3,2024-12-22,PLN-048
FC-0018695,TIL-01,2025-02,Europe,87,Baseline,v1,2024-12-22,PLN-046
FC-0018696,TIL-01,2025-02,Europe,110,Uplift,v3,2025-01-03,PLN-009
FC-0018697,TIL-01,2025-02,Europe,65,Downside,v1,2025-01-05,PLN-048
FC-0018698,TIL-01,2025-03,Europe,78,Baseline,v2,2025-01-11,PLN-017
FC-0018699,TIL-01,2025-03,Europe,102,Uplift,v3,2025-02-09,PLN-025
FC-0018700,TIL-01,2025-04,Europe,75,Baseline,v3,2025-02-19,PLN-009
FC-0018701,TIL-01,2025-04,Europe,93,Uplift,v1,2025-03-12,PLN-046
FC-0018702,TIL-01,2025-04,Europe,46,Downside,v3,2025-03-06,PLN-048
FC-0018703,TIL-01,2025-05,Europe,89,Baseline,v2,2025-03-24,
FC-0018704,TIL-01,2025-05,Europe,66,Downside,v2,2025-04-16,PLN-010
FC-0018705,TIL-01,2025-06,Europe,68,Baseline,v2,2025-04-04,PLN-032
FC-0018706,TIL-01,2025-06,Europe,57,Downside,v3,2025-05-19,PLN-004
FC-0018707,TIL-01,2025-07,Europe,75,Baseline,v1,2025-05-28,PLN-011
FC-0018708,TIL-01,2025-08,Europe,89,Baseline,v1,2025-07-07,PLN-051
FC-0018709,TIL-01,2025-09,Europe,78,Baseline,v3,2025-07-28,PLN-018
FC-0018710,TIL-01,2025-09,Europe,92,Uplift,v1,2025-08-22,PLN-058
FC-0018711,TIL-01,2025-10,Europe,68,Baseline,v2,2025-08-22,PLN-001
FC-0018712,TIL-01,2025-11,Europe,87,Baseline,v1,2025-09-28,PLN-031
FC-0018713,TIL-01,2025-12,Europe,79,Baseline,v3,2025-10-21,PLN-015
FC-0018714,TIL-01,2025-12,Europe,96,Uplift,v2,2025-10-30,
FC-0018715,TIL-01,2026-01,Europe,69,Baseline,v1,2025-11-19,
FC-0018716,TIL-01,2026-01,Europe,94,Uplift,v1,2025-12-16,PLN-039
FC-0018717,TIL-01,2026-01,Europe,48,Downside,v1,2025-12-20,PLN-052
FC-0018718,TIL-01,2026-02,Europe,70,Baseline,v3,2025-12-31,PLN-020
FC-0018719,TIL-01,2026-03,Europe,73,Baseline,v1,2026-01-04,PLN-050
FC-0018720,TIL-01,2026-04,Europe,78,Baseline,v3,2026-03-01,PLN-045
FC-0018721,TIL-01,2026-04,Europe,108,Uplift,v3,2026-02-27,PLN-028
FC-0018722,TIL-01,2026-04,Europe,57,Downside,,2026-03-14,PLN-019
FC-0018723,TIL-01,2026-05,Europe,70,Baseline,v1,2026-03-17,PLN-013
FC-0018724,TIL-01,2026-05,Europe,42,Downside,v3,2026-03-24,PLN-058
FC-0018725,TIL-01,2026-06,Europe,68,Baseline,v3,2026-05-08,PLN-036
FC-0018726,TIL-01,2026-06,Europe,75,Uplift,v1,2026-05-21,PLN-003
FC-0018727,TIL-01,2026-07,Europe,72,Baseline,v1,2026-05-12,PLN-040
FC-0018728,TIL-01,2026-08,Europe,79,Baseline,v1,2026-07-12,PLN-042
FC-0018729,TIL-01,2026-08,Europe,96,Uplift,v1,2026-07-20,PLN-058
FC-0018730,TIL-01,2026-09,Europe,87,Baseline,v3,2026-07-06,PLN-054
FC-0018731,TIL-01,2026-09,Europe,100,Uplift,v2,2026-08-06,PLN-007
FC-0018732,TIL-01,2026-10,Europe,83,Baseline,v3,2026-09-02,PLN-001
FC-0018733,TIL-01,2026-10,Europe,56,Downside,,2026-08-31,PLN-052
FC-0018734,TIL-01,2026-11,Europe,85,Baseline,v2,2026-09-06,PLN-031
FC-0018735,TIL-01,2026-11,Europe,76,Downside,v2,2026-10-16,PLN-033
FC-0018736,TIL-01,2026-12,Europe,67,Baseline,v1,2026-10-04,PLN-054
FC-0018737,TIL-01,2024-01,Asia-Pacific,98,Baseline,v2,2023-11-07,PLN-053
FC-0018738,TIL-01,2024-01,Asia-Pacific,74,Downside,v3,2023-12-05,PLN-012
FC-0018739,TIL-01,2024-02,Asia-Pacific,108,Baseline,v2,2023-12-14,PLN-030
FC-0018740,TIL-01,2024-02,Asia-Pacific,147,Uplift,v2,2024-01-11,PLN-039
FC-0018741,TIL-01,2024-02,Asia-Pacific,96,Downside,v3,2024-01-22,PLN-057
FC-0018742,TIL-01,2024-03,Asia-Pacific,110,Baseline,v3,2024-02-06,PLN-022
FC-0018743,TIL-01,2024-03,Asia-Pacific,126,Uplift,v2,2024-02-19,PLN-017
FC-0018744,TIL-01,2024-03,Asia-Pacific,82,Downside,v2,2024-02-09,PLN-020
FC-0018745,TIL-01,2024-04,Asia-Pacific,101,Baseline,,2024-03-10,PLN-050
FC-0018746,TIL-01,2024-04,Asia-Pacific,127,Uplift,v3,2024-03-18,PLN-006
FC-0018747,TIL-01,2024-04,Asia-Pacific,70,Downside,v2,2024-02-28,PLN-007
FC-0018748,TIL-01,2024-05,Asia-Pacific,106,Baseline,v1,2024-03-07,PLN-034
FC-0018749,TIL-01,2024-06,Asia-Pacific,89,Baseline,v2,2024-05-08,PLN-026
FC-0018750,TIL-01,2024-07,Asia-Pacific,86,Baseline,v2,2024-05-03,PLN-016
FC-0018751,TIL-01,2024-08,Asia-Pacific,90,Baseline,v1,2024-06-12,PLN-033
FC-0018752,TIL-01,2024-08,Asia-Pacific,103,Uplift,v3,2024-07-22,PLN-024
FC-0018753,TIL-01,2024-09,Asia-Pacific,116,Baseline,v2,2024-07-20,PLN-020
FC-0018754,TIL-01,2024-09,Asia-Pacific,71,Downside,v2,2024-08-19,PLN-016
FC-0018755,TIL-01,2024-10,Asia-Pacific,92,Baseline,v2,2024-08-28,PLN-035
FC-0018756,TIL-01,2024-11,Asia-Pacific,91,Baseline,v3,2024-09-25,PLN-010
FC-0018757,TIL-01,2024-11,Asia-Pacific,100,Uplift,v1,2024-09-27,PLN-034
FC-0018758,TIL-01,2024-11,Asia-Pacific,60,Downside,v2,2024-10-17,PLN-044
FC-0018759,TIL-01,2024-12,Asia-Pacific,103,Baseline,v2,2024-10-07,PLN-015
FC-0018760,TIL-01,2025-01,Asia-Pacific,108,Baseline,,2024-11-10,PLN-040
FC-0018761,TIL-01,2025-01,Asia-Pacific,85,Downside,v3,2024-12-12,PLN-024
FC-0018762,TIL-01,2025-02,Asia-Pacific,103,Baseline,v1,2024-12-15,PLN-016
FC-0018763,TIL-01,2025-02,Asia-Pacific,133,Uplift,v3,2025-01-06,PLN-028
FC-0018764,TIL-01,2025-03,Asia-Pacific,100,Baseline,v3,2025-01-10,PLN-017
FC-0018765,TIL-01,2025-03,Asia-Pacific,136,Uplift,v2,2025-02-11,PLN-014
FC-0018766,TIL-01,2025-03,Asia-Pacific,87,Downside,v3,2025-01-24,PLN-038
FC-0018767,TIL-01,2025-04,Asia-Pacific,103,Baseline,v1,2025-03-09,PLN-029
FC-0018768,TIL-01,2025-05,Asia-Pacific,107,Baseline,v1,2025-03-15,PLN-030
FC-0018769,TIL-01,2025-06,Asia-Pacific,96,Baseline,v3,2025-04-16,PLN-030
FC-0018770,TIL-01,2025-07,Asia-Pacific,89,Baseline,v2,2025-05-09,PLN-003
FC-0018771,TIL-01,2025-08,Asia-Pacific,103,Baseline,v2,2025-06-10,PLN-025
FC-0018772,TIL-01,2025-08,Asia-Pacific,136,Uplift,v3,2025-07-16,PLN-055
FC-0018773,TIL-01,2025-08,Asia-Pacific,82,Downside,v2,2025-07-18,PLN-013
FC-0018774,TIL-01,2025-09,Asia-Pacific,112,Baseline,v2,2025-07-31,PLN-012
FC-0018775,TIL-01,2025-10,Asia-Pacific,114,Baseline,v3,2025-09-07,PLN-028
FC-0018776,TIL-01,2025-10,Asia-Pacific,131,Uplift,v1,2025-09-17,PLN-037
FC-0018777,TIL-01,2025-11,Asia-Pacific,98,Baseline,v3,2025-09-20,PLN-034
FC-0018778,TIL-01,2025-12,Asia-Pacific,116,Baseline,v1,2025-10-26,PLN-010
FC-0018779,TIL-01,2026-01,Asia-Pacific,115,Baseline,,2025-11-11,PLN-039
FC-0018780,TIL-01,2026-01,Asia-Pacific,142,Uplift,v1,2025-12-13,PLN-039
FC-0018781,TIL-01,2026-02,Asia-Pacific,104,Baseline,v3,2025-12-24,PLN-030
FC-0018782,TIL-01,2026-02,Asia-Pacific,143,Uplift,v3,2026-01-04,PLN-056
FC-0018783,TIL-01,2026-02,Asia-Pacific,91,Downside,v3,2025-12-25,PLN-027
FC-0018784,TIL-01,2026-03,Asia-Pacific,92,Baseline,v1,2026-02-05,PLN-018
FC-0018785,TIL-01,2026-04,Asia-Pacific,111,Baseline,v2,2026-03-09,PLN-038
FC-0018786,TIL-01,2026-05,Asia-Pacific,87,Baseline,v2,2026-03-11,
FC-0018787,TIL-01,2026-06,Asia-Pacific,103,Baseline,v3,2026-05-06,PLN-026
FC-0018788,TIL-01,2026-06,Asia-Pacific,144,Uplift,v3,2026-05-01,PLN-043
FC-0018789,TIL-01,2026-07,Asia-Pacific,96,Baseline,v2,2026-06-05,PLN-032
FC-0018790,TIL-01,2026-08,Asia-Pacific,90,Baseline,v3,2026-06-23,
FC-0018791,TIL-01,2026-09,Asia-Pacific,104,Baseline,v1,2026-07-21,PLN-007
FC-0018792,TIL-01,2026-09,Asia-Pacific,89,Downside,v3,2026-08-09,PLN-012
FC-0018793,TIL-01,2026-10,Asia-Pacific,96,Baseline,v1,2026-08-21,PLN-004
FC-0018794,TIL-01,2026-10,Asia-Pacific,127,Uplift,v2,2026-08-28,PLN-042
FC-0018795,TIL-01,2026-11,Asia-Pacific,94,Baseline,v1,2026-09-28,PLN-015
FC-0018796,TIL-01,2026-11,Asia-Pacific,107,Uplift,v3,2026-09-26,PLN-007
FC-0018797,TIL-01,2026-12,Asia-Pacific,102,Baseline,v3,2026-10-30,PLN-058
FC-0018798,TIL-01,2026-12,Asia-Pacific,118,Uplift,v1,2026-11-17,PLN-037
FC-0018799,TIL-01,2024-01,Africa/Middle East,74,Baseline,v3,2023-12-07,PLN-048
FC-0018800,TIL-01,2024-02,Africa/Middle East,68,Baseline,v2,2024-01-07,PLN-041
FC-0018801,TIL-01,2024-02,Africa/Middle East,87,Uplift,v3,2024-01-20,PLN-016
FC-0018802,TIL-01,2024-02,Africa/Middle East,55,Downside,v2,2024-01-20,PLN-029
FC-0018803,TIL-01,2024-03,Africa/Middle East,59,Baseline,v2,2024-02-04,PLN-004
FC-0018804,TIL-01,2024-03,Africa/Middle East,41,Downside,v2,2024-02-03,PLN-011
FC-0018805,TIL-01,2024-04,Africa/Middle East,61,Baseline,v1,2024-02-06,
FC-0018806,TIL-01,2024-04,Africa/Middle East,48,Downside,v2,2024-03-17,PLN-059
FC-0018807,TIL-01,2024-05,Africa/Middle East,55,Baseline,v1,2024-03-23,PLN-016
FC-0018808,TIL-01,2024-05,Africa/Middle East,62,Uplift,v3,2024-04-16,
FC-0018809,TIL-01,2024-06,Africa/Middle East,69,Baseline,v1,2024-05-07,PLN-021
FC-0018810,TIL-01,2024-06,Africa/Middle East,95,Uplift,v2,2024-05-16,PLN-007
FC-0018811,TIL-01,2024-07,Africa/Middle East,72,Baseline,v3,2024-05-21,
FC-0018812,TIL-01,2024-07,Africa/Middle East,100,Uplift,v1,2024-06-13,PLN-032
FC-0018813,TIL-01,2024-08,Africa/Middle East,68,Baseline,v3,2024-07-02,PLN-013
FC-0018814,TIL-01,2024-09,Africa/Middle East,65,Baseline,v2,2024-07-11,PLN-055
FC-0018815,TIL-01,2024-09,Africa/Middle East,78,Uplift,v1,2024-08-02,PLN-038
FC-0018816,TIL-01,2024-10,Africa/Middle East,67,Baseline,v2,2024-08-06,PLN-040
FC-0018817,TIL-01,2024-11,Africa/Middle East,60,Baseline,v1,2024-09-26,PLN-033
FC-0018818,TIL-01,2024-11,Africa/Middle East,72,Uplift,v3,2024-10-15,PLN-020
FC-0018819,TIL-01,2024-12,Africa/Middle East,62,Baseline,v3,2024-10-16,PLN-044
FC-0018820,TIL-01,2024-12,Africa/Middle East,68,Uplift,v1,2024-11-07,PLN-021
FC-0018821,TIL-01,2025-01,Africa/Middle East,56,Baseline,v1,2024-12-02,PLN-012
FC-0018822,TIL-01,2025-02,Africa/Middle East,58,Baseline,v1,2024-12-08,PLN-015
FC-0018823,TIL-01,2025-02,Africa/Middle East,37,Downside,v3,2025-01-15,PLN-054
FC-0018824,TIL-01,2025-03,Africa/Middle East,69,Baseline,v3,2025-01-13,PLN-047
FC-0018825,TIL-01,2025-03,Africa/Middle East,91,Uplift,v3,2025-02-06,PLN-012
FC-0018826,TIL-01,2025-04,Africa/Middle East,62,Baseline,v3,2025-02-10,PLN-017
FC-0018827,TIL-01,2025-05,Africa/Middle East,60,Baseline,v3,2025-03-12,PLN-046
FC-0018828,TIL-01,2025-06,Africa/Middle East,61,Baseline,v1,2025-05-01,PLN-055
FC-0018829,TIL-01,2025-06,Africa/Middle East,77,Uplift,v1,2025-05-03,PLN-046
FC-0018830,TIL-01,2025-06,Africa/Middle East,37,Downside,v3,2025-05-01,PLN-024
FC-0018831,TIL-01,2025-07,Africa/Middle East,59,Baseline,v2,2025-06-05,PLN-056
FC-0018832,TIL-01,2025-07,Africa/Middle East,68,Uplift,v2,2025-06-17,PLN-035
FC-0018833,TIL-01,2025-08,Africa/Middle East,68,Baseline,v3,2025-06-24,PLN-010
FC-0018834,TIL-01,2025-08,Africa/Middle East,92,Uplift,v1,2025-07-09,PLN-004
FC-0018835,TIL-01,2025-09,Africa/Middle East,63,Baseline,v3,2025-07-19,PLN-059
FC-0018836,TIL-01,2025-10,Africa/Middle East,73,Baseline,v1,2025-09-09,PLN-016
FC-0018837,TIL-01,2025-10,Africa/Middle East,86,Uplift,v1,2025-09-14,PLN-057
FC-0018838,TIL-01,2025-10,Africa/Middle East,60,Downside,v3,2025-09-02,PLN-015
FC-0018839,TIL-01,2025-11,Africa/Middle East,74,Baseline,v1,2025-09-06,PLN-040
FC-0018840,TIL-01,2025-11,Africa/Middle East,87,Uplift,v2,2025-10-01,PLN-003
FC-0018841,TIL-01,2025-11,Africa/Middle East,66,Downside,v1,2025-09-24,PLN-041
FC-0018842,TIL-01,2025-12,Africa/Middle East,69,Baseline,v3,2025-10-11,PLN-044
FC-0018843,TIL-01,2025-12,Africa/Middle East,89,Uplift,v2,2025-11-10,PLN-022
FC-0018844,TIL-01,2025-12,Africa/Middle East,41,Downside,,2025-11-19,PLN-029
FC-0018845,TIL-01,2026-01,Africa/Middle East,60,Baseline,v3,2025-12-04,PLN-009
FC-0018846,TIL-01,2026-01,Africa/Middle East,82,Uplift,v1,2025-12-18,PLN-039
FC-0018847,TIL-01,2026-02,Africa/Middle East,55,Baseline,,2025-12-30,PLN-018
FC-0018848,TIL-01,2026-02,Africa/Middle East,75,Uplift,v1,2026-01-21,PLN-054
FC-0018849,TIL-01,2026-02,Africa/Middle East,43,Downside,v1,2026-01-15,
FC-0018850,TIL-01,2026-03,Africa/Middle East,61,Baseline,v1,2026-01-16,PLN-044
FC-0018851,TIL-01,2026-04,Africa/Middle East,55,Baseline,v1,2026-03-06,PLN-034
FC-0018852,TIL-01,2026-05,Africa/Middle East,67,Baseline,v2,2026-03-31,PLN-019
FC-0018853,TIL-01,2026-06,Africa/Middle East,65,Baseline,v3,2026-04-30,PLN-030
FC-0018854,TIL-01,2026-07,Africa/Middle East,55,Baseline,v2,2026-05-13,PLN-017
FC-0018855,TIL-01,2026-07,Africa/Middle East,71,Uplift,v2,2026-06-21,PLN-034
FC-0018856,TIL-01,2026-07,Africa/Middle East,44,Downside,v1,2026-05-26,PLN-045
FC-0018857,TIL-01,2026-08,Africa/Middle East,60,Baseline,v2,2026-06-06,PLN-057
FC-0018858,TIL-01,2026-08,Africa/Middle East,73,Uplift,v2,2026-06-26,PLN-035
FC-0018859,TIL-01,2026-09,Africa/Middle East,63,Baseline,v2,2026-08-08,PLN-051
FC-0018860,TIL-01,2026-10,Africa/Middle East,66,Baseline,v2,2026-08-18,PLN-032
FC-0018861,TIL-01,2026-11,Africa/Middle East,55,Baseline,v2,2026-10-09,PLN-049
FC-0018862,TIL-01,2026-12,Africa/Middle East,69,Baseline,v2,2026-10-25,PLN-018
FC-0018863,TIL-01,2026-12,Africa/Middle East,76,Uplift,v1,2026-11-02,PLN-008
FC-0018864,TIL-02,2024-01,North America,10,Baseline,v3,2023-11-14,PLN-053
FC-0018865,TIL-02,2024-01,North America,8,Downside,v3,2023-12-13,PLN-046
FC-0018866,TIL-02,2024-02,North America,13,Baseline,v2,2023-12-28,PLN-046
FC-0018867,TIL-02,2024-03,North America,13,Baseline,,2024-01-19,PLN-031
FC-0018868,TIL-02,2024-03,North America,14,Uplift,v1,2024-01-31,PLN-042
FC-0018869,TIL-02,2024-04,North America,10,Baseline,v1,2024-02-14,PLN-026
FC-0018870,TIL-02,2024-04,North America,12,Uplift,v3,2024-03-18,PLN-006
FC-0018871,TIL-02,2024-05,North America,11,Baseline,v3,2024-03-28,PLN-022
FC-0018872,TIL-02,2024-06,North America,10,Baseline,v2,2024-05-12,PLN-041
FC-0018873,TIL-02,2024-06,North America,11,Uplift,v3,2024-05-07,PLN-030
FC-0018874,TIL-02,2024-07,North America,12,Baseline,v1,2024-05-14,PLN-002
FC-0018875,TIL-02,2024-08,North America,10,Baseline,v3,2024-06-13,PLN-022
FC-0018876,TIL-02,2024-08,North America,8,Downside,v3,2024-07-07,PLN-056
FC-0018877,TIL-02,2024-09,North America,13,Baseline,v2,2024-08-10,PLN-042
FC-0018878,TIL-02,2024-09,North America,14,Uplift,,2024-07-29,PLN-028
FC-0018879,TIL-02,2024-10,North America,10,Baseline,v3,2024-08-13,PLN-011
FC-0018880,TIL-02,2024-10,North America,13,Uplift,v1,2024-09-16,PLN-029
FC-0018881,TIL-02,2024-11,North America,12,Baseline,v3,2024-09-10,PLN-029
FC-0018882,TIL-02,2024-11,North America,15,Uplift,,2024-10-02,PLN-042
FC-0018883,TIL-02,2024-11,North America,8,Downside,,2024-09-27,PLN-058
FC-0018884,TIL-02,2024-12,North America,13,Baseline,,2024-10-11,PLN-035
FC-0018885,TIL-02,2024-12,North America,8,Downside,v1,2024-11-13,PLN-055
FC-0018886,TIL-02,2025-01,North America,12,Baseline,v2,2024-11-25,PLN-044
FC-0018887,TIL-02,2025-02,North America,10,Baseline,v1,2024-12-13,PLN-052
FC-0018888,TIL-02,2025-03,North America,11,Baseline,v1,2025-01-14,PLN-052
FC-0018889,TIL-02,2025-03,North America,12,Uplift,v2,2025-02-01,PLN-025
FC-0018890,TIL-02,2025-04,North America,11,Baseline,v2,2025-02-16,PLN-016
FC-0018891,TIL-02,2025-05,North America,10,Baseline,v1,2025-03-16,
FC-0018892,TIL-02,2025-05,North America,6,Downside,v1,2025-04-09,PLN-015
FC-0018893,TIL-02,2025-06,North America,10,Baseline,v1,2025-04-19,PLN-030
FC-0018894,TIL-02,2025-07,North America,13,Baseline,v2,2025-06-01,PLN-057
FC-0018895,TIL-02,2025-08,North America,12,Baseline,v3,2025-06-26,PLN-006
FC-0018896,TIL-02,2025-09,North America,10,Baseline,v1,2025-07-26,PLN-043
FC-0018897,TIL-02,2025-09,North America,13,Uplift,v3,2025-08-04,PLN-053
FC-0018898,TIL-02,2025-10,North America,13,Baseline,v3,2025-08-12,PLN-049
FC-0018899,TIL-02,2025-10,North America,15,Uplift,,2025-08-30,PLN-037
FC-0018900,TIL-02,2025-11,North America,10,Baseline,v1,2025-09-17,PLN-005
FC-0018901,TIL-02,2025-11,North America,11,Uplift,v1,2025-10-21,PLN-009
FC-0018902,TIL-02,2025-12,North America,10,Baseline,v3,2025-11-08,PLN-051
FC-0018903,TIL-02,2026-01,North America,10,Baseline,v1,2025-11-30,PLN-003
FC-0018904,TIL-02,2026-01,North America,8,Downside,v2,2025-12-01,
FC-0018905,TIL-02,2026-02,North America,13,Baseline,v1,2026-01-02,PLN-007
FC-0018906,TIL-02,2026-02,North America,15,Uplift,v2,2026-01-17,PLN-026
FC-0018907,TIL-02,2026-03,North America,10,Baseline,v3,2026-02-02,PLN-001
FC-0018908,TIL-02,2026-04,North America,10,Baseline,,2026-02-12,PLN-058
FC-0018909,TIL-02,2026-05,North America,10,Baseline,v2,2026-03-26,PLN-011
FC-0018910,TIL-02,2026-06,North America,10,Baseline,v1,2026-05-02,PLN-013
FC-0018911,TIL-02,2026-06,North America,8,Downside,v3,2026-05-12,PLN-058
FC-0018912,TIL-02,2026-07,North America,13,Baseline,v1,2026-05-25,PLN-011
FC-0018913,TIL-02,2026-08,North America,11,Baseline,v3,2026-06-06,PLN-015
FC-0018914,TIL-02,2026-09,North America,11,Baseline,v3,2026-07-31,PLN-009
FC-0018915,TIL-02,2026-09,North America,8,Downside,v2,2026-08-13,PLN-044
FC-0018916,TIL-02,2026-10,North America,12,Baseline,v1,2026-08-13,PLN-048
FC-0018917,TIL-02,2026-10,North America,7,Downside,v3,2026-09-06,PLN-058
FC-0018918,TIL-02,2026-11,North America,12,Baseline,v2,2026-09-14,PLN-004
FC-0018919,TIL-02,2026-11,North America,16,Uplift,v1,2026-10-15,
FC-0018920,TIL-02,2026-12,North America,10,Baseline,v2,2026-10-05,PLN-026
FC-0018921,TIL-02,2026-12,North America,8,Downside,v2,2026-11-09,PLN-018
FC-0018922,TIL-02,2024-01,South America,20,Baseline,v3,2023-11-19,PLN-051
