po_id,supplier_id,part_id,plant_id,po_date,promised_date,po_qty,unit_price,po_status,po_notes
PO-0023504,SUP-10296,SC-278,P2,2025-12-03,2025-12-24,50,836.43,Closed,
PO-0023505,SUP-09488,TR-460,P3,2026-02-03,2026-02-17,500,96.5,Closed,
PO-0023506,SUP-02733,CB-221,P1,2024-12-14,2025-01-13,300,51.33,Open,
PO-0023507,SUP-04949,CH-1259,P3,2026-01-14,,1200,8.1,Closed,
PO-0023508,SUP-11791,FL-1313,P3,2025-11-17,2025-12-08,1200,,Closed,
PO-0023509,SUP-03723,TR-1231,P3,2026-04-28,2026-05-19,50,13.32,Closed,
PO-0023510,SUP-14004,CB-692,P2,2026-05-06,2026-05-27,800,10.2,Closed,
PO-0023511,SUP-10409,BR-1300,P12,2025-08-08,2025-09-07,1200,72.86,Closed,
PO-0023512,SUP-09395,CB-160,P8,2025-02-02,2025-02-16,500,18.57,Open,
PO-0023513,SUP-02404,BR-1333,P2,2025-02-23,2025-03-16,50,54.8,Closed,
PO-0023514,SUP-08414,CB-1338,P9,2025-03-13,2025-04-03,300,153.82,Partial,
PO-0023515,SUP-06721,BR-859,P1,2024-09-27,2024-11-26,300,8.33,Closed,
PO-0023516,SUP-07523,CH-801,P1,2025-06-08,2025-07-08,300,5.89,Closed,
PO-0023517,SUP-05134,BR-707,P12,2025-04-01,2025-04-15,800,104.49,Closed,
PO-0023518,SUP-07505,TR-529,P7,2024-12-02,2025-01-01,50,5.27,Partial,
PO-0023519,SUP-14082,TR-708,P4,2025-03-22,2025-05-21,100,215.52,Closed,
PO-0023520,SUP-06871,CH-460,P8,2026-02-19,2026-03-21,1200,61.65,Closed,
PO-0023521,SUP-14384,CH-796,P1,2025-09-15,2025-09-29,800,12.84,Closed,
PO-0023522,SUP-04314,FT-1301,P6,2024-07-23,2024-08-06,300,115.46,Open,
PO-0023523,SUP-13813,FL-738,P10,2024-09-11,2024-09-25,200,4.87,Open,
PO-0023524,SUP-05636,EL-143,P12,2025-02-24,2025-04-25,200,336.89,Closed,
PO-0023525,SUP-02876,ST-349,P3,2024-12-07,2025-02-05,300,9.22,Closed,
PO-0023526,SUP-07600,SC-708,P10,2024-05-11,2024-06-25,200,22.54,Open,
PO-0023527,SUP-13268,EL-312,P5,2024-07-24,2024-08-14,500,34.43,Closed,
PO-0023528,SUP-01250,FT-723,P9,2024-09-05,2024-11-04,300,14.08,Closed,
PO-0023529,SUP-06116,FL-1276,P1,2024-03-23,2024-04-13,500,13.75,Open,
PO-0023530,SUP-03987,EL-819,P8,2026-04-06,2026-06-05,800,21.27,Closed,
PO-0023531,SUP-07346,TR-827,P10,2024-10-11,2024-11-10,500,28.55,Open,
PO-0023532,SUP-14702,FL-1060,P2,2026-01-26,2026-02-25,800,59.81,Partial,
PO-0023533,SUP-09371,FT-812,P10,2024-01-12,2024-02-11,300,88.72,Closed,
PO-0023534,SUP-08142,ST-590,P1,2024-09-15,2024-11-14,200,72.63,Closed,
PO-0023535,SUP-14498,EN-1135,P6,2026-06-28,2026-08-12,1200,54.9,Closed,
PO-0023536,SUP-04573,SC-898,P2,2025-10-10,2025-12-09,100,,Late,
PO-0023537,SUP-09646,CB-470,P5,2026-07-14,2026-07-28,200,27.6,Late,
PO-0023538,SUP-05632,FL-1236,P1,2026-03-29,2026-04-19,800,55.3,Late,
PO-0023539,SUP-01965,HY-109,P12,2026-04-27,2026-05-11,300,29.03,Late,
PO-0023540,SUP-09881,EN-1327,P7,2025-06-07,2025-06-28,50,,Closed,
PO-0023541,SUP-05213,EL-780,P7,2025-01-13,2025-03-14,300,17.21,Closed,
PO-0023542,SUP-02508,EN-702,P10,2026-02-14,2026-02-28,800,63.42,Late,
PO-0023543,SUP-01718,FT-800,P3,2024-01-16,2024-02-06,500,141.85,Closed,
PO-0023544,SUP-00515,CB-1272,P5,2024-09-02,2024-10-02,500,7.57,Closed,
PO-0023545,SUP-00169,TR-1331,P9,2024-04-24,2024-05-08,800,111.78,Late,
PO-0023546,SUP-13708,CB-180,P9,2025-08-09,2025-09-23,1200,5.6,Open,
PO-0023547,SUP-00290,TR-317,P5,2024-02-05,2024-03-06,800,5.17,Closed,
PO-0023548,SUP-04837,FT-784,P7,2025-04-28,2025-05-28,200,9.92,Partial,
PO-0023549,SUP-09089,SC-224,P2,2024-08-19,2024-10-03,100,15.95,Closed,
PO-0023550,SUP-07840,BR-374,P11,2025-06-05,,50,71.31,Partial,
PO-0023551,SUP-02138,EN-179,P4,2026-07-28,2026-08-27,800,8.81,Open,
PO-0023552,SUP-05919,EN-1249,P11,2024-05-02,2024-07-01,800,9.26,Closed,
PO-0023553,SUP-04531,BR-851,P7,2024-10-31,2024-11-21,100,3.93,Closed,
PO-0023554,SUP-03346,CB-244,P9,2025-08-24,2025-09-07,50,31.09,Closed,
PO-0023555,SUP-13522,FT-1072,P11,2026-05-22,2026-06-05,50,177.6,Partial,
PO-0023556,SUP-07466,SC-1079,P12,2026-06-21,2026-07-12,100,39.48,Partial,
PO-0023557,SUP-11801,CH-1282,P10,2024-09-08,2024-09-29,500,19.78,Closed,
PO-0023558,SUP-14449,FL-1050,P1,2024-08-23,2024-09-06,50,35.31,Closed,
PO-0023559,SUP-13122,BR-785,P5,2024-02-11,2024-04-11,50,27.95,Open,
PO-0023560,SUP-12562,SC-790,P10,2026-06-09,2026-07-24,50,14.77,Partial,
PO-0023561,SUP-14220,BR-741,P9,2025-08-19,2025-10-03,1200,34.73,Late,
PO-0023562,SUP-11064,TR-389,P4,2024-12-24,2025-01-07,500,19.45,Closed,
PO-0023563,SUP-12878,EN-1117,P12,2025-02-28,2025-03-30,100,2.27,Closed,
PO-0023564,SUP-06289,BR-182,P4,2025-05-25,2025-06-15,500,68.14,Open,
PO-0023565,SUP-02460,CH-833,P10,2025-10-09,2025-11-08,500,7.38,Closed,
PO-0023566,SUP-14055,CB-1013,P5,2024-10-12,2024-11-11,100,56.62,Closed,
PO-0023567,SUP-02762,FT-792,P10,2024-08-31,2024-09-14,800,5.99,Open,
PO-0023568,SUP-10591,BR-1298,P9,2024-03-27,2024-04-17,800,7.6,Closed,
PO-0023569,SUP-10214,TR-564,P9,2025-10-06,2025-11-20,500,24.13,Closed,
PO-0023570,SUP-12965,CB-1015,P7,2024-01-09,2024-01-23,800,,Closed,
PO-0023571,SUP-10234,HY-1323,P6,2025-01-09,2025-02-08,100,116.28,Partial,
PO-0023572,SUP-10202,CH-818,P11,2025-05-06,2025-06-05,1200,13.04,Closed,
PO-0023573,SUP-07461,CB-404,P7,2026-08-26,2026-10-10,200,49.19,Closed,
PO-0023574,SUP-02396,ST-115,P2,2025-12-24,2026-02-22,200,,Late,
PO-0023575,SUP-03196,EC-1251,P11,2024-10-02,2024-10-23,800,103.95,Cancelled,
PO-0023576,SUP-06279,FT-1069,P7,2024-07-13,2024-08-12,500,2.57,Closed,
PO-0023577,SUP-14983,FT-299,P6,2025-01-17,2025-02-07,300,75.14,Closed,
PO-0023578,SUP-11692,HY-1229,P3,2026-01-21,2026-02-20,500,17.49,Partial,
PO-0023579,SUP-04020,FT-184,P9,2025-09-05,2025-09-26,500,19.67,Partial,
PO-0023580,SUP-06758,CH-333,P2,2026-05-14,2026-06-13,50,11.41,Closed,
PO-0023581,SUP-06045,TR-1287,P7,2025-06-28,2025-07-12,1200,12.29,Open,
PO-0023582,SUP-09901,CB-840,P8,2026-08-17,2026-08-31,200,100.0,Closed,
PO-0023583,SUP-10735,HY-614,P12,2026-02-02,2026-02-16,200,22.4,Closed,
PO-0023584,SUP-09374,HY-719,P4,2024-03-03,2024-03-24,1200,14.99,Partial,
PO-0023585,SUP-05675,TR-131,P11,2024-05-02,2024-05-16,500,29.99,Closed,
PO-0023586,SUP-10980,FT-887,P7,2024-10-29,2024-12-28,300,150.03,Partial,
PO-0023587,SUP-12754,EL-382,P11,2024-09-27,2024-10-27,50,22.4,Closed,
PO-0023588,SUP-09194,SC-542,P3,2024-08-11,2024-09-01,100,5.34,Closed,
PO-0023589,SUP-06491,FL-1122,P12,2024-11-13,2025-01-12,500,41.91,Closed,
PO-0023590,SUP-06486,SC-352,P9,2025-09-23,2025-11-07,1200,3.3,Closed,
PO-0023591,SUP-07219,SC-891,P2,2025-07-20,2025-08-19,50,19.69,Open,
PO-0023592,SUP-09955,FT-332,P1,2025-11-12,2025-11-26,1200,5.41,Closed,
PO-0023593,SUP-02103,CB-1008,P3,2024-09-05,2024-09-19,100,3.85,Closed,
PO-0023594,SUP-12468,BR-407,P3,2025-12-20,2026-01-03,500,7.79,Closed,
PO-0023595,SUP-02827,FT-589,P11,2025-07-28,2025-09-11,200,23.14,Partial,
PO-0023596,SUP-06699,HY-1255,P5,2026-08-12,2026-10-11,100,6.21,Closed,
PO-0023597,SUP-00738,FT-1162,P4,2025-06-11,2025-08-10,1200,14.41,Closed,
PO-0023598,SUP-13366,EC-474,P11,2024-04-15,2024-05-30,1200,31.3,Cancelled,
PO-0023599,SUP-13894,BR-1193,P3,2024-04-07,2024-04-21,300,67.12,Closed,
PO-0023600,SUP-11429,TR-315,P5,2026-07-26,2026-08-25,500,77.06,Closed,
PO-0023601,SUP-04189,ST-952,P5,2024-07-11,2024-07-25,200,63.07,Partial,
PO-0023602,SUP-00209,SC-515,P6,2025-10-25,2025-11-08,500,238.06,Closed,
PO-0023603,SUP-02002,TR-820,P7,2025-03-09,2025-05-08,800,28.15,Closed,
PO-0023604,SUP-02767,FT-681,P10,2026-03-28,2026-04-11,800,28.12,Closed,
PO-0023605,SUP-10052,CB-329,P5,2024-07-09,2024-08-23,200,19.27,Closed,
PO-0023606,SUP-08818,FT-508,P8,2024-12-12,2025-01-02,1200,12.06,Open,
PO-0023607,SUP-09001,CH-634,P5,2024-01-31,2024-02-21,500,20.07,Open,
PO-0023608,SUP-06188,SC-705,P1,2025-05-26,2025-07-10,300,112.03,Closed,
PO-0023609,SUP-02034,EN-326,P6,2025-07-25,2025-09-08,200,2.58,Open,
PO-0023610,SUP-04617,HY-920,P3,2026-03-05,2026-03-26,300,25.91,Open,
PO-0023611,SUP-07096,EN-391,P12,2025-10-31,2025-11-21,1200,180.25,Closed,
PO-0023612,SUP-08721,EN-274,P9,2026-08-14,2026-09-13,100,816.88,Closed,
PO-0023613,SUP-07329,EL-1281,P1,2024-02-07,2024-03-23,100,8.04,Partial,
PO-0023614,SUP-06251,SC-1267,P1,2025-12-24,2026-01-07,800,23.03,Cancelled,
PO-0023615,SUP-04330,TR-1250,P6,2026-03-13,2026-04-27,200,30.33,Closed,
PO-0023616,SUP-07308,ST-1277,P8,2024-09-11,2024-10-02,300,23.45,Late,
PO-0023617,SUP-03540,TR-447,P7,2024-09-21,2024-10-12,1200,45.17,Closed,
PO-0023618,SUP-07206,EN-1138,P8,2024-06-12,,100,38.69,Closed,
PO-0023619,SUP-05698,EN-961,P1,2024-07-14,2024-08-04,100,28.47,Closed,
PO-0023620,SUP-04116,SC-829,P12,2025-10-17,2025-10-31,100,12.47,Late,
PO-0023621,SUP-05609,SC-1218,P12,2025-11-16,2025-11-30,300,,Partial,
PO-0023622,SUP-09644,CH-518,P3,2024-01-29,2024-02-19,300,14.01,Closed,
PO-0023623,SUP-09284,FL-289,P6,2024-03-29,2024-04-19,1200,101.49,Closed,
PO-0023624,SUP-04368,CB-1151,P3,2024-03-21,2024-05-20,500,98.94,Cancelled,
PO-0023625,SUP-06400,EN-381,P6,2025-10-25,2025-12-09,100,36.34,Open,
PO-0023626,SUP-03309,EN-1207,P3,2024-12-15,2025-01-05,200,45.18,Late,
PO-0023627,SUP-08091,EL-165,P11,2025-09-06,2025-09-20,500,21.25,Closed,
PO-0023628,SUP-12899,EL-408,P10,2025-01-16,2025-03-02,300,30.04,Closed,
PO-0023629,SUP-08938,TR-1142,P10,2024-04-16,2024-05-31,500,44.15,Closed,
PO-0023630,SUP-07898,TR-468,P10,2025-12-05,2025-12-19,200,11.63,Closed,
PO-0023631,SUP-00424,FT-476,P7,2025-12-23,2026-02-06,300,140.73,Closed,
PO-0023632,SUP-14185,EN-425,P11,2024-10-08,2024-10-22,500,9.12,Closed,
PO-0023633,SUP-03609,CB-919,P11,2025-07-15,2025-08-14,800,20.73,Closed,
PO-0023634,SUP-10482,FT-411,P1,2025-01-01,2025-03-02,500,115.2,Closed,
PO-0023635,SUP-11918,FL-949,P2,2025-11-26,2026-01-10,200,7.03,Open,
PO-0023636,SUP-00387,SC-281,P7,2024-01-21,2024-02-11,300,8.77,Closed,
PO-0023637,SUP-08042,ST-997,P9,2024-11-23,2025-01-22,500,30.25,Partial,
PO-0023638,SUP-01603,ST-1336,P6,2024-09-01,2024-09-15,50,26.54,Closed,
PO-0023639,SUP-08235,ST-1316,P8,2025-01-05,2025-03-06,100,14.87,Closed,
PO-0023640,SUP-12962,ST-836,P12,2024-05-02,2024-06-16,300,3.18,Closed,
PO-0023641,SUP-11876,SC-384,P11,2026-04-29,2026-05-29,800,,Closed,
PO-0023642,SUP-08960,EN-466,P5,2025-09-28,2025-10-19,200,9.28,Closed,
PO-0023643,SUP-00831,CH-723,P3,2025-01-20,2025-03-06,500,58.82,Closed,
PO-0023644,SUP-02401,EN-1219,P5,2026-06-06,2026-06-27,100,10.36,Closed,
PO-0023645,SUP-08208,CB-1114,P4,2024-07-30,2024-08-13,500,1.43,Late,
PO-0023646,SUP-08826,HY-830,P2,2024-09-13,2024-10-28,200,,Closed,
PO-0023647,SUP-01364,CB-1017,P11,2025-06-06,2025-07-06,200,24.15,Closed,
PO-0023648,SUP-03214,EC-685,P11,2024-04-25,2024-05-09,200,15.72,Open,
PO-0023649,SUP-11990,BR-1017,P7,2026-03-30,2026-04-13,500,125.58,Closed,
PO-0023650,SUP-06502,EN-745,P12,2025-07-28,2025-08-18,50,31.43,Closed,
PO-0023651,SUP-00603,HY-1322,P2,2026-05-03,,500,40.27,Open,
PO-0023652,SUP-06459,HY-217,P9,2025-02-24,2025-03-10,50,6.54,Cancelled,
PO-0023653,SUP-14218,ST-372,P3,2026-06-30,2026-08-29,300,6.67,Partial,
PO-0023654,SUP-13059,BR-411,P6,2025-04-16,2025-06-15,50,5.17,Late,
PO-0023655,SUP-07830,EC-1122,P5,2024-03-13,2024-04-03,100,7.08,Closed,
PO-0023656,SUP-09488,SC-443,P11,2024-05-26,2024-06-09,100,67.27,Closed,
PO-0023657,SUP-02204,FL-1343,P9,2025-04-06,2025-04-20,500,1.41,Open,
PO-0023658,SUP-00364,CH-1233,P1,2026-08-11,2026-08-25,200,41.02,Closed,
PO-0023659,SUP-13894,BR-1193,P10,2025-03-03,2025-05-02,300,66.16,Late,
PO-0023660,SUP-06466,BR-917,P1,2026-05-04,2026-06-03,50,13.42,Closed,
PO-0023661,SUP-13049,FT-402,P2,2025-02-20,,800,0.98,Open,
PO-0023662,SUP-10711,CB-1051,P2,2025-02-26,2025-03-12,800,39.64,Closed,
PO-0023663,SUP-12966,EL-224,P4,2025-08-18,2025-09-17,1200,16.24,Closed,
PO-0023664,SUP-04937,SC-423,P8,2025-07-10,2025-07-31,500,244.11,Open,
PO-0023665,SUP-05181,HY-1265,P2,2025-01-01,2025-02-15,500,13.69,Late,
PO-0023666,SUP-14699,EL-307,P4,2025-07-12,2025-09-10,500,46.75,Closed,
PO-0023667,SUP-05603,FT-680,P12,2026-08-18,2026-10-17,200,46.92,Open,
PO-0023668,SUP-04265,EC-796,P12,2024-05-30,2024-06-29,200,3.15,Closed,
PO-0023669,SUP-11622,FL-245,P1,2024-12-29,2025-02-12,300,11.85,Cancelled,
PO-0023670,SUP-10438,SC-760,P12,2025-07-31,2025-08-14,500,89.12,Closed,
PO-0023671,SUP-04701,EL-716,P10,2024-04-19,2024-05-03,200,19.64,Late,
PO-0023672,SUP-04375,HY-1010,P2,2025-04-05,2025-04-19,300,297.23,Late,
PO-0023673,SUP-09818,EN-268,P12,2024-04-23,2024-05-07,200,60.02,Open,
PO-0023674,SUP-07616,CH-831,P9,2024-09-08,2024-10-23,100,4.84,Closed,
PO-0023675,SUP-01746,EN-1321,P2,2024-06-23,2024-08-07,500,,Late,
PO-0023676,SUP-04912,EL-280,P11,2024-11-20,2024-12-04,50,52.71,Open,
PO-0023677,SUP-03154,EL-1280,P12,2025-06-15,2025-06-29,500,44.86,Closed,
PO-0023678,SUP-02339,EC-1143,P6,2025-01-21,2025-03-22,100,15.38,Closed,
PO-0023679,SUP-06158,TR-1323,P3,2024-05-04,2024-06-18,500,39.73,Cancelled,
PO-0023680,SUP-05516,FT-1181,P10,2024-05-10,2024-06-09,1200,20.09,Closed,
PO-0023681,SUP-07320,FL-976,P11,2025-08-13,2025-08-27,800,3.57,Closed,
PO-0023682,SUP-14001,EC-1055,P9,2024-12-15,2025-02-13,100,36.81,Open,
PO-0023683,SUP-07509,TR-654,P12,2024-08-11,2024-09-01,50,1.63,Closed,
PO-0023684,SUP-02864,ST-1113,P12,2024-09-07,2024-11-06,300,176.7,Open,
PO-0023685,SUP-09470,EN-1123,P4,2025-04-17,2025-05-08,50,229.6,Late,
PO-0023686,SUP-09142,EN-1189,P4,2024-08-24,2024-09-14,200,105.6,Open,
PO-0023687,SUP-03131,FT-189,P4,2025-06-15,2025-08-14,100,27.28,Closed,
PO-0023688,SUP-08528,EL-414,P3,2025-05-18,2025-06-17,100,,Closed,
PO-0023689,SUP-07392,ST-1241,P2,2024-12-24,2025-02-22,1200,154.14,Closed,
PO-0023690,SUP-06582,FT-932,P2,2024-06-11,2024-07-11,800,17.11,Closed,
PO-0023691,SUP-07312,HY-691,P11,2025-08-18,2025-10-02,50,5.16,Open,
PO-0023692,SUP-06728,EL-926,P9,2025-05-04,2025-06-18,50,3.05,Late,
PO-0023693,SUP-02329,FL-318,P1,2024-03-05,2024-04-19,500,9.18,Open,
PO-0023694,SUP-11515,EL-1213,P2,2026-04-29,2026-05-20,200,13.07,Closed,
PO-0023695,SUP-01798,EL-1102,P4,2025-08-02,2025-08-23,500,14.65,Late,
PO-0023696,SUP-14627,EL-411,P11,2025-01-14,,1200,53.74,Closed,
PO-0023697,SUP-02561,SC-934,P10,2026-06-05,2026-07-05,100,17.65,Open,
PO-0023698,SUP-08756,HY-258,P8,2025-09-23,2025-11-22,50,6.29,Open,
PO-0023699,SUP-07817,HY-1151,P8,2024-03-02,2024-04-16,50,37.47,Cancelled,
PO-0023700,SUP-12938,SC-668,P5,2025-05-04,2025-06-03,300,26.66,Closed,
PO-0023701,SUP-11870,BR-1021,P3,2024-08-25,2024-09-08,1200,15.81,Cancelled,
PO-0023702,SUP-11429,CB-206,P6,2025-10-17,2025-11-07,500,41.16,Open,
PO-0023703,SUP-04494,ST-503,P10,2026-06-02,2026-08-01,200,56.07,Closed,
PO-0023704,SUP-07215,SC-531,P11,2024-01-16,2024-01-30,300,1.4,Cancelled,
PO-0023705,SUP-02933,EC-600,P12,2024-07-21,2024-09-19,200,8.23,Closed,
PO-0023706,SUP-12836,ST-862,P9,2024-06-16,2024-07-31,100,88.92,Closed,
PO-0023707,SUP-09444,EN-1009,P5,2026-08-14,2026-09-04,800,24.24,Late,
PO-0023708,SUP-10373,EC-869,P8,2025-09-03,2025-10-03,50,116.73,Partial,
PO-0023709,SUP-07658,EL-273,P3,2024-08-01,2024-09-30,500,13.42,Late,
PO-0023710,SUP-14642,SC-1001,P12,2026-03-03,2026-03-17,50,8.49,Closed,
PO-0023711,SUP-09741,FT-187,P6,2025-02-07,2025-03-09,300,,Open,
PO-0023712,SUP-06950,EN-953,P5,2026-01-03,2026-02-02,200,26.47,Closed,
PO-0023713,SUP-06008,HY-330,P10,2026-05-18,2026-06-08,100,13.46,Partial,
PO-0023714,SUP-13404,FL-1200,P10,2024-02-23,2024-03-15,200,68.37,Open,
PO-0023715,SUP-06384,TR-503,P7,2025-09-20,2025-11-19,500,32.95,Late,
PO-0023716,SUP-09680,FL-1139,P11,2024-11-04,2024-11-18,100,6.04,Partial,
PO-0023717,SUP-08605,SC-986,P9,2026-03-07,2026-04-21,300,30.89,Closed,
PO-0023718,SUP-11532,SC-956,P8,2026-04-06,2026-05-21,50,45.19,Closed,
PO-0023719,SUP-14153,FT-846,P12,2024-09-21,2024-10-12,300,121.32,Closed,
PO-0023720,SUP-10866,TR-900,P7,2025-11-23,2025-12-14,500,173.18,Open,
PO-0023721,SUP-11998,FL-808,P5,2026-08-26,2026-10-25,800,14.15,Partial,
PO-0023722,SUP-10278,FT-656,P5,2024-10-22,2024-11-21,300,43.54,Closed,
PO-0023723,SUP-01261,TR-997,P1,2025-07-25,2025-08-15,300,214.6,Partial,
PO-0023724,SUP-05536,EC-531,P8,2025-07-31,2025-08-30,300,11.67,Closed,
PO-0023725,SUP-03032,EL-1080,P4,2025-01-18,2025-03-04,300,8.57,Open,
PO-0023726,SUP-00441,HY-477,P4,2025-05-09,2025-07-08,100,33.41,Closed,
PO-0023727,SUP-13690,CB-924,P11,2026-07-15,2026-09-13,100,19.97,Closed,
PO-0023728,SUP-07132,BR-628,P3,2026-06-18,2026-08-17,100,54.12,Closed,
PO-0023729,SUP-04156,TR-1076,P12,2024-04-18,2024-06-02,200,17.8,Closed,
PO-0023730,SUP-01160,SC-1251,P5,2025-04-30,2025-06-14,500,119.39,Late,
PO-0023731,SUP-05535,TR-210,P7,2026-07-10,2026-09-08,100,101.28,Closed,
PO-0023732,SUP-03898,EC-318,P7,2025-12-16,2025-12-30,800,23.03,Late,
PO-0023733,SUP-06828,EC-449,P1,2024-12-04,2024-12-25,300,,Closed,
PO-0023734,SUP-08043,SC-1249,P12,2026-07-19,2026-09-02,1200,34.11,Closed,
PO-0023735,SUP-06040,SC-604,P7,2024-10-31,2024-11-30,500,6.84,Cancelled,
PO-0023736,SUP-02356,EC-1016,P4,2025-12-17,2026-02-15,500,13.01,Closed,
PO-0023737,SUP-06753,TR-885,P12,2025-02-17,2025-03-03,50,,Closed,
PO-0023738,SUP-06426,ST-517,P1,2026-08-21,2026-09-04,100,7.26,Closed,
PO-0023739,SUP-07496,EL-984,P10,2024-01-05,2024-02-19,800,34.97,Partial,
PO-0023740,SUP-00218,EC-997,P8,2025-11-05,2026-01-04,200,12.38,Cancelled,
PO-0023741,SUP-13500,EC-358,P1,2025-11-24,2025-12-24,800,100.51,Closed,
PO-0023742,SUP-10504,CB-1156,P12,2025-03-05,2025-05-04,800,43.52,Late,
PO-0023743,SUP-00848,CB-1012,P11,2024-06-23,2024-07-07,500,96.07,Closed,
PO-0023744,SUP-12543,HY-699,P8,2024-12-04,2025-01-03,500,,Closed,
PO-0023745,SUP-00372,BR-1003,P2,2024-06-06,2024-06-20,800,,Open,
PO-0023746,SUP-07935,HY-467,P5,2025-01-08,2025-02-07,100,,Closed,
PO-0023747,SUP-06986,SC-124,P2,2025-12-23,2026-02-21,50,36.26,Closed,
PO-0023748,SUP-08261,BR-671,P12,2024-01-05,2024-03-05,200,,Closed,
PO-0023749,SUP-05503,CB-123,P6,2024-01-29,2024-02-28,50,155.48,Closed,
PO-0023750,SUP-08848,SC-786,P7,2024-09-13,2024-10-04,300,7.96,Closed,
PO-0023751,SUP-04909,SC-1269,P10,2024-12-04,2025-01-03,300,18.6,Open,
PO-0023752,SUP-07327,EC-1247,P11,2025-09-04,2025-10-04,50,20.24,Closed,
PO-0023753,SUP-06013,HY-1202,P5,2024-06-06,2024-06-27,1200,6.79,Closed,
PO-0023754,SUP-06769,FT-1062,P11,2025-08-06,2025-10-05,500,119.21,Closed,
PO-0023755,SUP-04419,TR-359,P11,2025-03-14,2025-03-28,100,19.32,Open,
PO-0023756,SUP-06912,SC-1080,P8,2024-04-03,2024-05-03,300,15.42,Closed,
PO-0023757,SUP-14456,EC-569,P12,2025-12-20,2026-02-03,50,116.39,Closed,
PO-0023758,SUP-02915,ST-422,P1,2025-11-02,2025-12-17,300,19.2,Open,
PO-0023759,SUP-08289,TR-574,P7,2024-10-08,2024-11-07,100,24.1,Closed,
PO-0023760,SUP-11837,EN-880,P5,2025-03-11,2025-04-10,50,40.04,Closed,
PO-0023761,SUP-09901,CB-840,P12,2025-02-09,2025-03-26,100,90.12,Open,
PO-0023762,SUP-04454,FL-1324,P4,2026-05-30,2026-07-29,300,4.51,Open,
PO-0023763,SUP-14019,SC-1295,P5,2026-08-26,2026-09-25,1200,27.67,Closed,
PO-0023764,SUP-09857,CB-1149,P12,2025-09-02,2025-10-17,200,11.07,Open,
PO-0023765,SUP-00860,HY-674,P9,2025-03-07,2025-03-21,1200,16.86,Closed,
PO-0023766,SUP-12966,ST-558,P10,2024-01-31,2024-02-14,100,38.99,Closed,
PO-0023767,SUP-12159,EN-397,P5,2025-09-23,,300,8.78,Cancelled,
PO-0023768,SUP-11644,EN-981,P1,2025-08-22,2025-10-06,50,2.62,Late,
PO-0023769,SUP-09424,ST-527,P3,2024-10-17,2024-10-31,500,59.94,Closed,
PO-0023770,SUP-09917,EL-701,P7,2025-09-12,2025-10-12,800,15.2,Closed,
PO-0023771,SUP-07573,SC-1080,P11,2026-06-23,2026-07-07,1200,13.67,Open,
PO-0023772,SUP-00808,CB-114,P6,2024-05-28,2024-07-27,200,46.01,Open,
PO-0023773,SUP-08262,EL-768,P5,2026-05-01,2026-06-15,300,9.57,Open,
PO-0023774,SUP-00574,EL-597,P8,2025-04-12,2025-06-11,800,58.0,Closed,
PO-0023775,SUP-05652,FL-748,P8,2024-11-01,2024-12-01,100,16.53,Closed,
PO-0023776,SUP-10852,CB-1048,P3,2025-10-10,2025-10-31,1200,25.32,Closed,
PO-0023777,SUP-13589,CH-471,P10,2025-11-14,2026-01-13,1200,,Closed,
PO-0023778,SUP-13134,EL-558,P12,2026-06-15,2026-07-06,300,15.76,Open,
PO-0023779,SUP-04758,TR-922,P8,2025-02-04,2025-02-25,50,18.12,Open,
PO-0023780,SUP-01497,EL-269,P11,2026-01-21,2026-02-11,500,5.33,Open,
PO-0023781,SUP-12555,CH-1271,P11,2025-07-22,2025-08-05,1200,17.4,Closed,
PO-0023782,SUP-11957,FL-876,P6,2024-05-22,2024-07-06,50,73.27,Closed,
PO-0023783,SUP-01364,CB-1017,P12,2026-07-07,2026-07-21,200,23.67,Late,
PO-0023784,SUP-07703,ST-1124,P4,2026-05-27,2026-06-10,100,43.72,Late,
PO-0023785,SUP-03149,FT-1093,P11,2025-09-27,2025-11-26,100,13.07,Closed,
PO-0023786,SUP-04385,SC-469,P5,2025-11-08,2025-11-22,200,5.8,Closed,
PO-0023787,SUP-13767,EL-604,P7,2026-03-02,2026-04-01,200,3.74,Closed,
PO-0023788,SUP-14348,FT-1214,P4,2026-03-07,2026-05-06,1200,27.48,Closed,
PO-0023789,SUP-14988,EN-1045,P4,2024-10-29,2024-11-12,300,25.05,Closed,
PO-0023790,SUP-02343,EL-1285,P8,2025-04-03,2025-04-17,300,15.7,Closed,
PO-0023791,SUP-06059,ST-223,P7,2024-05-03,2024-07-02,200,27.63,Closed,
PO-0023792,SUP-01130,FT-425,P12,2024-05-26,2024-07-10,200,18.57,Closed,
PO-0023793,SUP-14599,BR-586,P3,2024-06-07,2024-07-07,500,24.53,Closed,
PO-0023794,SUP-01959,CB-849,P8,2025-10-28,2025-11-11,200,2.68,Closed,
PO-0023795,SUP-03573,FL-151,P10,2024-10-12,2024-10-26,500,33.01,Late,
PO-0023796,SUP-14214,EN-841,P4,2026-03-29,2026-05-28,200,50.95,Closed,
PO-0023797,SUP-07781,SC-508,P6,2024-05-16,2024-06-06,300,87.27,Open,
PO-0023798,SUP-00396,CB-511,P9,2025-10-12,2025-12-11,500,41.41,Late,
PO-0023799,SUP-12713,BR-889,P7,2024-08-27,2024-09-26,1200,14.75,Open,
PO-0023800,SUP-02147,ST-478,P11,2024-09-20,2024-10-20,300,10.4,Cancelled,
