part_id,part_name,part_category,unit_of_measure,unit_cost,lead_time_days,safety_stock_qty,is_critical,min_order_qty,part_status,weight_kg,part_notes
EC-1015,Engine Control Unit 1015,Electronic Control Unit,EA,32.78,21.0,150,False,10.0,Active,0.45,
EC-1016,Telematics Gateway Module 1016,Electronic Control Unit,EA,13.41,90.0,75,False,10.0,Active,0.3,
EC-1017,Display Control Unit 1017,Electronic Control Unit,EA,28.58,7.0,300,False,,Active,2.45,
EC-1018,Body Control Module 1018,Electronic Control Unit,EA,12.36,7.0,75,False,5.0,Active,1.24,
EC-1019,CAN Bus Node 1019,Electronic Control Unit,EA,9.64,14.0,50,False,100.0,Active,1.4,
EC-1020,Body Control Module 1020,Electronic Control Unit,EA,14.44,14.0,150,False,10.0,Active,13.16,
EC-1021,Display Control Unit 1021,Electronic Control Unit,EA,53.78,7.0,50,False,,Active,4.76,
EC-1022,Display Control Unit 1022,Electronic Control Unit,EA,3.08,7.0,200,False,100.0,Active,2.93,
EC-1023,CAN Bus Node 1023,Electronic Control Unit,L,7.82,,100,False,1.0,Active,0.94,
EC-1024,Engine Control Unit 1024,Electronic Control Unit,KG,323.32,14.0,75,False,100.0,Active,0.66,
EC-1025,Display Control Unit 1025,Electronic Control Unit,KG,32.72,,50,False,1.0,Active,7.6,
EC-1026,Display Control Unit 1026,Electronic Control Unit,M,,60.0,75,False,25.0,Active,1.51,
EC-1027,Display Control Unit 1027,Electronic Control Unit,EA,19.3,14.0,200,False,25.0,Active,56.45,
EC-1028,Transmission Control Module 1028,Electronic Control Unit,EA,147.47,28.0,25,False,5.0,Active,,
EC-1029,Engine Control Unit 1029,Electronic Control Unit,EA,17.76,,150,False,50.0,Active,0.7,
EC-1030,Body Control Module 1030,Electronic Control Unit,EA,63.51,45.0,300,False,50.0,Active,0.93,
EC-1031,Display Control Unit 1031,Electronic Control Unit,EA,39.61,45.0,50,False,100.0,Active,2.95,
EC-1032,Engine Control Unit 1032,Electronic Control Unit,EA,28.73,35.0,150,False,100.0,Active,8.42,
EC-1033,Telematics Gateway Module 1033,Electronic Control Unit,EA,49.15,21.0,300,False,5.0,Active,2.1,
EC-1034,Display Control Unit 1034,Electronic Control Unit,EA,42.99,35.0,200,False,100.0,Active,2.79,
EC-1035,Engine Control Unit 1035,Electronic Control Unit,EA,11.85,28.0,300,False,50.0,Active,5.67,
EC-1036,Telematics Gateway Module 1036,Electronic Control Unit,EA,25.02,60.0,100,False,1.0,Active,10.88,
EC-1037,Body Control Module 1037,Electronic Control Unit,EA,15.81,35.0,25,False,,Active,16.46,
EC-1038,Engine Control Unit 1038,Electronic Control Unit,EA,4.02,35.0,500,False,5.0,Active,51.19,
EC-1039,CAN Bus Node 1039,Electronic Control Unit,EA,20.42,21.0,75,False,25.0,Active,2.56,
EC-1040,CAN Bus Node 1040,Electronic Control Unit,L,21.12,60.0,200,False,5.0,Active,34.27,
EC-1041,CAN Bus Node 1041,Electronic Control Unit,EA,22.56,35.0,25,False,1.0,Active,9.75,
EC-1042,Telematics Gateway Module 1042,Electronic Control Unit,EA,17.77,45.0,75,False,50.0,Active,32.47,
EC-1043,Display Control Unit 1043,Electronic Control Unit,EA,38.92,21.0,25,False,100.0,Active,2.77,
EC-1044,Engine Control Unit 1044,Electronic Control Unit,EA,7.38,60.0,150,False,10.0,Active,7.78,
EC-1045,Body Control Module 1045,Electronic Control Unit,EA,35.11,28.0,150,False,100.0,Active,0.5,
EC-1046,Transmission Control Module 1046,Electronic Control Unit,EA,26.69,35.0,100,False,100.0,NRND,6.26,
EC-1047,Display Control Unit 1047,Electronic Control Unit,EA,199.99,21.0,200,False,100.0,Active,2.78,
EC-1048,CAN Bus Node 1048,Electronic Control Unit,L,133.69,14.0,25,False,5.0,Active,1.97,
EC-1049,Display Control Unit 1049,Electronic Control Unit,EA,19.75,28.0,150,False,5.0,Active,0.15,
EC-1050,Body Control Module 1050,Electronic Control Unit,EA,22.83,75.0,150,False,1.0,Active,0.39,
EC-1051,Engine Control Unit 1051,Electronic Control Unit,EA,24.13,21.0,200,False,1.0,Active,5.46,
EC-1052,Transmission Control Module 1052,Electronic Control Unit,EA,,7.0,50,False,50.0,Active,7.97,
EC-1053,Body Control Module 1053,Electronic Control Unit,EA,13.08,28.0,75,False,100.0,Active,0.57,
EC-1054,Telematics Gateway Module 1054,Electronic Control Unit,EA,5.21,14.0,500,False,50.0,Active,5.81,
EC-1055,Telematics Gateway Module 1055,Electronic Control Unit,EA,34.59,28.0,200,False,50.0,Active,1.07,
EC-1056,Transmission Control Module 1056,Electronic Control Unit,EA,,28.0,150,False,,Active,0.73,
EC-1057,Body Control Module 1057,Electronic Control Unit,EA,20.59,60.0,25,False,50.0,Active,3.46,
EC-1058,CAN Bus Node 1058,Electronic Control Unit,M,101.61,14.0,75,False,50.0,New,0.44,
EC-1059,Telematics Gateway Module 1059,Electronic Control Unit,EA,2.63,7.0,100,False,50.0,Active,1.35,
EC-1060,Display Control Unit 1060,Electronic Control Unit,EA,,28.0,100,False,5.0,Active,11.89,
EC-1061,Telematics Gateway Module 1061,Electronic Control Unit,L,72.08,21.0,25,False,10.0,Active,1.65,
EC-1062,Engine Control Unit 1062,Electronic Control Unit,EA,50.62,28.0,50,False,10.0,Active,0.38,
EC-1063,Transmission Control Module 1063,Electronic Control Unit,EA,6.52,45.0,200,False,5.0,EOL,0.74,
EC-1064,CAN Bus Node 1064,Electronic Control Unit,EA,24.32,14.0,100,False,50.0,Active,3.81,
EC-1065,Transmission Control Module 1065,Electronic Control Unit,EA,13.75,45.0,25,False,1.0,Active,13.6,
EC-1066,Body Control Module 1066,Electronic Control Unit,M,71.87,7.0,500,False,10.0,Active,7.78,
EC-1067,CAN Bus Node 1067,Electronic Control Unit,EA,21.68,45.0,200,False,1.0,Active,10.21,
EC-1068,CAN Bus Node 1068,Electronic Control Unit,EA,175.19,21.0,50,False,10.0,Active,0.92,
EC-1069,Telematics Gateway Module 1069,Electronic Control Unit,EA,31.17,21.0,100,False,50.0,Active,4.39,
EC-1070,Body Control Module 1070,Electronic Control Unit,KG,18.59,60.0,50,False,100.0,NRND,70.59,
EC-1071,Display Control Unit 1071,Electronic Control Unit,KG,35.02,14.0,25,False,10.0,Active,0.28,
EC-1072,CAN Bus Node 1072,Electronic Control Unit,EA,21.36,75.0,75,True,100.0,Active,1.25,
EC-1073,Transmission Control Module 1073,Electronic Control Unit,EA,12.28,45.0,50,False,1.0,EOL,1.34,
EC-1074,Body Control Module 1074,Electronic Control Unit,L,6.59,14.0,100,False,5.0,Active,,
EC-1075,CAN Bus Node 1075,Electronic Control Unit,EA,17.99,14.0,200,False,,Active,4.41,
EC-1076,Body Control Module 1076,Electronic Control Unit,KG,8.23,14.0,150,False,25.0,Active,2.4,
EC-1077,Display Control Unit 1077,Electronic Control Unit,EA,51.08,90.0,100,False,1.0,Active,0.58,
EC-1078,Engine Control Unit 1078,Electronic Control Unit,EA,12.44,,100,False,10.0,Active,17.36,
EC-1079,CAN Bus Node 1079,Electronic Control Unit,EA,43.51,21.0,200,False,25.0,Active,0.69,
EC-1080,Display Control Unit 1080,Electronic Control Unit,EA,17.13,35.0,300,False,10.0,Active,2.63,
EC-1081,Display Control Unit 1081,Electronic Control Unit,EA,23.38,28.0,25,False,50.0,Active,2.07,
EC-1082,Display Control Unit 1082,Electronic Control Unit,EA,6.04,14.0,300,False,10.0,Active,1.47,
EC-1083,Telematics Gateway Module 1083,Electronic Control Unit,EA,14.15,14.0,100,True,10.0,Active,4.16,
EC-1084,CAN Bus Node 1084,Electronic Control Unit,EA,12.1,35.0,150,False,25.0,Active,0.31,
EC-1085,Transmission Control Module 1085,Electronic Control Unit,EA,21.82,28.0,25,False,25.0,Active,5.22,
EC-1086,Telematics Gateway Module 1086,Electronic Control Unit,EA,22.62,7.0,75,False,100.0,Active,17.0,
EC-1087,CAN Bus Node 1087,Electronic Control Unit,EA,113.91,60.0,50,False,10.0,New,0.43,
EC-1088,Telematics Gateway Module 1088,Electronic Control Unit,L,7.52,,200,False,5.0,New,1.25,
EC-1089,CAN Bus Node 1089,Electronic Control Unit,EA,42.11,,200,False,50.0,Active,1.18,
EC-1090,Telematics Gateway Module 1090,Electronic Control Unit,KG,36.84,75.0,25,False,25.0,Active,1.9,
EC-1091,Body Control Module 1091,Electronic Control Unit,KG,315.27,28.0,500,False,,New,0.84,
EC-1092,Transmission Control Module 1092,Electronic Control Unit,EA,14.39,90.0,25,False,50.0,EOL,4.86,
EC-1093,CAN Bus Node 1093,Electronic Control Unit,EA,6.63,45.0,500,False,100.0,Active,2.53,
EC-1094,Body Control Module 1094,Electronic Control Unit,EA,4.12,,50,False,,Active,0.9,
EC-1095,Telematics Gateway Module 1095,Electronic Control Unit,EA,12.16,21.0,200,False,1.0,Active,2.93,
EC-1096,Telematics Gateway Module 1096,Electronic Control Unit,EA,31.46,21.0,150,False,50.0,Active,1.08,
EC-1097,Body Control Module 1097,Electronic Control Unit,EA,36.8,90.0,100,False,1.0,NRND,1.89,
EC-1098,Telematics Gateway Module 1098,Electronic Control Unit,EA,13.07,45.0,500,False,25.0,Active,1.3,
EC-1099,Telematics Gateway Module 1099,Electronic Control Unit,EA,22.23,21.0,150,False,25.0,Active,0.74,
EC-1100,Display Control Unit 1100,Electronic Control Unit,EA,66.74,35.0,25,False,50.0,Active,15.71,
EC-1101,Engine Control Unit 1101,Electronic Control Unit,EA,32.86,21.0,100,False,100.0,Active,2.82,
EC-1102,Engine Control Unit 1102,Electronic Control Unit,L,16.17,14.0,50,True,50.0,Active,0.7,
EC-1103,Engine Control Unit 1103,Electronic Control Unit,EA,13.29,21.0,50,False,50.0,Active,0.68,
EC-1104,CAN Bus Node 1104,Electronic Control Unit,EA,10.4,28.0,500,False,5.0,Active,,
EC-1105,Transmission Control Module 1105,Electronic Control Unit,EA,16.05,14.0,500,False,100.0,New,2.95,
EC-1106,Transmission Control Module 1106,Electronic Control Unit,EA,10.52,14.0,25,False,1.0,Active,2.16,
EC-1107,Engine Control Unit 1107,Electronic Control Unit,EA,13.52,75.0,25,False,10.0,Active,0.68,
EC-1108,CAN Bus Node 1108,Electronic Control Unit,EA,,21.0,100,False,100.0,Active,5.7,
EC-1109,Engine Control Unit 1109,Electronic Control Unit,KG,8.59,75.0,300,False,25.0,Active,65.05,
EC-1110,Display Control Unit 1110,Electronic Control Unit,EA,10.4,35.0,25,False,25.0,New,2.02,
EC-1111,CAN Bus Node 1111,Electronic Control Unit,EA,83.97,60.0,100,False,10.0,Active,0.41,
EC-1112,Display Control Unit 1112,Electronic Control Unit,EA,48.84,14.0,75,False,25.0,Active,2.6,
EC-1113,Body Control Module 1113,Electronic Control Unit,EA,22.65,14.0,50,False,10.0,Active,4.15,
EC-1114,Transmission Control Module 1114,Electronic Control Unit,M,182.56,35.0,500,True,25.0,Active,5.03,
EC-1115,CAN Bus Node 1115,Electronic Control Unit,KG,135.07,14.0,500,False,25.0,Active,5.91,
EC-1116,Transmission Control Module 1116,Electronic Control Unit,EA,24.92,45.0,100,False,100.0,Active,4.61,
EC-1117,Engine Control Unit 1117,Electronic Control Unit,EA,65.4,35.0,25,False,5.0,Active,0.78,
EC-1118,Transmission Control Module 1118,Electronic Control Unit,EA,14.3,7.0,150,False,25.0,Active,1.28,
EC-1119,CAN Bus Node 1119,Electronic Control Unit,KG,8.36,14.0,75,False,5.0,Active,11.49,
EC-1120,Display Control Unit 1120,Electronic Control Unit,EA,16.45,7.0,500,False,1.0,NRND,1.24,
EC-1121,Display Control Unit 1121,Electronic Control Unit,EA,123.07,75.0,300,False,10.0,New,7.26,
EC-1122,Engine Control Unit 1122,Electronic Control Unit,EA,7.37,45.0,75,False,5.0,NRND,2.32,
EC-1123,Engine Control Unit 1123,Electronic Control Unit,EA,27.91,45.0,150,False,25.0,Active,0.89,
EC-1124,Telematics Gateway Module 1124,Electronic Control Unit,EA,61.61,21.0,150,False,25.0,Active,0.18,
EC-1125,Body Control Module 1125,Electronic Control Unit,EA,5.4,,25,False,25.0,Active,12.4,
EC-1126,Engine Control Unit 1126,Electronic Control Unit,EA,84.67,28.0,500,False,50.0,Active,2.24,
EC-1127,Engine Control Unit 1127,Electronic Control Unit,L,14.51,35.0,300,False,1.0,Active,0.77,
EC-1128,CAN Bus Node 1128,Electronic Control Unit,EA,45.48,45.0,200,False,50.0,Active,5.4,
EC-1129,Engine Control Unit 1129,Electronic Control Unit,EA,28.28,7.0,75,False,10.0,Active,4.76,
EC-1130,Display Control Unit 1130,Electronic Control Unit,EA,42.24,7.0,25,False,50.0,Active,10.74,
EC-1131,Body Control Module 1131,Electronic Control Unit,EA,13.24,14.0,300,True,50.0,Active,2.52,
EC-1132,Telematics Gateway Module 1132,Electronic Control Unit,EA,26.45,14.0,50,True,5.0,Active,0.71,
EC-1133,CAN Bus Node 1133,Electronic Control Unit,EA,64.65,7.0,150,False,5.0,New,3.01,
EC-1134,Engine Control Unit 1134,Electronic Control Unit,EA,23.06,28.0,50,False,50.0,Active,3.7,
EC-1135,Transmission Control Module 1135,Electronic Control Unit,EA,76.59,60.0,100,False,50.0,Active,0.25,
EC-1136,Body Control Module 1136,Electronic Control Unit,KG,27.38,28.0,100,False,100.0,New,,
EC-1137,Engine Control Unit 1137,Electronic Control Unit,EA,7.72,35.0,75,False,5.0,Active,4.2,
EC-1138,CAN Bus Node 1138,Electronic Control Unit,KG,24.44,35.0,150,False,50.0,Active,1.15,
EC-1139,Display Control Unit 1139,Electronic Control Unit,EA,14.4,60.0,75,False,5.0,Active,0.69,
EC-1140,Display Control Unit 1140,Electronic Control Unit,EA,109.7,14.0,100,False,1.0,Active,3.21,
EC-1141,Transmission Control Module 1141,Electronic Control Unit,EA,42.8,28.0,25,False,5.0,Active,16.97,
EC-1142,CAN Bus Node 1142,Electronic Control Unit,EA,4.66,14.0,300,False,25.0,Active,0.76,
EC-1143,Telematics Gateway Module 1143,Electronic Control Unit,EA,16.56,7.0,25,False,25.0,Active,1.19,
EC-1144,Telematics Gateway Module 1144,Electronic Control Unit,KG,118.4,21.0,150,False,50.0,Active,1.53,
EC-1145,Transmission Control Module 1145,Electronic Control Unit,EA,30.23,,150,False,25.0,Active,0.51,
EC-1146,Transmission Control Module 1146,Electronic Control Unit,EA,81.97,14.0,25,False,1.0,Active,0.2,
EC-1147,Body Control Module 1147,Electronic Control Unit,M,6.69,45.0,300,False,100.0,New,2.26,
EC-1148,Display Control Unit 1148,Electronic Control Unit,EA,41.84,45.0,150,False,5.0,New,5.49,
EC-1149,Display Control Unit 1149,Electronic Control Unit,EA,73.12,45.0,150,False,100.0,Active,5.05,
EC-1150,CAN Bus Node 1150,Electronic Control Unit,EA,15.9,35.0,100,False,100.0,Active,1.74,
EC-1151,Body Control Module 1151,Electronic Control Unit,KG,33.53,7.0,150,False,10.0,Active,0.97,
EC-1152,Transmission Control Module 1152,Electronic Control Unit,EA,28.32,28.0,100,False,100.0,Active,0.93,
EC-1153,Transmission Control Module 1153,Electronic Control Unit,L,11.19,35.0,300,False,100.0,Active,99.46,
EC-1154,CAN Bus Node 1154,Electronic Control Unit,EA,100.65,7.0,300,False,10.0,Active,5.79,
EC-1155,Transmission Control Module 1155,Electronic Control Unit,EA,11.86,28.0,150,False,1.0,Active,2.4,
EC-1156,Display Control Unit 1156,Electronic Control Unit,EA,27.67,28.0,25,False,25.0,Active,0.52,
EC-1157,Telematics Gateway Module 1157,Electronic Control Unit,EA,4.75,14.0,150,False,10.0,Active,0.52,
EC-1158,Transmission Control Module 1158,Electronic Control Unit,EA,6.54,21.0,500,False,10.0,Active,1.72,
EC-1159,Engine Control Unit 1159,Electronic Control Unit,EA,20.25,45.0,300,False,100.0,Active,1.32,
EC-1160,Telematics Gateway Module 1160,Electronic Control Unit,L,,28.0,100,False,1.0,EOL,2.29,
EC-1161,Engine Control Unit 1161,Electronic Control Unit,KG,80.32,45.0,150,False,1.0,Active,,
EC-1162,CAN Bus Node 1162,Electronic Control Unit,EA,56.82,60.0,50,False,5.0,Active,17.8,
EC-1163,CAN Bus Node 1163,Electronic Control Unit,EA,20.14,45.0,75,False,25.0,EOL,0.22,
EC-1164,Engine Control Unit 1164,Electronic Control Unit,L,33.48,60.0,100,False,50.0,Active,2.59,
EC-1165,Transmission Control Module 1165,Electronic Control Unit,L,14.44,60.0,100,False,25.0,Active,0.6,
EC-1166,Engine Control Unit 1166,Electronic Control Unit,EA,8.32,28.0,150,False,10.0,Active,0.4,
EC-1167,Transmission Control Module 1167,Electronic Control Unit,EA,17.95,14.0,300,False,50.0,Active,6.22,
EC-1168,Engine Control Unit 1168,Electronic Control Unit,EA,28.53,28.0,100,False,50.0,Active,3.96,
EC-1169,Body Control Module 1169,Electronic Control Unit,M,58.82,35.0,150,False,5.0,Active,,
EC-1170,Display Control Unit 1170,Electronic Control Unit,KG,14.21,7.0,100,False,50.0,Active,0.6,
EC-1171,Telematics Gateway Module 1171,Electronic Control Unit,EA,62.22,14.0,500,False,25.0,Active,11.45,
EC-1172,Telematics Gateway Module 1172,Electronic Control Unit,EA,114.6,28.0,75,False,25.0,Active,15.82,
EC-1173,Engine Control Unit 1173,Electronic Control Unit,EA,31.64,21.0,500,False,10.0,Active,,
EC-1174,Body Control Module 1174,Electronic Control Unit,M,45.4,75.0,500,False,100.0,Active,13.26,
EC-1175,Transmission Control Module 1175,Electronic Control Unit,EA,5.49,28.0,100,False,100.0,Active,0.33,
EC-1176,CAN Bus Node 1176,Electronic Control Unit,KG,55.02,21.0,50,False,25.0,Active,12.87,
EC-1177,CAN Bus Node 1177,Electronic Control Unit,EA,46.05,21.0,150,False,50.0,Active,1.75,
EC-1178,CAN Bus Node 1178,Electronic Control Unit,EA,103.62,14.0,25,False,5.0,Active,2.07,
EC-1179,CAN Bus Node 1179,Electronic Control Unit,EA,2.57,,300,False,50.0,Active,89.29,
EC-1180,Telematics Gateway Module 1180,Electronic Control Unit,EA,33.35,21.0,200,False,1.0,Active,3.04,
EC-1181,Display Control Unit 1181,Electronic Control Unit,KG,5.57,7.0,150,False,1.0,EOL,2.99,
EC-1182,Transmission Control Module 1182,Electronic Control Unit,L,13.09,90.0,25,False,5.0,Active,5.43,
EC-1183,Transmission Control Module 1183,Electronic Control Unit,EA,5.83,7.0,25,False,100.0,Active,20.29,
EC-1184,Telematics Gateway Module 1184,Electronic Control Unit,EA,67.38,21.0,500,False,100.0,Active,4.31,
EC-1185,Display Control Unit 1185,Electronic Control Unit,M,178.61,28.0,100,False,10.0,Active,8.97,
EC-1186,Telematics Gateway Module 1186,Electronic Control Unit,M,14.45,21.0,500,False,5.0,Active,1.79,
EC-1187,Body Control Module 1187,Electronic Control Unit,EA,30.86,75.0,300,False,10.0,Active,1.02,
EC-1188,Body Control Module 1188,Electronic Control Unit,EA,159.27,14.0,25,False,50.0,Active,0.38,
EC-1189,Telematics Gateway Module 1189,Electronic Control Unit,EA,14.31,28.0,25,False,1.0,Active,9.43,
EC-1190,Telematics Gateway Module 1190,Electronic Control Unit,EA,45.83,35.0,25,False,10.0,Active,0.63,
EC-1191,Transmission Control Module 1191,Electronic Control Unit,EA,23.35,21.0,75,False,100.0,Active,2.74,
EC-1192,Engine Control Unit 1192,Electronic Control Unit,EA,139.26,45.0,50,False,,Active,3.32,
EC-1193,Display Control Unit 1193,Electronic Control Unit,M,,45.0,300,False,1.0,New,42.14,
EC-1194,Display Control Unit 1194,Electronic Control Unit,EA,2.87,75.0,25,False,,Active,23.17,
EC-1195,CAN Bus Node 1195,Electronic Control Unit,EA,49.53,7.0,50,False,1.0,Active,0.49,
EC-1196,Display Control Unit 1196,Electronic Control Unit,EA,73.99,75.0,100,False,100.0,Active,35.54,
EC-1197,Engine Control Unit 1197,Electronic Control Unit,EA,,60.0,25,False,5.0,Active,3.74,
EC-1198,Telematics Gateway Module 1198,Electronic Control Unit,EA,148.23,14.0,50,False,1.0,Active,2.76,
EC-1199,Engine Control Unit 1199,Electronic Control Unit,KG,131.42,60.0,75,False,10.0,Active,0.39,
EC-1200,Transmission Control Module 1200,Electronic Control Unit,EA,26.09,7.0,75,False,10.0,Active,3.05,
EC-1201,Telematics Gateway Module 1201,Electronic Control Unit,EA,90.12,90.0,200,False,5.0,Active,0.63,
EC-1202,Body Control Module 1202,Electronic Control Unit,EA,106.33,21.0,500,False,10.0,New,6.66,
EC-1203,Engine Control Unit 1203,Electronic Control Unit,EA,42.52,45.0,100,False,5.0,Active,0.38,
EC-1204,Engine Control Unit 1204,Electronic Control Unit,EA,163.13,75.0,50,False,,Active,3.33,
EC-1205,Display Control Unit 1205,Electronic Control Unit,EA,17.33,35.0,75,False,100.0,New,0.78,
EC-1206,Transmission Control Module 1206,Electronic Control Unit,KG,31.49,14.0,100,False,25.0,Active,3.35,
EC-1207,Engine Control Unit 1207,Electronic Control Unit,L,11.38,,25,True,100.0,Active,6.32,
EC-1208,Telematics Gateway Module 1208,Electronic Control Unit,EA,36.39,90.0,150,False,,Active,0.34,
EC-1209,Telematics Gateway Module 1209,Electronic Control Unit,EA,5.99,14.0,300,False,10.0,Active,1.73,
EC-1210,Body Control Module 1210,Electronic Control Unit,EA,22.86,45.0,500,False,5.0,Active,10.54,
EC-1211,Engine Control Unit 1211,Electronic Control Unit,EA,6.97,7.0,100,False,10.0,Active,5.98,
EC-1212,Transmission Control Module 1212,Electronic Control Unit,EA,51.23,35.0,150,False,,EOL,1.13,
