supplier_id,supplier_name,supplier_country,supplier_region,supplier_tier,risk_rating,onboarding_date,certification_status,payment_terms,active_flag,supplier_notes
SUP-11448,Redwood Machining,China,Asia-Pacific,Tier2,Low,2023-10-06,IATF16949,Net30,False,
SUP-11449,Windsor Industries,,Asia-Pacific,Tier2,,2015-05-13,IATF16949,Net60,True,
SUP-11450,Titan Electronics,Mexico,North America,Tier2,High,2025-05-01,Not Certified,Net60,True,
SUP-11451,Vertex Assemblies,,Asia-Pacific,Tier1,Low,2023-01-31,IATF16949,Net60,True,
SUP-11452,Falcon Electronics,China,Asia-Pacific,Tier2,Low,2024-11-01,ISO9001,Net30,True,
SUP-11453,Beacon Electronics,South Korea,Asia-Pacific,Tier1,Medium,2021-06-01,ISO9001,Net45,True,
SUP-11454,Ironclad Sensor Systems,China,Asia-Pacific,Tier2,Medium-High,2022-09-19,ISO9001,Net30,True,
SUP-11455,NorthStar Hydraulics,India,Asia-Pacific,Tier3,Low,2018-04-06,IATF16949,Net30,False,
SUP-11456,NorthStar Components Group,China,Asia-Pacific,Tier1,Medium,2023-10-18,ISO9001,Net45,True,
SUP-11457,NorthStar Electronics,United States,North America,Tier2,Low,2022-01-12,ISO9001,Net45,True,
SUP-11458,Cascade Hydraulics,India,Asia-Pacific,Tier2,Low,2021-02-20,Pending,Net30,True,
SUP-11459,Compass Supply Co.,Germany,Europe,Tier2,Low,2022-05-22,Pending,Net45,False,
SUP-11460,Summit Machining,Thailand,Asia-Pacific,Tier2,Medium,2016-11-16,ISO9001,Net30,True,
SUP-11461,Crestline Manufacturing,India,Asia-Pacific,Tier2,High,2019-11-09,ISO9001,,False,
SUP-11462,Vertex Precision Components,,Europe,Tier2,Low,2021-03-11,Not Certified,Net30,True,
SUP-11463,Cascade Machining,China,Asia-Pacific,Tier1,Medium,2020-07-01,Pending,Net30,False,
SUP-11464,Cascade Supply Co.,Italy,Europe,Tier1,Medium-High,2017-10-29,ISO9001,Net45,True,
SUP-11465,Bluewater Fabrication,South Korea,Asia-Pacific,Tier2,Medium,2017-10-11,ISO9001,Net30,True,
SUP-11466,Atlas Assemblies,Poland,Europe,Tier2,Low,2021-03-04,ISO9001,Net60,True,
SUP-11467,Beacon Machining,Vietnam,Asia-Pacific,Tier1,Medium,2025-10-19,,Net60,True,
SUP-11468,NorthStar Fabrication,Canada,North America,Tier3,Low,2017-09-09,ISO9001,Net30,True,
SUP-11469,Vertex Tooling,Canada,North America,Tier1,Medium,2021-01-23,IATF16949,Net30,True,
SUP-11470,Pioneer Forge Works,India,Asia-Pacific,Tier1,,2019-11-23,IATF16949,Net60,True,
SUP-11471,Sterling Forge Works,Germany,Europe,Tier3,Low,2023-12-29,ISO9001,Net30,False,
SUP-11472,Beacon Precision Components,Turkey,Europe,Tier2,Medium-High,2023-07-07,ISO9001,Net60,True,
SUP-11473,Redwood Manufacturing,Poland,Europe,Tier2,Low,2024-11-24,IATF16949,Net45,True,
SUP-11474,Summit Tooling,United States,North America,Tier1,Low,2015-12-15,IATF16949,Net30,False,
SUP-11475,Meridian Supply Co.,United States,North America,Tier3,High,2019-01-14,IATF16949,Net60,True,
SUP-11476,Horizon Industries,United States,North America,Tier2,Medium,2022-04-09,Pending,Net30,True,
SUP-11477,Ironclad Tooling,Germany,Europe,Tier1,,2024-05-26,Not Certified,Net30,True,
SUP-11478,Bluewater Metalworks,United States,North America,Tier2,Low,2017-06-22,ISO9001,Net30,True,
SUP-11479,Union Castings,China,Asia-Pacific,Tier1,Medium,2019-08-20,,Net30,True,
SUP-11480,Horizon Castings,France,Europe,Tier1,Medium-High,2021-10-19,,,True,
SUP-11481,Falcon Hydraulics,Canada,North America,Tier2,Medium,2022-03-28,ISO9001,Net45,True,
SUP-11482,Meridian Hydraulics,Poland,Europe,Tier1,Medium,2018-02-25,ISO9001,Net30,True,
SUP-11483,Union Fabrication,Germany,Europe,Tier3,Low,2015-05-31,ISO9001,Net30,True,
SUP-11484,Harbor Hydraulics,Japan,Asia-Pacific,Tier2,Medium,2018-05-04,IATF16949,Net30,True,
SUP-11485,Atlas Assemblies,Vietnam,Asia-Pacific,Tier3,Medium,2019-02-27,ISO9001,Net60,False,
SUP-11486,Vantage Industries,South Korea,Asia-Pacific,Tier3,,2016-02-27,ISO9001,Net45,True,
SUP-11487,Granite Tooling,China,Asia-Pacific,Tier1,Low,2025-09-05,Not Certified,Net30,True,
SUP-11488,Ironclad Hydraulics,Mexico,North America,Tier2,Low,2018-06-05,IATF16949,Net45,True,
SUP-11489,Vantage Components Group,,Europe,Tier2,Medium,2019-08-22,ISO9001,Net30,True,
SUP-11490,Titan Fabrication,China,Asia-Pacific,Tier2,,2024-01-21,ISO9001,Net30,False,
SUP-11491,Summit Assemblies,Turkey,Europe,Tier2,Medium-High,2024-06-24,ISO9001,Net30,True,
SUP-11492,Compass Components Group,Thailand,Asia-Pacific,Tier1,Medium,2025-01-23,IATF16949,Net30,True,
SUP-11493,Keystone Fabrication,Mexico,North America,Tier1,Medium,2017-11-16,IATF16949,Net30,True,
SUP-11494,Sterling Electronics,Poland,Europe,Tier1,Medium-High,2022-11-19,,Net45,False,
SUP-11495,Crestline Sensor Systems,China,Asia-Pacific,Tier3,Low,2016-08-22,ISO9001,,False,
SUP-11496,Sterling Sensor Systems,Poland,Europe,Tier2,Medium,2022-01-04,ISO9001,Net60,True,
SUP-11497,Keystone Components Group,Czech Republic,Europe,Tier1,Medium,2025-09-30,ISO9001,Net45,True,
SUP-11498,Granite Electronics,Japan,Asia-Pacific,Tier2,Medium,2024-04-03,Not Certified,Net45,True,
SUP-11499,Vantage Metalworks,Mexico,North America,Tier3,High,2018-07-19,IATF16949,Net30,False,
SUP-11500,Titan Hydraulics,Thailand,Asia-Pacific,Tier3,Medium-High,2016-12-08,ISO9001,Net45,True,
SUP-11501,Sterling Metalworks,Thailand,Asia-Pacific,Tier1,Low,2019-03-28,Pending,Net60,True,
SUP-11502,Vantage Machining,Germany,Europe,Tier3,Medium,2016-02-27,Not Certified,Net30,True,
SUP-11503,Crestline Tooling,Mexico,North America,Tier1,High,2023-04-18,Not Certified,Net30,False,
SUP-11504,Sterling Supply Co.,Poland,Europe,Tier2,,2024-10-13,Pending,Net45,True,
SUP-11505,Windsor Metalworks,United States,North America,Tier1,Low,2018-11-23,ISO9001,Net30,False,
SUP-11506,Atlas Industries,Germany,Europe,Tier2,Low,2015-08-27,ISO9001,Net30,True,
SUP-11507,NorthStar Fabrication,France,Europe,Tier2,Medium-High,2023-01-06,Pending,Net30,True,
SUP-11508,Titan Electronics,Vietnam,Asia-Pacific,Tier3,Medium,2022-04-14,Not Certified,Net45,True,
SUP-11509,Compass Components Group,France,Europe,Tier1,Low,2021-03-15,Not Certified,Net30,True,
SUP-11510,Ironclad Hydraulics,South Korea,Asia-Pacific,Tier1,Low,2023-11-02,ISO9001,Net30,True,
SUP-11511,Ironclad Fabrication,United States,North America,Tier1,Medium,2015-06-05,ISO9001,Net60,True,
SUP-11512,Sterling Castings,United States,North America,Tier1,Medium-High,2025-12-01,ISO9001,Net45,True,
SUP-11513,Crestline Assemblies,United States,North America,Tier2,Medium,2018-05-17,ISO9001,Net45,True,
SUP-11514,Harbor Tooling,Japan,Asia-Pacific,Tier1,Medium,2017-05-26,IATF16949,Net60,True,
SUP-11515,Compass Precision Components,India,Asia-Pacific,Tier2,Medium,2017-10-04,ISO9001,Net60,True,
SUP-11516,Compass Hydraulics,Germany,Europe,Tier1,Low,2015-06-11,ISO9001,,False,
SUP-11517,Compass Machining,United Kingdom,Europe,Tier2,High,2025-08-15,Not Certified,Net30,True,
SUP-11518,NorthStar Precision Components,,Asia-Pacific,Tier2,Low,2023-11-10,,Net30,True,
SUP-11519,Granite Machining,China,Asia-Pacific,Tier2,Medium-High,2016-01-13,ISO9001,Net45,True,
SUP-11520,Horizon Manufacturing,,Asia-Pacific,Tier1,Low,2016-10-16,Not Certified,Net45,True,
SUP-11521,Compass Machining,India,Asia-Pacific,Tier3,High,2016-03-04,IATF16949,Net60,True,
SUP-11522,Cascade Supply Co.,China,Asia-Pacific,Tier1,Medium,2015-03-14,IATF16949,Net30,False,
SUP-11523,Union Forge Works,India,Asia-Pacific,Tier1,Medium,2020-05-30,ISO9001,Net30,True,
SUP-11524,Titan Industries,United Kingdom,Europe,Tier2,Medium-High,2025-07-18,,Net45,True,
SUP-11525,Sterling Electronics,France,Europe,Tier1,Low,2024-06-13,IATF16949,Net30,True,
SUP-11526,Pioneer Sensor Systems,Thailand,Asia-Pacific,Tier1,,2018-04-13,Not Certified,Net45,True,
SUP-11527,Cascade Metalworks,Germany,Europe,Tier3,Low,2020-01-30,,Net30,True,
SUP-11528,Falcon Components Group,Japan,Asia-Pacific,Tier2,,2019-07-12,Not Certified,Net60,True,
SUP-11529,Atlas Industries,Thailand,Asia-Pacific,Tier3,Medium-High,2022-11-15,,Net45,True,
SUP-11530,NorthStar Fabrication,Thailand,Asia-Pacific,Tier2,Low,2020-09-25,ISO9001,Net60,True,
SUP-11531,Crestline Precision Components,China,Asia-Pacific,Tier1,High,2022-04-21,Pending,Net45,True,
SUP-11532,Keystone Castings,Poland,Europe,Tier2,High,2021-06-04,ISO9001,Net30,True,
SUP-11533,Sterling Industries,Vietnam,Asia-Pacific,Tier2,Low,2024-05-27,,Net30,True,
SUP-11534,Vertex Forge Works,Mexico,North America,Tier1,Low,2024-09-29,Not Certified,Net30,True,
SUP-11535,Horizon Supply Co.,United States,North America,Tier1,Medium,2024-08-21,ISO9001,Net45,False,
SUP-11536,Titan Fabrication,Mexico,North America,Tier3,Medium-High,2020-08-29,ISO9001,Net30,False,
SUP-11537,Harbor Precision Components,China,Asia-Pacific,Tier3,Medium,2018-08-09,ISO9001,Net30,True,
SUP-11538,Union Industries,France,Europe,Tier2,Medium-High,2020-05-31,IATF16949,,False,
SUP-11539,Keystone Precision Components,China,Asia-Pacific,Tier2,High,2017-09-25,Not Certified,Net30,True,
SUP-11540,Crestline Metalworks,India,Asia-Pacific,Tier1,Low,2020-06-12,ISO9001,Net45,True,
SUP-11541,Atlas Tooling,China,Asia-Pacific,Tier3,Low,2017-01-29,,Net30,True,
SUP-11542,Crestline Manufacturing,Czech Republic,Europe,Tier2,Medium,2022-12-04,Pending,Net30,True,
SUP-11543,Cascade Hydraulics,Germany,Europe,Tier1,Low,2018-11-05,Pending,Net45,True,
SUP-11544,Cascade Forge Works,Vietnam,Asia-Pacific,Tier3,Low,2019-02-04,Pending,Net30,True,
SUP-11545,Ironclad Hydraulics,Japan,Asia-Pacific,Tier2,Low,2020-04-29,ISO9001,Net30,True,
SUP-11546,Vantage Precision Components,France,Europe,Tier1,Medium,2023-11-17,ISO9001,Net45,True,
SUP-11547,Union Electronics,Spain,Europe,Tier2,Medium-High,2022-12-20,Not Certified,Net30,True,
SUP-11548,Falcon Components Group,Japan,Asia-Pacific,Tier1,Low,2021-08-15,ISO9001,Net60,True,
SUP-11549,Falcon Castings,Vietnam,Asia-Pacific,Tier2,Low,2023-02-22,IATF16949,Net30,False,
SUP-11550,Union Castings,Poland,Europe,Tier2,Low,2023-12-05,Not Certified,Net30,True,
SUP-11551,Sterling Castings,Mexico,North America,Tier3,Medium-High,2023-03-29,ISO9001,Net30,True,
SUP-11552,NorthStar Assemblies,United States,North America,Tier1,Low,2023-12-02,ISO9001,Net30,True,
SUP-11553,Keystone Manufacturing,Canada,North America,Tier2,Low,2018-09-12,Not Certified,Net30,True,
SUP-11554,Anchor Industries,Turkey,Europe,Tier2,Medium,2021-04-24,ISO9001,Net30,True,
SUP-11555,Windsor Precision Components,Thailand,Asia-Pacific,Tier1,Medium-High,2023-08-11,IATF16949,Net30,False,
SUP-11556,Ironclad Metalworks,China,Asia-Pacific,Tier2,Medium,2018-06-09,IATF16949,Net30,True,
SUP-11557,Compass Manufacturing,United States,North America,Tier2,Low,2016-07-07,Not Certified,Net30,False,
SUP-11558,Harbor Industries,United States,North America,Tier2,Low,2020-06-27,IATF16949,Net60,False,
SUP-11559,Vertex Manufacturing,Canada,North America,Tier3,Low,2016-10-22,ISO9001,Net45,True,
SUP-11560,Falcon Fabrication,France,Europe,Tier1,Medium,2023-04-29,Pending,Net30,True,
SUP-11561,Windsor Machining,Canada,North America,Tier2,Medium,2018-07-13,ISO9001,Net45,True,
SUP-11562,Sterling Electronics,Vietnam,Asia-Pacific,Tier2,Medium-High,2020-04-13,ISO9001,Net30,True,
SUP-11563,Bluewater Sensor Systems,Thailand,Asia-Pacific,Tier1,Medium-High,2016-07-03,Pending,Net45,True,
SUP-11564,Pioneer Forge Works,Mexico,North America,Tier1,Medium-High,2019-02-04,ISO9001,Net30,True,
SUP-11565,Vantage Forge Works,Germany,Europe,Tier1,Low,2019-09-16,,Net45,True,
SUP-11566,Redwood Metalworks,France,Europe,Tier3,Low,2024-10-16,IATF16949,Net30,True,
SUP-11567,Titan Precision Components,United States,North America,Tier3,Low,2022-03-05,Not Certified,Net30,True,
SUP-11568,Union Tooling,United States,North America,Tier2,Medium,2015-08-23,Not Certified,Net30,True,
SUP-11569,Keystone Components Group,India,Asia-Pacific,Tier2,Low,2021-03-09,ISO9001,Net45,True,
SUP-11570,Sterling Industries,Poland,Europe,Tier2,Medium,2015-05-31,Not Certified,Net30,False,
SUP-11571,Union Castings,Turkey,Europe,Tier2,High,2024-04-17,Pending,Net30,True,
SUP-11572,Vantage Fabrication,United States,North America,Tier1,Low,2020-08-05,Not Certified,Net45,False,
SUP-11573,Compass Hydraulics,United States,North America,Tier1,Low,2017-07-23,IATF16949,Net30,True,
SUP-11574,Summit Manufacturing,Poland,Europe,Tier1,Medium-High,2019-02-14,Not Certified,Net45,True,
SUP-11575,Delta Metalworks,United Kingdom,Europe,Tier1,Medium-High,2025-03-10,Pending,Net30,True,
SUP-11576,Horizon Castings,,North America,Tier2,Low,2020-05-07,Pending,Net30,True,
SUP-11577,Vantage Assemblies,United Kingdom,Europe,Tier1,Medium,2015-04-22,ISO9001,Net30,False,
SUP-11578,Atlas Metalworks,United States,North America,Tier2,,2020-07-10,ISO9001,Net30,True,
SUP-11579,Vertex Castings,Canada,North America,Tier1,Medium,2017-07-17,ISO9001,Net30,False,
SUP-11580,Vantage Components Group,France,Europe,Tier3,Medium,2022-12-20,Pending,Net60,False,
SUP-11581,Summit Supply Co.,Japan,Asia-Pacific,Tier1,Medium,2025-07-28,Not Certified,Net45,True,
SUP-11582,Meridian Forge Works,China,Asia-Pacific,Tier1,,2017-11-13,Not Certified,Net30,True,
SUP-11583,Atlas Hydraulics,Poland,Europe,Tier2,Low,2019-08-11,ISO9001,Net45,True,
SUP-11584,Meridian Fabrication,Czech Republic,Europe,Tier2,Low,2016-01-28,ISO9001,Net30,True,
SUP-11585,NorthStar Precision Components,Mexico,North America,Tier1,Medium,2019-10-30,ISO9001,Net45,True,
SUP-11586,Vantage Manufacturing,France,Europe,Tier1,Medium,2023-03-18,IATF16949,Net30,True,
SUP-11587,Union Manufacturing,France,Europe,Tier3,,2020-05-21,ISO9001,Net30,True,
SUP-11588,Anchor Supply Co.,Germany,Europe,Tier2,Low,2023-02-17,ISO9001,Net45,True,
SUP-11589,Pioneer Forge Works,United States,North America,Tier2,Medium,2019-12-05,IATF16949,Net60,False,
SUP-11590,Anchor Supply Co.,China,Asia-Pacific,Tier2,High,2015-05-27,IATF16949,Net45,True,
SUP-11591,Meridian Assemblies,Brazil,South America,Tier1,Low,2018-03-25,ISO9001,Net30,True,
SUP-11592,Falcon Assemblies,India,Asia-Pacific,Tier1,Low,2018-04-04,ISO9001,Net30,True,
SUP-11593,Titan Supply Co.,Mexico,North America,Tier3,Low,2024-03-03,IATF16949,Net30,True,
SUP-11594,Sterling Fabrication,India,Asia-Pacific,Tier3,Medium,2019-04-20,ISO9001,Net45,True,
SUP-11595,Atlas Precision Components,Canada,North America,Tier2,Low,2021-04-26,IATF16949,Net30,True,
SUP-11596,Summit Tooling,Germany,Europe,Tier1,Low,2016-12-04,IATF16949,Net45,True,
SUP-11597,Atlas Electronics,United States,North America,Tier2,Low,2021-08-18,ISO9001,Net60,False,
SUP-11598,NorthStar Castings,China,Asia-Pacific,Tier1,Low,2019-07-22,ISO9001,Net30,True,
SUP-11599,Vantage Components Group,,Asia-Pacific,Tier3,Medium,2025-12-01,ISO9001,Net30,True,
SUP-11600,Atlas Assemblies,Czech Republic,Europe,Tier3,,2021-01-11,ISO9001,Net45,True,
SUP-11601,Union Supply Co.,South Korea,Asia-Pacific,Tier1,,2017-08-10,ISO9001,Net60,True,
SUP-11602,Summit Fabrication,United States,North America,Tier1,Low,2020-05-22,IATF16949,Net30,True,
SUP-11603,Titan Industries,Germany,Europe,Tier2,Medium-High,2018-02-06,ISO9001,Net30,False,
SUP-11604,Bluewater Assemblies,United States,North America,Tier3,Low,2021-09-18,ISO9001,Net30,False,
SUP-11605,Cascade Precision Components,United States,North America,Tier2,Medium,2015-05-08,IATF16949,Net30,True,
SUP-11606,Redwood Manufacturing,United States,North America,Tier1,Low,2018-12-14,Pending,Net30,True,
SUP-11607,Meridian Manufacturing,India,Asia-Pacific,Tier2,Medium-High,2018-10-26,Pending,Net60,False,
SUP-11608,Ironclad Hydraulics,Mexico,North America,Tier2,Low,2020-11-19,IATF16949,Net30,True,
SUP-11609,Redwood Castings,Canada,North America,Tier1,Medium,2022-12-07,Not Certified,Net45,False,
SUP-11610,Titan Forge Works,Mexico,North America,Tier2,Low,2016-07-29,ISO9001,Net30,True,
SUP-11611,Atlas Metalworks,Germany,Europe,Tier2,Low,2018-10-13,IATF16949,Net30,True,
SUP-11612,Beacon Manufacturing,China,Asia-Pacific,Tier3,Medium-High,2023-10-21,Not Certified,Net60,True,
SUP-11613,Redwood Metalworks,China,Asia-Pacific,Tier2,Low,2021-12-05,IATF16949,Net30,True,
SUP-11614,Vantage Fabrication,China,Asia-Pacific,Tier2,High,2020-11-05,IATF16949,,True,
SUP-11615,Falcon Electronics,China,Asia-Pacific,Tier2,Medium,2021-08-20,ISO9001,Net60,True,
SUP-11616,Titan Forge Works,Canada,North America,Tier2,High,2016-12-27,Pending,Net60,True,
SUP-11617,Granite Forge Works,Italy,Europe,Tier2,Low,2018-04-16,ISO9001,Net60,True,
SUP-11618,Granite Castings,Canada,North America,Tier1,Low,2018-12-10,ISO9001,Net45,True,
SUP-11619,Titan Manufacturing,Czech Republic,Europe,Tier2,Low,2018-03-19,Pending,Net60,True,
SUP-11620,Summit Precision Components,United States,North America,Tier2,Medium,2025-07-05,,Net45,True,
SUP-11621,Granite Electronics,Mexico,North America,Tier1,,2019-11-05,IATF16949,Net45,True,
SUP-11622,Meridian Hydraulics,Canada,North America,Tier2,Low,2025-01-29,Pending,Net60,False,
SUP-11623,Pioneer Industries,Germany,Europe,Tier1,Low,2024-12-02,Not Certified,Net30,False,
SUP-11624,Windsor Manufacturing,United States,North America,Tier2,,2024-03-01,ISO9001,Net30,True,
SUP-11625,Falcon Hydraulics,Italy,Europe,Tier3,Medium,2022-09-21,ISO9001,Net60,False,
SUP-11626,Delta Metalworks,United Kingdom,Europe,Tier2,Low,2019-01-09,Pending,Net30,True,
SUP-11627,Windsor Sensor Systems,,Europe,Tier2,Low,2024-07-09,Pending,Net45,True,
SUP-11628,Compass Assemblies,United States,North America,Tier3,Medium,2019-05-01,ISO9001,Net60,False,
SUP-11629,Beacon Assemblies,Poland,Europe,Tier1,Low,2016-02-08,ISO9001,Net30,True,
SUP-11630,Delta Assemblies,United States,North America,Tier3,Medium,2018-01-29,Pending,Net60,True,
SUP-11631,Vantage Industries,Spain,Europe,Tier3,Medium,2021-01-28,Not Certified,Net45,True,
SUP-11632,Windsor Supply Co.,Czech Republic,Europe,Tier1,High,2023-10-24,ISO9001,Net45,True,
SUP-11633,Summit Castings,Mexico,North America,Tier2,Medium-High,2020-05-20,ISO9001,Net60,True,
SUP-11634,Pioneer Assemblies,Turkey,Europe,Tier3,Low,2018-03-04,ISO9001,Net60,False,
SUP-11635,Ironclad Manufacturing,Brazil,South America,Tier2,Low,2017-10-11,ISO9001,Net30,True,
SUP-11636,Ironclad Precision Components,Mexico,North America,Tier3,Low,2021-12-22,ISO9001,Net30,True,
SUP-11637,Vantage Machining,United States,North America,Tier2,High,2015-04-06,ISO9001,Net30,False,
SUP-11638,NorthStar Tooling,Italy,Europe,Tier2,Medium,2016-05-09,ISO9001,,True,
SUP-11639,Granite Hydraulics,South Korea,Asia-Pacific,Tier1,Low,2016-04-28,Pending,Net60,True,
SUP-11640,Union Industries,Mexico,North America,Tier1,High,2020-09-17,Not Certified,Net30,False,
SUP-11641,Sterling Hydraulics,Czech Republic,Europe,Tier1,Medium-High,2025-11-29,,Net30,False,
SUP-11642,Ironclad Manufacturing,Germany,Europe,Tier3,Low,2017-10-26,IATF16949,Net30,True,
SUP-11643,Compass Industries,Japan,Asia-Pacific,Tier3,Medium-High,2015-08-05,ISO9001,Net60,False,
SUP-11644,Titan Tooling,India,Asia-Pacific,Tier2,Low,2024-07-09,IATF16949,Net30,True,
SUP-11645,Summit Fabrication,China,Asia-Pacific,Tier2,Low,2025-09-12,,Net45,True,
SUP-11646,Keystone Fabrication,United States,North America,Tier2,Low,2015-04-04,IATF16949,Net30,True,
SUP-11647,Horizon Supply Co.,Brazil,South America,Tier1,Medium,2021-03-19,IATF16949,Net30,True,
SUP-11648,Cascade Precision Components,Thailand,Asia-Pacific,Tier2,Medium,2025-02-07,ISO9001,Net30,True,
SUP-11649,Vertex Supply Co.,China,Asia-Pacific,Tier2,Low,2017-06-30,IATF16949,,False,
SUP-11650,Vertex Electronics,China,Asia-Pacific,Tier1,Medium,2025-11-14,IATF16949,Net30,False,
SUP-11651,Meridian Assemblies,Canada,North America,Tier1,Medium-High,2018-09-24,Pending,,True,
SUP-11652,Atlas Supply Co.,China,Asia-Pacific,Tier3,Low,2019-11-18,ISO9001,Net60,True,
SUP-11653,Ironclad Manufacturing,Germany,Europe,Tier1,Medium,2024-12-01,IATF16949,Net60,False,
SUP-11654,Meridian Castings,Poland,Europe,Tier2,Low,2020-05-31,Pending,Net60,True,
SUP-11655,Granite Forge Works,Spain,Europe,Tier3,,2025-10-24,ISO9001,Net30,True,
SUP-11656,Redwood Metalworks,Japan,Asia-Pacific,Tier1,Medium,2023-12-11,ISO9001,Net45,True,
SUP-11657,Ironclad Fabrication,United States,North America,Tier3,Low,2020-08-21,Pending,Net45,True,
SUP-11658,Sterling Hydraulics,Canada,North America,Tier1,Medium,2019-08-02,ISO9001,Net30,True,
SUP-11659,Titan Hydraulics,Canada,North America,Tier1,Low,2020-04-13,ISO9001,Net60,True,
SUP-11660,Horizon Forge Works,United States,North America,Tier3,Medium-High,2019-03-01,Not Certified,Net45,True,
SUP-11661,Harbor Assemblies,Spain,Europe,Tier3,Medium,2024-10-15,IATF16949,Net30,True,
SUP-11662,Delta Hydraulics,Mexico,North America,Tier2,High,2020-06-09,Pending,Net30,True,
SUP-11663,Pioneer Electronics,Germany,Europe,Tier2,Medium-High,2017-02-11,IATF16949,Net30,True,
SUP-11664,Atlas Machining,South Korea,Asia-Pacific,Tier2,Low,2017-12-21,Not Certified,Net60,True,
SUP-11665,Crestline Supply Co.,China,Asia-Pacific,Tier2,Low,2017-12-21,Not Certified,Net45,False,
SUP-11666,Harbor Components Group,Canada,North America,Tier1,Medium,2016-02-22,,Net45,True,
SUP-11667,Vantage Sensor Systems,Japan,Asia-Pacific,Tier2,,2021-09-06,IATF16949,Net60,True,
SUP-11668,Summit Fabrication,Turkey,Europe,Tier3,Low,2019-02-18,IATF16949,Net60,True,
SUP-11669,Harbor Hydraulics,Turkey,Europe,Tier2,Medium-High,2017-09-08,ISO9001,,True,
