inventory_id,part_id,plant_id,period,on_hand_qty,reserved_qty,safety_stock_qty,available_qty,stock_status
INV-0019986,EC-1292,P10,2026-07,92,,75,74,At Risk
INV-0019987,EC-1292,P10,2026-08,82,20.0,75,62,At Risk
INV-0019988,EC-1292,P10,2026-09,64,7.0,75,57,At Risk
INV-0019989,FT-217,P10,2026-06,96,27.0,50,69,Adequate
INV-0019990,FT-217,P10,2026-07,92,21.0,50,71,Adequate
INV-0019991,FT-217,P10,2026-08,94,13.0,50,81,Adequate
INV-0019992,FT-217,P10,2026-09,75,8.0,50,67,Adequate
INV-0019993,SC-1071,P10,2026-06,202,69.0,150,133,At Risk
INV-0019994,SC-1071,P10,2026-07,166,67.0,150,99,At Risk
INV-0019995,SC-1071,P10,2026-08,170,48.0,150,122,At Risk
INV-0019996,SC-1071,P10,2026-09,173,22.0,150,151,Adequate
INV-0019997,TR-627,P10,2026-06,211,58.0,100,153,Adequate
INV-0019998,TR-627,P10,2026-07,191,78.0,100,113,Adequate
INV-0019999,TR-627,P10,2026-08,163,64.0,100,99,At Risk
INV-0020000,TR-627,P10,2026-09,166,52.0,100,114,Adequate
INV-0020001,CH-1181,P11,2026-06,154,54.0,75,100,Adequate
INV-0020002,CH-1181,P11,2026-07,165,70.0,75,95,Adequate
INV-0020003,CH-1181,P11,2026-08,167,23.0,75,144,Adequate
INV-0020004,CH-1181,P11,2026-09,183,24.0,75,159,Adequate
INV-0020005,TR-949,P11,2026-06,58,24.0,25,34,Adequate
INV-0020006,TR-949,P11,2026-07,48,18.0,25,30,Adequate
INV-0020007,TR-949,P11,2026-08,53,24.0,25,29,Adequate
INV-0020008,TR-949,P11,2026-09,60,29.0,25,31,Adequate
INV-0020009,HY-1229,P11,2026-06,100,32.0,75,68,At Risk
INV-0020010,HY-1229,P11,2026-07,108,42.0,75,66,At Risk
INV-0020011,HY-1229,P11,2026-08,80,34.0,75,46,At Risk
INV-0020012,HY-1229,P11,2026-09,88,31.0,75,57,At Risk
INV-0020013,SC-743,P11,2026-06,73,29.0,75,44,At Risk
INV-0020014,SC-743,P11,2026-07,75,36.0,75,39,At Risk
INV-0020015,SC-743,P11,2026-08,55,11.0,75,44,At Risk
INV-0020016,SC-743,P11,2026-09,53,6.0,75,47,At Risk
INV-0020017,SC-864,P11,2026-06,199,89.0,100,110,Adequate
INV-0020018,SC-864,P11,2026-07,155,75.0,100,80,At Risk
INV-0020019,SC-864,P11,2026-08,177,60.0,100,117,Adequate
INV-0020020,SC-864,P11,2026-09,208,53.0,100,155,Adequate
INV-0020021,BR-384,P11,2026-06,515,95.0,500,420,At Risk
INV-0020022,BR-384,P11,2026-07,744,168.0,500,576,Adequate
INV-0020023,BR-384,P11,2026-08,673,253.0,500,420,At Risk
INV-0020024,BR-384,P11,2026-09,556,248.0,500,308,At Risk
INV-0020025,TR-101,P11,2026-06,1015,148.0,500,867,Adequate
INV-0020026,TR-101,P11,2026-07,1168,445.0,500,723,Adequate
INV-0020027,TR-101,P11,2026-08,1226,322.0,500,904,Adequate
INV-0020028,TR-101,P11,2026-09,1159,283.0,500,876,Adequate
INV-0020029,CB-1331,P11,2026-06,249,41.0,100,208,Adequate
INV-0020030,CB-1331,P11,2026-07,254,121.0,100,133,Adequate
INV-0020031,CB-1331,P11,2026-08,289,51.0,100,238,Surplus
INV-0020032,CB-1331,P11,2026-09,266,108.0,100,158,Adequate
INV-0020033,SC-296,P11,2026-06,58,7.0,25,51,Adequate
INV-0020034,SC-296,P11,2026-07,56,14.0,25,42,Adequate
INV-0020035,SC-296,P11,2026-08,52,7.0,25,45,Adequate
INV-0020036,SC-296,P11,2026-09,49,,25,36,Adequate
INV-0020037,ST-297,P11,2026-06,242,120.0,300,122,Below Safety Stock
INV-0020038,ST-297,P11,2026-07,288,132.0,300,156,At Risk
INV-0020039,ST-297,P11,2026-08,170,57.0,300,113,Below Safety Stock
INV-0020040,ST-297,P11,2026-09,291,83.0,300,208,At Risk
INV-0020041,SC-915,P11,2026-06,516,87.0,200,429,Adequate
INV-0020042,SC-915,P11,2026-07,491,147.0,200,344,Adequate
INV-0020043,SC-915,P11,2026-08,573,141.0,200,432,Adequate
INV-0020044,SC-915,P11,2026-09,558,226.0,200,332,Adequate
INV-0020045,TR-1141,P11,2026-06,170,60.0,75,110,Adequate
INV-0020046,TR-1141,P11,2026-07,183,54.0,75,129,Adequate
INV-0020047,TR-1141,P11,2026-08,164,80.0,75,84,Adequate
INV-0020048,TR-1141,P11,2026-09,186,53.0,75,133,Adequate
INV-0020049,CB-533,P11,2026-06,681,258.0,500,423,At Risk
INV-0020050,CB-533,P11,2026-07,625,114.0,500,511,Adequate
INV-0020051,CB-533,P11,2026-08,665,156.0,500,509,Adequate
INV-0020052,CB-533,P11,2026-09,733,209.0,500,524,Adequate
INV-0020053,EL-786,P11,2026-06,73,7.0,75,66,At Risk
INV-0020054,EL-786,P11,2026-07,73,26.0,75,47,At Risk
INV-0020055,EL-786,P11,2026-08,54,19.0,75,35,Below Safety Stock
INV-0020056,EL-786,P11,2026-09,66,18.0,75,48,At Risk
INV-0020057,EC-1130,P11,2026-06,59,8.0,25,51,Adequate
INV-0020058,EC-1130,P11,2026-07,54,12.0,25,42,Adequate
INV-0020059,EC-1130,P11,2026-08,57,13.0,25,44,Adequate
INV-0020060,EC-1130,P11,2026-09,47,22.0,25,25,Adequate
INV-0020061,TR-1345,P11,2026-06,176,23.0,75,153,Adequate
INV-0020062,TR-1345,P11,2026-07,182,45.0,75,137,Adequate
INV-0020063,TR-1345,P11,2026-08,221,91.0,75,130,Adequate
INV-0020064,TR-1345,P11,2026-09,205,25.0,75,180,Surplus
INV-0020065,FL-769,P11,2026-06,185,79.0,75,106,Adequate
INV-0020066,FL-769,P11,2026-07,181,45.0,75,136,Adequate
INV-0020067,FL-769,P11,2026-08,185,85.0,75,100,Adequate
INV-0020068,FL-769,P11,2026-09,173,44.0,75,129,Adequate
INV-0020069,BR-363,P11,2026-06,90,36.0,50,54,Adequate
INV-0020070,BR-363,P11,2026-07,79,16.0,50,63,Adequate
INV-0020071,BR-363,P11,2026-08,91,33.0,50,58,Adequate
INV-0020072,BR-363,P11,2026-09,82,,50,68,Adequate
INV-0020073,CB-159,P11,2026-06,674,121.0,300,553,Adequate
INV-0020074,CB-159,P11,2026-07,539,131.0,300,408,Adequate
INV-0020075,CB-159,P11,2026-08,666,282.0,300,384,Adequate
INV-0020076,CB-159,P11,2026-09,519,79.0,300,440,Adequate
INV-0020077,HY-1252,P11,2026-06,191,36.0,200,155,At Risk
INV-0020078,HY-1252,P11,2026-07,170,50.0,200,120,At Risk
INV-0020079,HY-1252,P11,2026-08,175,20.0,200,155,At Risk
INV-0020080,HY-1252,P11,2026-09,133,17.0,200,116,At Risk
INV-0020081,ST-1251,P11,2026-06,589,254.0,500,335,At Risk
INV-0020082,ST-1251,P11,2026-07,634,231.0,500,403,At Risk
INV-0020083,ST-1251,P11,2026-08,459,147.0,500,312,At Risk
INV-0020084,ST-1251,P11,2026-09,429,95.0,500,334,At Risk
INV-0020085,CH-974,P11,2026-06,548,,300,377,Adequate
INV-0020086,CH-974,P11,2026-07,395,182.0,300,213,At Risk
INV-0020087,CH-974,P11,2026-08,412,168.0,300,244,At Risk
INV-0020088,CH-974,P11,2026-09,425,133.0,300,292,At Risk
INV-0020089,FT-1057,P11,2026-06,74,14.0,50,60,Adequate
INV-0020090,FT-1057,P11,2026-07,76,31.0,50,45,At Risk
INV-0020091,FT-1057,P11,2026-08,67,28.0,50,39,At Risk
INV-0020092,FT-1057,P11,2026-09,66,24.0,50,42,At Risk
INV-0020093,ST-919,P11,2026-06,306,,200,157,At Risk
INV-0020094,ST-919,P11,2026-07,249,63.0,200,186,At Risk
INV-0020095,ST-919,P11,2026-08,244,105.0,200,139,At Risk
INV-0020096,ST-919,P11,2026-09,262,73.0,200,189,At Risk
INV-0020097,TR-900,P11,2026-06,104,29.0,100,75,At Risk
INV-0020098,TR-900,P11,2026-07,64,25.0,100,39,Below Safety Stock
INV-0020099,TR-900,P11,2026-08,111,31.0,100,80,At Risk
INV-0020100,TR-900,P11,2026-09,90,21.0,100,69,At Risk
INV-0020101,CH-213,P11,2026-06,117,55.0,100,62,At Risk
INV-0020102,CH-213,P11,2026-07,120,42.0,100,78,At Risk
INV-0020103,CH-213,P11,2026-08,127,32.0,100,95,At Risk
INV-0020104,CH-213,P11,2026-09,109,39.0,100,70,At Risk
INV-0020105,EC-525,P11,2026-06,47,16.0,25,31,Adequate
INV-0020106,EC-525,P11,2026-07,50,16.0,25,34,Adequate
INV-0020107,EC-525,P11,2026-08,48,12.0,25,36,Adequate
INV-0020108,EC-525,P11,2026-09,47,7.0,25,40,Adequate
INV-0020109,BR-640,P11,2026-06,111,52.0,75,59,At Risk
INV-0020110,BR-640,P11,2026-07,137,51.0,75,86,Adequate
INV-0020111,BR-640,P11,2026-08,102,41.0,75,61,At Risk
INV-0020112,BR-640,P11,2026-09,117,29.0,75,88,Adequate
INV-0020113,CH-556,P11,2026-06,282,86.0,150,196,Adequate
INV-0020114,CH-556,P11,2026-07,322,102.0,150,220,Adequate
INV-0020115,CH-556,P11,2026-08,299,118.0,150,181,Adequate
INV-0020116,CH-556,P11,2026-09,327,142.0,150,185,Adequate
INV-0020117,EN-320,P11,2026-06,154,32.0,100,122,Adequate
INV-0020118,EN-320,P11,2026-07,206,26.0,100,180,Adequate
INV-0020119,EN-320,P11,2026-08,151,53.0,100,98,At Risk
INV-0020120,EN-320,P11,2026-09,181,70.0,100,111,Adequate
INV-0020121,EN-1128,P11,2026-06,27,12.0,25,15,At Risk
INV-0020122,EN-1128,P11,2026-07,26,10.0,25,16,At Risk
INV-0020123,EN-1128,P11,2026-08,21,9.0,25,12,Below Safety Stock
INV-0020124,EN-1128,P11,2026-09,26,12.0,25,14,At Risk
INV-0020125,FT-113,P11,2026-06,169,58.0,150,111,At Risk
INV-0020126,FT-113,P11,2026-07,115,20.0,150,95,At Risk
INV-0020127,FT-113,P11,2026-08,175,29.0,150,146,At Risk
INV-0020128,FT-113,P11,2026-09,143,,150,94,At Risk
INV-0020129,CH-173,P11,2026-06,41,16.0,25,25,Adequate
INV-0020130,CH-173,P11,2026-07,39,12.0,25,27,Adequate
INV-0020131,CH-173,P11,2026-08,44,9.0,25,35,Adequate
INV-0020132,CH-173,P11,2026-09,37,16.0,25,21,At Risk
INV-0020133,CB-805,P11,2026-06,78,35.0,100,43,Below Safety Stock
INV-0020134,CB-805,P11,2026-07,112,21.0,100,91,At Risk
INV-0020135,CB-805,P11,2026-08,97,21.0,100,76,At Risk
INV-0020136,CB-805,P11,2026-09,112,41.0,100,71,At Risk
INV-0020137,ST-1297,P11,2026-06,177,63.0,75,114,Adequate
INV-0020138,ST-1297,P11,2026-07,171,40.0,75,131,Adequate
INV-0020139,ST-1297,P11,2026-08,173,22.0,75,151,Adequate
INV-0020140,ST-1297,P11,2026-09,156,33.0,75,123,Adequate
INV-0020141,CH-705,P11,2026-06,109,,75,64,At Risk
INV-0020142,CH-705,P11,2026-07,119,35.0,75,84,Adequate
INV-0020143,CH-705,P11,2026-08,145,29.0,75,116,Adequate
INV-0020144,CH-705,P11,2026-09,128,51.0,75,77,Adequate
INV-0020145,EN-1134,P11,2026-06,981,259.0,500,722,Adequate
INV-0020146,EN-1134,P11,2026-07,951,265.0,500,686,Adequate
INV-0020147,EN-1134,P11,2026-08,995,322.0,500,673,Adequate
INV-0020148,EN-1134,P11,2026-09,1115,347.0,500,768,Adequate
INV-0020149,FL-959,P11,2026-06,161,16.0,100,145,Adequate
INV-0020150,FL-959,P11,2026-07,174,56.0,100,118,Adequate
INV-0020151,FL-959,P11,2026-08,159,59.0,100,100,Adequate
INV-0020152,FL-959,P11,2026-09,195,50.0,100,145,Adequate
INV-0020153,FT-1273,P11,2026-06,180,88.0,200,92,Below Safety Stock
INV-0020154,FT-1273,P11,2026-07,166,60.0,200,106,At Risk
INV-0020155,FT-1273,P11,2026-08,194,89.0,200,105,At Risk
INV-0020156,FT-1273,P11,2026-09,199,30.0,200,169,At Risk
INV-0020157,FT-946,P11,2026-06,278,,200,242,Adequate
INV-0020158,FT-946,P11,2026-07,277,,200,209,Adequate
INV-0020159,FT-946,P11,2026-08,308,52.0,200,256,Adequate
INV-0020160,FT-946,P11,2026-09,273,118.0,200,155,At Risk
INV-0020161,EN-814,P11,2026-06,241,61.0,150,180,Adequate
INV-0020162,EN-814,P11,2026-07,187,68.0,150,119,At Risk
INV-0020163,EN-814,P11,2026-08,252,55.0,150,197,Adequate
INV-0020164,EN-814,P11,2026-09,192,72.0,150,120,At Risk
INV-0020165,CH-832,P11,2026-06,53,,25,47,Adequate
INV-0020166,CH-832,P11,2026-07,51,5.0,25,46,Adequate
INV-0020167,CH-832,P11,2026-08,50,9.0,25,41,Adequate
INV-0020168,CH-832,P11,2026-09,53,16.0,25,37,Adequate
INV-0020169,CB-1193,P11,2026-06,991,364.0,500,627,Adequate
INV-0020170,CB-1193,P11,2026-07,922,139.0,500,783,Adequate
INV-0020171,CB-1193,P11,2026-08,761,358.0,500,403,At Risk
INV-0020172,CB-1193,P11,2026-09,1135,160.0,500,975,Adequate
INV-0020173,FT-169,P11,2026-06,92,9.0,50,83,Adequate
INV-0020174,FT-169,P11,2026-07,107,35.0,50,72,Adequate
INV-0020175,FT-169,P11,2026-08,95,47.0,50,48,At Risk
INV-0020176,FT-169,P11,2026-09,100,40.0,50,60,Adequate
INV-0020177,FT-1036,P11,2026-06,48,,25,26,Adequate
INV-0020178,FT-1036,P11,2026-07,47,23.0,25,24,At Risk
INV-0020179,FT-1036,P11,2026-08,46,,25,24,At Risk
INV-0020180,FT-1036,P11,2026-09,48,17.0,25,31,Adequate
INV-0020181,FT-1329,P11,2026-06,340,57.0,150,283,Adequate
INV-0020182,FT-1329,P11,2026-07,337,139.0,150,198,Adequate
INV-0020183,FT-1329,P11,2026-08,384,88.0,150,296,Adequate
INV-0020184,FT-1329,P11,2026-09,369,59.0,150,310,Adequate
INV-0020185,HY-1087,P11,2026-06,50,8.0,25,42,Adequate
INV-0020186,HY-1087,P11,2026-07,55,14.0,25,41,Adequate
INV-0020187,HY-1087,P11,2026-08,56,6.0,25,50,Adequate
INV-0020188,HY-1087,P11,2026-09,61,9.0,25,52,Adequate
INV-0020189,CB-1222,P11,2026-06,361,84.0,200,277,Adequate
INV-0020190,CB-1222,P11,2026-07,328,129.0,200,199,At Risk
INV-0020191,CB-1222,P11,2026-08,336,112.0,200,224,Adequate
INV-0020192,CB-1222,P11,2026-09,247,33.0,200,214,Adequate
INV-0020193,TR-100,P11,2026-06,537,86.0,300,451,Adequate
INV-0020194,TR-100,P11,2026-07,587,123.0,300,464,Adequate
INV-0020195,TR-100,P11,2026-08,554,159.0,300,395,Adequate
INV-0020196,TR-100,P11,2026-09,538,75.0,300,463,Adequate
INV-0020197,BR-119,P11,2026-06,95,11.0,75,84,Adequate
INV-0020198,BR-119,P11,2026-07,98,31.0,75,67,At Risk
INV-0020199,BR-119,P11,2026-08,121,41.0,75,80,Adequate
INV-0020200,BR-119,P11,2026-09,117,50.0,75,67,At Risk
INV-0020201,CB-1290,P11,2026-06,101,18.0,50,83,Adequate
INV-0020202,CB-1290,P11,2026-07,109,14.0,50,95,Adequate
INV-0020203,CB-1290,P11,2026-08,102,36.0,50,66,Adequate
INV-0020204,CB-1290,P11,2026-09,109,34.0,50,75,Adequate
INV-0020205,FL-433,P11,2026-06,58,9.0,75,49,At Risk
INV-0020206,FL-433,P11,2026-07,65,,75,48,At Risk
INV-0020207,FL-433,P11,2026-08,64,8.0,75,56,At Risk
INV-0020208,FL-433,P11,2026-09,56,24.0,75,32,Below Safety Stock
INV-0020209,BR-944,P11,2026-06,151,16.0,75,135,Adequate
INV-0020210,BR-944,P11,2026-07,172,64.0,75,108,Adequate
INV-0020211,BR-944,P11,2026-08,141,56.0,75,85,Adequate
INV-0020212,BR-944,P11,2026-09,162,,75,129,Adequate
INV-0020213,ST-180,P11,2026-06,1015,,500,523,Adequate
INV-0020214,ST-180,P11,2026-07,1027,494.0,500,533,Adequate
INV-0020215,ST-180,P11,2026-08,998,190.0,500,808,Adequate
INV-0020216,ST-180,P11,2026-09,817,96.0,500,721,Adequate
INV-0020217,EN-356,P11,2026-06,165,39.0,100,126,Adequate
INV-0020218,EN-356,P11,2026-07,207,90.0,100,117,Adequate
INV-0020219,EN-356,P11,2026-08,184,51.0,100,133,Adequate
INV-0020220,EN-356,P11,2026-09,213,39.0,100,174,Adequate
INV-0020221,TR-114,P11,2026-06,64,8.0,50,56,Adequate
INV-0020222,TR-114,P11,2026-07,70,32.0,50,38,At Risk
INV-0020223,TR-114,P11,2026-08,46,20.0,50,26,At Risk
INV-0020224,TR-114,P11,2026-09,56,13.0,50,43,At Risk
INV-0020225,CB-143,P11,2026-06,46,15.0,25,31,Adequate
INV-0020226,CB-143,P11,2026-07,40,13.0,25,27,Adequate
INV-0020227,CB-143,P11,2026-08,41,6.0,25,35,Adequate
INV-0020228,CB-143,P11,2026-09,43,17.0,25,26,Adequate
INV-0020229,BR-812,P11,2026-06,121,21.0,75,100,Adequate
INV-0020230,BR-812,P11,2026-07,135,39.0,75,96,Adequate
INV-0020231,BR-812,P11,2026-08,122,35.0,75,87,Adequate
INV-0020232,BR-812,P11,2026-09,132,27.0,75,105,Adequate
INV-0020233,EN-1158,P11,2026-06,482,128.0,300,354,Adequate
INV-0020234,EN-1158,P11,2026-07,454,68.0,300,386,Adequate
INV-0020235,EN-1158,P11,2026-08,549,94.0,300,455,Adequate
INV-0020236,EN-1158,P11,2026-09,543,105.0,300,438,Adequate
INV-0020237,FT-1247,P11,2026-06,98,37.0,50,61,Adequate
INV-0020238,FT-1247,P11,2026-07,108,17.0,50,91,Adequate
INV-0020239,FT-1247,P11,2026-08,92,16.0,50,76,Adequate
INV-0020240,FT-1247,P11,2026-09,106,18.0,50,88,Adequate
INV-0020241,EN-169,P11,2026-06,366,129.0,300,237,At Risk
INV-0020242,EN-169,P11,2026-07,320,49.0,300,271,At Risk
INV-0020243,EN-169,P11,2026-08,440,207.0,300,233,At Risk
INV-0020244,EN-169,P11,2026-09,361,128.0,300,233,At Risk
INV-0020245,BR-1168,P11,2026-06,167,24.0,100,143,Adequate
INV-0020246,BR-1168,P11,2026-07,177,46.0,100,131,Adequate
INV-0020247,BR-1168,P11,2026-08,200,85.0,100,115,Adequate
INV-0020248,BR-1168,P11,2026-09,158,43.0,100,115,Adequate
INV-0020249,EC-932,P11,2026-06,134,18.0,75,116,Adequate
INV-0020250,EC-932,P11,2026-07,128,53.0,75,75,Adequate
INV-0020251,EC-932,P11,2026-08,135,61.0,75,74,At Risk
INV-0020252,EC-932,P11,2026-09,156,37.0,75,119,Adequate
INV-0020253,ST-844,P11,2026-06,131,34.0,75,97,Adequate
INV-0020254,ST-844,P11,2026-07,125,15.0,75,110,Adequate
INV-0020255,ST-844,P11,2026-08,138,25.0,75,113,Adequate
INV-0020256,ST-844,P11,2026-09,158,65.0,75,93,Adequate
INV-0020257,BR-1276,P11,2026-06,1008,341.0,500,667,Adequate
INV-0020258,BR-1276,P11,2026-07,968,119.0,500,849,Adequate
INV-0020259,BR-1276,P11,2026-08,911,292.0,500,619,Adequate
INV-0020260,BR-1276,P11,2026-09,870,102.0,500,768,Adequate
INV-0020261,BR-1000,P11,2026-06,32,6.0,25,26,Adequate
INV-0020262,BR-1000,P11,2026-07,37,6.0,25,31,Adequate
INV-0020263,BR-1000,P11,2026-08,41,8.0,25,33,Adequate
INV-0020264,BR-1000,P11,2026-09,33,15.0,25,18,At Risk
INV-0020265,FL-729,P11,2026-06,309,46.0,200,263,Adequate
INV-0020266,FL-729,P11,2026-07,402,94.0,200,308,Adequate
INV-0020267,FL-729,P11,2026-08,313,93.0,200,220,Adequate
INV-0020268,FL-729,P11,2026-09,424,187.0,200,237,Adequate
INV-0020269,FL-1144,P11,2026-06,278,76.0,200,202,Adequate
INV-0020270,FL-1144,P11,2026-07,322,52.0,200,270,Adequate
INV-0020271,FL-1144,P11,2026-08,348,100.0,200,248,Adequate
INV-0020272,FL-1144,P11,2026-09,344,166.0,200,178,At Risk
INV-0020273,ST-1183,P11,2026-06,259,,200,214,Adequate
INV-0020274,ST-1183,P11,2026-07,259,76.0,200,183,At Risk
INV-0020275,ST-1183,P11,2026-08,307,145.0,200,162,At Risk
INV-0020276,ST-1183,P11,2026-09,336,143.0,200,193,At Risk
INV-0020277,ST-1001,P11,2026-06,327,158.0,150,169,Adequate
INV-0020278,ST-1001,P11,2026-07,320,81.0,150,239,Adequate
INV-0020279,ST-1001,P11,2026-08,382,189.0,150,193,Adequate
INV-0020280,ST-1001,P11,2026-09,337,116.0,150,221,Adequate
INV-0020281,EL-924,P11,2026-06,56,18.0,25,38,Adequate
INV-0020282,EL-924,P11,2026-07,59,13.0,25,46,Adequate
INV-0020283,EL-924,P11,2026-08,43,6.0,25,37,Adequate
INV-0020284,EL-924,P11,2026-09,47,7.0,25,40,Adequate
INV-0020285,HY-488,P11,2026-06,954,130.0,500,824,Adequate
INV-0020286,HY-488,P11,2026-07,840,122.0,500,718,Adequate
INV-0020287,HY-488,P11,2026-08,1044,393.0,500,651,Adequate
INV-0020288,HY-488,P11,2026-09,970,158.0,500,812,Adequate
INV-0020289,EN-1345,P11,2026-06,266,127.0,150,139,At Risk
INV-0020290,EN-1345,P11,2026-07,243,107.0,150,136,At Risk
INV-0020291,EN-1345,P11,2026-08,247,111.0,150,136,At Risk
INV-0020292,EN-1345,P11,2026-09,286,80.0,150,206,Adequate
INV-0020293,EN-1319,P11,2026-06,544,227.0,300,317,Adequate
INV-0020294,EN-1319,P11,2026-07,701,295.0,300,406,Adequate
INV-0020295,EN-1319,P11,2026-08,611,250.0,300,361,Adequate
INV-0020296,EN-1319,P11,2026-09,688,114.0,300,574,Adequate
INV-0020297,BR-540,P11,2026-06,417,169.0,300,248,At Risk
INV-0020298,BR-540,P11,2026-07,419,124.0,300,295,At Risk
INV-0020299,BR-540,P11,2026-08,433,48.0,300,385,Adequate
INV-0020300,BR-540,P11,2026-09,435,202.0,300,233,At Risk
INV-0020301,CH-1172,P11,2026-06,63,25.0,50,38,At Risk
INV-0020302,CH-1172,P11,2026-07,79,23.0,50,56,Adequate
INV-0020303,CH-1172,P11,2026-08,63,27.0,50,36,At Risk
INV-0020304,CH-1172,P11,2026-09,78,9.0,50,69,Adequate
INV-0020305,FT-480,P11,2026-06,66,15.0,50,51,Adequate
INV-0020306,FT-480,P11,2026-07,54,26.0,50,28,At Risk
INV-0020307,FT-480,P11,2026-08,72,27.0,50,45,At Risk
INV-0020308,FT-480,P11,2026-09,72,32.0,50,40,At Risk
INV-0020309,BR-656,P11,2026-06,249,74.0,200,175,At Risk
INV-0020310,BR-656,P11,2026-07,321,70.0,200,251,Adequate
INV-0020311,BR-656,P11,2026-08,348,44.0,200,304,Adequate
INV-0020312,BR-656,P11,2026-09,410,132.0,200,278,Adequate
INV-0020313,HY-1154,P11,2026-06,895,,500,712,Adequate
INV-0020314,HY-1154,P11,2026-07,978,481.0,500,497,At Risk
INV-0020315,HY-1154,P11,2026-08,826,240.0,500,586,Adequate
INV-0020316,HY-1154,P11,2026-09,1065,432.0,500,633,Adequate
INV-0020317,HY-828,P11,2026-06,62,26.0,25,36,Adequate
INV-0020318,HY-828,P11,2026-07,56,21.0,25,35,Adequate
INV-0020319,HY-828,P11,2026-08,53,26.0,25,27,Adequate
INV-0020320,HY-828,P11,2026-09,55,11.0,25,44,Adequate
INV-0020321,FT-455,P11,2026-06,169,62.0,100,107,Adequate
INV-0020322,FT-455,P11,2026-07,142,69.0,100,73,At Risk
INV-0020323,FT-455,P11,2026-08,170,69.0,100,101,Adequate
INV-0020324,FT-455,P11,2026-09,125,46.0,100,79,At Risk
INV-0020325,CB-374,P11,2026-06,60,17.0,25,43,Adequate
INV-0020326,CB-374,P11,2026-07,44,5.0,25,39,Adequate
INV-0020327,CB-374,P11,2026-08,43,17.0,25,26,Adequate
INV-0020328,CB-374,P11,2026-09,45,11.0,25,34,Adequate
INV-0020329,EN-1146,P11,2026-06,342,54.0,150,288,Adequate
INV-0020330,EN-1146,P11,2026-07,357,93.0,150,264,Adequate
INV-0020331,EN-1146,P11,2026-08,344,123.0,150,221,Adequate
INV-0020332,EN-1146,P11,2026-09,348,38.0,150,310,Adequate
INV-0020333,BR-742,P11,2026-06,1315,568.0,500,747,Adequate
INV-0020334,BR-742,P11,2026-07,1213,455.0,500,758,Adequate
INV-0020335,BR-742,P11,2026-08,1419,675.0,500,744,Adequate
INV-0020336,BR-742,P11,2026-09,1261,445.0,500,816,Adequate
INV-0020337,SC-322,P11,2026-06,100,16.0,150,84,At Risk
INV-0020338,SC-322,P11,2026-07,145,53.0,150,92,At Risk
INV-0020339,SC-322,P11,2026-08,166,23.0,150,143,At Risk
INV-0020340,SC-322,P11,2026-09,150,60.0,150,90,At Risk
INV-0020341,SC-264,P11,2026-06,1158,513.0,500,645,Adequate
INV-0020342,SC-264,P11,2026-07,1249,154.0,500,1095,Adequate
INV-0020343,SC-264,P11,2026-08,1213,438.0,500,775,Adequate
INV-0020344,SC-264,P11,2026-09,1346,333.0,500,1013,Adequate
INV-0020345,CH-1277,P11,2026-06,24,3.0,25,21,At Risk
INV-0020346,CH-1277,P11,2026-07,22,3.0,25,19,At Risk
INV-0020347,CH-1277,P11,2026-08,28,6.0,25,22,At Risk
INV-0020348,CH-1277,P11,2026-09,28,2.0,25,26,Adequate
INV-0020349,TR-858,P11,2026-06,113,17.0,50,96,Adequate
INV-0020350,TR-858,P11,2026-07,125,23.0,50,102,Adequate
INV-0020351,TR-858,P11,2026-08,128,36.0,50,92,Adequate
INV-0020352,TR-858,P11,2026-09,125,55.0,50,70,Adequate
INV-0020353,EC-446,P11,2026-06,369,89.0,150,280,Adequate
INV-0020354,EC-446,P11,2026-07,315,131.0,150,184,Adequate
INV-0020355,EC-446,P11,2026-08,365,70.0,150,295,Adequate
INV-0020356,EC-446,P11,2026-09,349,44.0,150,305,Adequate
INV-0020357,SC-782,P11,2026-06,688,331.0,500,357,At Risk
INV-0020358,SC-782,P11,2026-07,787,206.0,500,581,Adequate
INV-0020359,SC-782,P11,2026-08,908,444.0,500,464,At Risk
INV-0020360,SC-782,P11,2026-09,760,301.0,500,459,At Risk
INV-0020361,CB-402,P11,2026-06,114,37.0,50,77,Adequate
INV-0020362,CB-402,P11,2026-07,128,57.0,50,71,Adequate
INV-0020363,CB-402,P11,2026-08,125,12.0,50,113,Surplus
INV-0020364,CB-402,P11,2026-09,129,22.0,50,107,Adequate
INV-0020365,CB-458,P11,2026-06,299,114.0,150,185,Adequate
INV-0020366,CB-458,P11,2026-07,309,83.0,150,226,Adequate
INV-0020367,CB-458,P11,2026-08,341,49.0,150,292,Adequate
INV-0020368,CB-458,P11,2026-09,327,101.0,150,226,Adequate
INV-0020369,ST-1172,P11,2026-06,346,161.0,200,185,At Risk
INV-0020370,ST-1172,P11,2026-07,324,48.0,200,276,Adequate
INV-0020371,ST-1172,P11,2026-08,362,116.0,200,246,Adequate
INV-0020372,ST-1172,P11,2026-09,370,72.0,200,298,Adequate
INV-0020373,EC-255,P11,2026-06,42,17.0,25,25,Adequate
INV-0020374,EC-255,P11,2026-07,44,12.0,25,32,Adequate
INV-0020375,EC-255,P11,2026-08,42,6.0,25,36,Adequate
INV-0020376,EC-255,P11,2026-09,44,9.0,25,35,Adequate
INV-0020377,CH-1050,P11,2026-06,648,,300,337,Adequate
INV-0020378,CH-1050,P11,2026-07,564,130.0,300,434,Adequate
INV-0020379,CH-1050,P11,2026-08,589,81.0,300,508,Adequate
